#wells,B4
#channel,2
#pathname,Z:/DATA/201112/20111205/201112051201_HCEC+LRHCL+TapYFP_Hoechst_subtracted/B4
#halo_size,8
#nuclear_channel,1
#segment_params.inequalities,Area<3000 Area>200 Solidity>.90 
#segment_params.threshold,800
mad_nucleus,median_nucleus,mean_nucleus,std_nucleus,max_nucleus,sum_nucleus,length_nucleus,mad_halo,median_halo,mean_halo,std_halo,max_halo,sum_halo,length_halo
280.07,1228,1068.6,324.75,1514,4.2958e+005,402,119.66,341,414.04,185.77,1257,2.9356e+005,709
57.872,428,433.44,66.171,569,1.205e+005,278,18.101,347,349.5,24.468,472,2.3451e+005,671
279.32,1576,1472.8,363.27,1978,8.7927e+005,597,146.05,363,454.38,229.18,1569,3.9167e+005,862
16.172,369,367.35,20.333,425,2.6266e+005,715,17.702,337,340.49,29.249,660,3.0747e+005,903
13.334,351,351.93,16.868,421,2.4529e+005,697,13.193,337,337.77,16.204,384,3.04e+005,900
13.854,359,360.34,17.183,409,2.0972e+005,582,12.978,338,338.59,16.159,389,2.79e+005,824
214.72,1194,1118.1,279.99,1616,7.1444e+005,639,116.19,360,429.29,171.49,1294,3.606e+005,840
13.358,359,358.65,16.454,401,1.9475e+005,543,16.37,338,341.44,22.866,495,2.7691e+005,811
42.939,419,412.26,50.417,521,1.9995e+005,485,24.242,325,331.8,30.498,446,2.5383e+005,765
19.399,387,385.35,24.587,452,4.1965e+005,1089,14.062,335,334.94,17.899,417,3.6106e+005,1078
15.791,365,363.57,19.508,426,1.567e+005,431,14.811,339,341.55,18.697,422,2.5241e+005,739
17.078,370,369.16,21.485,436,1.9529e+005,529,14.901,338,338.82,18.431,397,2.7038e+005,798
17.63,379,378.53,21.991,443,1.7564e+005,464,15.452,337,337.96,19.259,394,2.7037e+005,800
16.206,368,367.43,20.533,422,1.4146e+005,385,12.913,335,335.84,16.41,396,2.3441e+005,698
428.35,874,982.84,504.59,2125,3.4006e+005,346,82.381,352,395.07,133.78,1291,2.6983e+005,683
21.027,401,397.24,25.833,456,1.7876e+005,450,16.687,339,341.35,21.444,434,2.5191e+005,738
15.439,371,369.36,19.377,422,1.6991e+005,460,12.728,339,339.59,16.272,408,2.5605e+005,754
16.379,374,372.68,20.477,431,2.5119e+005,674,14.475,345,346.43,18.549,427,3.104e+005,896
13.722,358,357.65,17.278,408,2.0064e+005,561,12.368,336,335.92,15.534,392,2.684e+005,799
28.57,393,395.8,35.204,492,1.5159e+005,383,19.455,340,340.91,23.546,411,2.3864e+005,700
24.957,410,405.66,31.677,474,2.3001e+005,567,14.687,341,342.63,19.279,428,2.7547e+005,804
16.165,374,373.2,20.52,427,2.8214e+005,756,14.198,341,342.37,17.668,404,3.1566e+005,922
13.846,350,349.44,17.4,400,2.142e+005,613,13.525,329,330.85,17.106,396,2.8949e+005,875
22.741,404,399.37,29.32,474,2.4801e+005,621,16.126,339,340.42,21.161,448,2.8255e+005,830
13.553,360,359.7,17.054,407,2.0719e+005,576,12.554,335,335.47,15.65,390,2.7878e+005,831
20.586,377,375.48,25.563,437,1.5395e+005,410,19.106,341,342.59,23.695,417,2.4941e+005,728
17.182,378,376.92,21.637,449,3.3847e+005,898,13.269,339,339.6,16.714,396,3.328e+005,980
16.497,377,375.2,20.668,428,4.4499e+005,1186,13.744,333,334.36,17.743,410,3.678e+005,1100
17.746,372,370.78,22.629,432,1.7056e+005,460,13.132,336,336.59,16.266,395,2.4908e+005,740
191.23,1211,1126.3,252.84,1516,6.3183e+005,561,94.852,351,406.27,151.59,1195,3.3355e+005,821
13.241,359,359.52,16.807,409,1.981e+005,551,13.867,332,332.04,17.28,399,2.6165e+005,788
20.096,374,372.07,25.11,433,1.4362e+005,386,14.164,331,332.95,18.141,419,2.4405e+005,733
16.967,375,375.11,21.301,429,1.4254e+005,380,13.582,336,337.2,17.104,394,2.3334e+005,692
23.569,391,387.74,28.824,463,1.4812e+005,382,15.26,330,333.49,19.038,417,2.3678e+005,710
20.19,372,370.8,25.74,455,3.3112e+005,893,15.328,329,330.5,19.132,397,3.338e+005,1010
17.623,371,368.33,22.549,443,1.8453e+005,501,14.261,329,331.46,18.101,409,2.6318e+005,794
14.188,360,359.04,17.83,399,1.8239e+005,508,12.696,334,334.31,15.952,392,2.631e+005,787
50.543,526,512.38,65.603,700,3.4535e+005,674,23.452,338,346.4,36.196,528,2.9999e+005,866
12.917,357,357.01,16.211,416,7.847e+005,2198,13.333,342,342.66,17.09,406,4.9755e+005,1452
14.37,364,365.05,18.18,439,4.1871e+005,1147,11.751,338,338.86,14.803,410,3.6462e+005,1076
20.271,377,376.81,25.263,445,2.2835e+005,606,13.478,332,333.04,17.14,405,2.8342e+005,851
146.87,833,759.36,174.83,1006,3.3944e+005,447,65.81,333,370.71,98.549,823,2.7507e+005,742
121.45,669,623.6,139.2,823,2.7252e+005,437,50.352,333,357.91,73.289,700,2.6271e+005,734
124.61,733,689.96,148.27,932,2.7943e+005,405,37.632,345,362.99,62.681,736,2.6281e+005,724
441.46,1962,1747.3,539.77,2561,1.0641e+006,609,187.75,368.5,487.33,280.09,1924,4.1033e+005,842
21.417,376,377.1,26.196,445,1.6178e+005,429,16.077,337,339.08,20.967,425,2.5736e+005,759
322.4,1754,1623.6,419.25,2212,8.1994e+005,505,127.27,361,437.43,217.17,1662,3.4819e+005,796
13.751,366,365.93,17.307,423,1.8919e+005,517,14.025,336,336.85,17.385,407,2.6982e+005,801
19.548,380,376.48,24.076,438,1.5624e+005,415,15.258,336,337.77,19.544,428,2.4995e+005,740
19.483,356,356.06,23.799,425,1.5418e+005,433,13.949,322,324.18,17.941,395,2.3795e+005,734
14.295,363,361.82,17.98,424,2.0551e+005,568,14.845,334,334.63,18.397,402,2.8645e+005,856
18.644,379,376.77,23.931,442,1.6389e+005,435,13.351,334,334.71,17.097,399,2.507e+005,749
15.526,372,370.07,19.589,438,3.2566e+005,880,14.595,334,335.36,18.341,400,3.3536e+005,1000
386.14,1805,1661,486.52,2516,1.3421e+006,808,144.09,371,458.45,230.79,1714,4.3186e+005,942
15.603,370,369.66,19.54,436,3.0053e+005,813,13.086,332,333.74,16.436,388,3.2206e+005,965
13.961,358,357.62,17.631,416,3.1291e+005,875,12.342,326,326.7,15.289,379,3.2082e+005,982
520.6,2414,2210.6,663.94,3242,3.0971e+006,1401,196.37,389,513.31,293.2,1876,6.0417e+005,1177
108.41,455,487.7,125.55,755,1.3802e+005,283,28.488,331,342.61,41.844,644,2.203e+005,643
113.42,700,656.94,138.99,902,2.7394e+005,417,38.038,345,363.41,63.35,708,2.6311e+005,724
12.717,355,355.07,15.865,408,4.3638e+005,1229,11.999,336,335.76,15.06,387,3.8915e+005,1159
16.449,374,374.81,20.453,429,2.2788e+005,608,12.862,333,334.1,16.084,386,2.7797e+005,832
14.269,371,371.23,18.353,421,1.6817e+005,453,13.69,331,332.46,17.242,385,2.5068e+005,754
22.128,400,396.14,27.735,466,2.3373e+005,590,105.87,344,403.67,214.93,1813,3.2939e+005,816
111.12,641,589.74,128.01,801,3.5444e+005,601,51.658,327,355.03,76.227,676,2.9751e+005,838
16.032,366,365.52,20.03,424,1.7106e+005,468,17.94,338,340.9,31.49,717,2.6283e+005,771
385.83,1885,1725.3,480.39,2392,9.7996e+005,568,148.35,388,475.03,236.41,1698,4.033e+005,849
15.711,369,368.25,19.575,430,4.5921e+005,1247,13.408,338,337.83,16.889,414,3.9256e+005,1162
22.521,388.5,385.58,27.53,457,1.4498e+005,376,16.073,332,334.11,19.743,405,2.2987e+005,688
16.069,353,352.97,20.077,404,1.7507e+005,496,12.585,317,318.31,16.028,379,2.5115e+005,789
15.473,357,356.46,19.634,413,3.3614e+005,943,12.376,324,324.72,15.679,376,3.3251e+005,1024
168.5,934,848.9,203.3,1163,3.3616e+005,396,61.769,343,376.62,94.614,827,2.7117e+005,720
13.177,358,358.06,16.81,408,1.93e+005,539,12.437,334,334.9,15.441,386,2.7094e+005,809
16.904,349,347.58,20.56,407,1.6023e+005,461,13.59,318,318.91,17.414,386,2.4078e+005,755
370.46,1643.5,1485.5,453.86,2133,1.5835e+006,1066,117.82,373,444.02,183.29,1370,4.5823e+005,1032
14.654,358.5,358.24,18.386,415,2.4432e+005,682,12.315,329,330.16,15.518,389,2.8394e+005,860
16.454,369,367.65,20.617,426,2.1213e+005,577,13.039,321,322.79,16.88,400,2.6662e+005,826
18.491,347,345.74,22.338,401,1.5731e+005,455,13.89,310,312.31,18.055,380,2.3361e+005,748
359.25,1835,1670.1,462.76,2306,9.9704e+005,597,137.69,365.5,448.04,226.18,1636,3.6919e+005,824
307.06,2043,1969.7,409.35,2711,1.4438e+006,733,265.08,384,555.96,395.28,2352,4.9758e+005,895
15.624,361,360.33,19.388,406,1.5963e+005,443,13.627,328,329.99,17.123,391,2.4287e+005,736
18.014,367,365.58,22.399,430,1.7804e+005,487,14.407,328,329.13,18.33,403,2.5277e+005,768
401.71,2080,1875.7,510.03,2532,1.041e+006,555,215.71,374,510.83,329.79,2168,4.1173e+005,806
26.561,398,396.73,31.701,475,1.7178e+005,433,13.465,349,349.64,17.212,429,2.6538e+005,759
16.509,372,371.81,20.652,431,2.268e+005,610,13.677,331,332.32,17.038,399,2.745e+005,826
16.583,346,344.3,20.315,405,1.5907e+005,462,12.86,313,313.62,16.372,377,2.3333e+005,744
14.337,355,354.51,17.885,406,1.8967e+005,535,13.632,327,328.82,16.984,385,2.6437e+005,804
233.91,1443,1341.3,307.56,1802,9.2685e+005,691,146.04,363,453.7,218.54,1528,4.0697e+005,897
228.94,1416,1331.4,314.14,1815,1.3128e+006,986,125.13,360,434.57,200.82,1444,4.4152e+005,1016
18.634,362.5,361.31,23.421,420,1.8499e+005,512,15.13,321,322.56,19.136,408,2.4837e+005,770
14.712,348,346.22,18.452,409,3.7115e+005,1072,13.248,321,321.77,16.572,374,3.3947e+005,1055
58.585,421,424.7,67.691,573,1.6648e+005,392,20.771,322,328.76,29.045,468,2.3079e+005,702
299.51,1890,1825.7,407.36,2598,4.2629e+006,2335,170.08,397,502.63,239.22,1668,7.439e+005,1480
16.395,366,364.66,20.755,419,2.7641e+005,758,12.954,325,326.3,16.385,382,2.9824e+005,914
17.39,342.5,342.43,21.565,410,1.5546e+005,454,12.892,311,313.1,16.546,381,2.3357e+005,746
17.658,366,365.06,22.006,439,3.3293e+005,912,15.424,325,324.91,19.038,381,3.522e+005,1084
18.635,370,367.29,23.046,428,1.7006e+005,463,14.545,321,323.37,18.627,389,2.4706e+005,764
121.88,660,648.21,141.99,874,2.9494e+005,455,41.575,341,361.11,59.219,647,2.7806e+005,770
53.783,430,423.84,62.425,552,1.4114e+005,333,18.187,326,329.43,24.816,446,2.1544e+005,654
407.27,1743,1675.7,507.93,2756,7.9261e+005,473,135.74,366,448.02,216.57,1607,3.4543e+005,771
15.14,365,364.15,19.107,431,1.879e+005,516,13.51,329,329.86,16.829,390,2.6125e+005,792
18.13,367,366.07,22.101,418,1.4313e+005,391,12.496,326,327.59,16.347,385,2.4275e+005,741
15.29,358,356.84,19.045,415,2.5549e+005,716,12.085,325.5,326.23,15.108,382,3.0014e+005,920
15.365,355,354.26,18.998,407,1.9095e+005,539,12.521,324,325.25,15.447,381,2.576e+005,792
21.746,386,384.44,27.545,471,4.2288e+005,1100,14.579,325,326.59,18.649,401,3.5305e+005,1081
18.305,363,362.12,23.189,429,1.4449e+005,399,12.843,325,325.94,16.24,379,2.3305e+005,715
16.484,370,369.88,20.475,430,3.2845e+005,888,14.038,330,331.52,17.541,395,3.3053e+005,997
16.129,359,358.95,19.845,431,3.5428e+005,987,14.909,328,330.64,18.684,412,3.4652e+005,1048
280.43,1561.5,1447.3,360.47,2061,1.621e+006,1120,159.63,362,463.72,221.32,1506,5.101e+005,1100
87.229,457.5,476.38,100.4,692,1.4101e+005,296,20.674,346,351.15,31.653,577,2.2965e+005,654
17.101,375,374.4,21.138,437,1.8308e+005,489,13.468,328,330.1,17.06,399,2.5549e+005,774
14.787,358,357.93,18.358,413,1.9257e+005,538,12.168,325,326.74,15.221,385,2.6401e+005,808
16.063,337,335.63,20.015,393,3.0106e+005,897,12.556,302,303.25,16.129,375,2.9385e+005,969
19.338,365,363.57,23.816,427,1.3343e+005,367,13.193,321,322.24,16.988,385,2.1719e+005,674
293.45,1683,1557.7,384.2,2110,1.6745e+006,1075,160,368,465.15,240,1672,5.0376e+005,1083
17.156,364.5,362.73,21.734,430,1.8645e+005,514,12.84,323,324.27,16.971,399,2.5163e+005,776
12.803,345,344.77,16.048,408,2.8754e+005,834,11.723,325,325.87,14.899,401,3.0599e+005,939
13.924,354,355.58,17.403,419,1.8277e+005,514,13.431,330,331.09,17.043,397,2.7183e+005,821
16.707,361,359.89,21.218,411,2.2493e+005,625,12.425,323,323.95,16.19,386,2.8605e+005,883
14.723,356,355.97,18.373,408,1.9115e+005,537,13.705,324,324.73,17.221,380,2.6271e+005,809
13.066,345,344.41,16.462,388,1.8116e+005,526,12.093,317,317.81,15.206,375,2.5711e+005,809
15.748,362,360.98,19.913,431,1.5414e+005,427,12.573,324,325.55,16.321,391,2.4156e+005,742
713.37,3206,3015.2,902.06,4705,5.3218e+006,1765,282.96,427,608.02,421.26,2685,7.7888e+005,1281
508.55,2120,1942.3,633.07,2898,1.4295e+006,736,184.68,364,478.34,286.21,1946,4.3433e+005,908
16.268,362,360.82,20.251,421,1.6923e+005,469,13.119,317,318.48,16.486,391,2.5924e+005,814
14.267,340,340.23,18.19,395,1.497e+005,440,22.199,310,318.17,35.918,541,2.3958e+005,753
156.17,853,799.06,191.83,1117,3.0604e+005,383,47.664,331,356.39,82.536,869,2.5874e+005,726
18.133,361,358.79,22.113,412,1.3383e+005,373,13.252,319,321,17.039,397,2.1764e+005,678
13.902,338,337.8,17.323,394,2.9423e+005,871,11.353,308,309.22,14.341,360,3.0025e+005,971
265.23,1511.5,1396.9,354.2,1969,8.9683e+005,642,161.33,383,481.06,248.19,1654,4.2237e+005,878
16.457,387,388.2,20.515,441,1.7663e+005,455,12.937,351,351.77,16.355,409,2.6418e+005,751
21.674,402,398.7,26.884,467,1.9456e+005,488,18.425,356,359.17,23.042,442,2.7369e+005,762
456.76,1794,1608.6,560.08,2355,9.0722e+005,564,230.76,378,525.75,310.36,1720,4.1587e+005,791
18.784,397,396.13,23.266,470,2.8521e+005,720,15.719,354,355.42,19.951,429,3.1277e+005,880
22.72,386,385.94,27.351,450,1.5129e+005,392,132.92,361,433.95,261.89,2203,3.055e+005,704
737.86,2012,1905.7,838.35,3316,7.4513e+005,391,196.3,393,511,309.38,2327,3.669e+005,718
18.831,407,405.33,23.94,485,5.0059e+005,1235,13.827,354,355.33,17.961,425,4.0259e+005,1133
16.714,371,372.73,20.838,446,1.5878e+005,426,14.444,342,343.1,18.189,418,2.4944e+005,727
425.02,1683.5,1520.1,512.3,2326,1.0033e+006,660,157.15,373,467.19,237.36,1571,4.0225e+005,861
17.504,380,379.19,21.762,443,1.6267e+005,429,13.779,346,346.26,17.673,407,2.597e+005,750
14.899,387,387.33,18.602,439,1.9134e+005,494,15.232,352,353.28,18.918,417,2.752e+005,779
18.52,390,387.9,22.619,444,1.7805e+005,459,14.69,350,350.19,18.49,405,2.6754e+005,764
20.959,381,377.81,26.216,454,4.6622e+005,1234,16.201,334,336.91,21.219,431,3.8037e+005,1129
12.992,372,371.4,16.642,425,2.377e+005,640,13.319,351,352.71,16.445,410,3.0897e+005,876
24.385,406,406.1,29.91,479,1.4051e+005,346,15.568,356,356.14,19.637,414,2.4111e+005,677
23.423,388,383.54,28.345,454,1.6147e+005,421,18.53,341,345.03,23.244,423,2.5601e+005,742
936.8,3214,2812.8,1123.7,4382,2.2165e+006,788,246.79,407,556.5,397.64,2674,5.1921e+005,933
19.473,398,395.52,24.622,485,2.3455e+005,593,14.848,352,353.19,18.814,422,2.8609e+005,810
20.397,396,393.26,24.99,460,1.7028e+005,433,17.393,356,357.82,21.78,432,2.6729e+005,747
28.063,414,409.69,34.023,493,1.606e+005,392,20.928,347,352.83,27.062,449,2.4839e+005,704
808.3,2398,2167.8,942.82,3566,1.2899e+006,595,230.18,386,524.82,352.18,2380,4.314e+005,822
22.746,405,406.57,28.004,492,1.4474e+005,356,33.612,356,369.31,56.696,809,2.552e+005,691
17.278,384,383.73,21.912,465,2.0299e+005,529,15.797,351,353.11,20.579,437,2.7719e+005,785
20.262,399,396.6,25.661,464,4.5649e+005,1151,15.495,343,344.51,19.746,421,3.769e+005,1094
39.841,504.5,490.34,52.302,591,5.433e+005,1108,28.432,348,360.34,41.202,528,3.8052e+005,1056
517.53,1137.5,1231.1,606.74,2545,5.8598e+005,476,72.879,389,425.75,108.27,1074,3.291e+005,773
61.049,557,537.96,77.677,700,3.5021e+005,651,22.069,358,364.7,35.678,581,3.0999e+005,850
17.575,387,384.93,21.836,437,4.9425e+005,1284,14.313,340,341.9,18.258,414,4.0105e+005,1173
23.165,423,421.03,28.055,482,1.6504e+005,392,18.308,351,354.29,23.071,448,2.4765e+005,699
20.546,396,394.54,25.296,475,1.5663e+005,397,14.097,347,348.47,17.82,411,2.5927e+005,744
16.306,382,383.24,20.926,452,1.9469e+005,508,13.063,348,349.82,16.615,413,2.8405e+005,812
15.455,378,377.67,19.568,441,2.2207e+005,588,14.043,350,351.22,17.677,406,2.9011e+005,826
16.356,389,387.97,20.577,453,2.2425e+005,578,14.358,352,353.44,18.374,418,2.8558e+005,808
15.01,378,378.6,18.662,443,1.9612e+005,518,13.028,350,350.58,16.44,420,2.7486e+005,784
20.568,394,391.53,24.989,446,1.6013e+005,409,16.357,349,351.67,21.266,471,2.5039e+005,712
397.11,1838,1642,493.26,2360,1.2233e+006,745,168.19,373,475.92,279.01,2180,4.3404e+005,912
16.386,383,382.31,20.561,441,1.621e+005,424,15.399,352,354.28,20.73,468,2.6004e+005,734
18.912,390,389.98,23.587,454,1.9772e+005,507,14.756,353.5,354.45,18.326,418,2.786e+005,786
13.868,381,381.15,17.51,436,2.931e+005,769,13.387,355,355.42,16.545,411,3.2948e+005,927
15.802,380,378.32,19.821,438,2.565e+005,678,14.056,351,351.92,17.637,413,3.0899e+005,878
56.037,461.5,454.53,64.887,584,2.4545e+005,540,27.24,331,341.58,39.077,528,2.3501e+005,688
377.77,1762.5,1585.7,470.22,2185,8.4992e+005,536,174.73,382,487.31,262.33,1649,4.0446e+005,830
18.504,385,386.34,23.34,468,1.9704e+005,510,13.817,351,352.19,17.494,416,2.74e+005,778
19.138,389,388.62,23.665,452,1.877e+005,483,16.867,349,351.05,21.733,451,2.7487e+005,783
795.54,2267,2130.5,905.24,3419,7.9467e+005,373,185.52,406,519.33,293.95,2057,3.5885e+005,691
15.277,393,391.87,18.689,438,2.6529e+005,677,273.08,384,554.62,422.93,2575,4.8418e+005,873
156.55,954,883.88,202.04,1225,6.7882e+005,768,68.672,367,403.22,106.73,952,3.6773e+005,912
18.163,381,381.07,23.045,447,1.833e+005,481,15.318,346,347.88,19.28,414,2.7448e+005,789
14.936,375,375.66,19.001,431,1.7807e+005,474,16.849,352,354.92,22.545,454,2.6406e+005,744
15.505,377,376.72,19.595,436,3.3604e+005,892,14.103,350,350.74,17.689,417,3.4513e+005,984
18.54,382,381.54,23.375,441,1.7017e+005,446,14.699,348,349.62,18.571,410,2.6012e+005,744
714.92,2466,2214.9,842.65,3636,8.0845e+005,365,200.57,399,523.04,321.77,2278,3.8496e+005,736
22.811,382,379.79,27.733,448,2.2369e+005,589,14.917,333,335.23,19.004,407,2.8227e+005,842
532.36,1963.5,1764.7,624.38,2796,8.9649e+005,508,158.72,385,481.69,252.13,2013,3.8294e+005,795
30.096,412,410.48,36.099,494,1.3792e+005,336,18.056,351,352.89,23.34,441,2.3785e+005,674
534.11,2418,2197.8,698.2,3249,1.822e+006,829,249.59,402,555.51,389.35,2257,5.0607e+005,911
13.819,353,352.62,17.59,406,2.0134e+005,571,24.823,340,349.8,39.393,544,2.8964e+005,828
22.854,399,396.18,28.426,470,1.6006e+005,404,16.42,346,348.43,20.99,427,2.5854e+005,742
18.376,383.5,384.79,22.997,439,1.6931e+005,440,15.65,348,350.11,19.518,408,2.5768e+005,736
67.663,573.5,552.65,85.611,742,3.4043e+005,616,24.383,354.5,362.07,39.004,595,3.0197e+005,834
43.091,456,445.53,51.882,549,2.4593e+005,552,23.074,339,346.91,33.081,532,2.7649e+005,797
564.04,1634,1442.2,631.24,2471,5.6247e+005,390,211.12,364,497.98,307.46,1737,3.5905e+005,721
209.19,1255,1183.2,272.44,1620,9.4655e+005,800,151.53,371,469.59,206.91,1305,4.4235e+005,942
15.388,376,375.94,19.568,432,1.8985e+005,505,13.18,350,350.95,16.434,410,2.7795e+005,792
14.845,376,376.62,18.554,433,6.9712e+005,1851,12.895,350,350.53,16.296,419,4.8654e+005,1388
489.21,2377,2152.8,645.22,3050,1.9956e+006,927,285.36,392,569.9,443.33,2477,5.5622e+005,976
308.99,1837,1698.7,397.57,2346,3.2275e+006,1900,170.83,404,508.73,266.19,1874,6.8068e+005,1338
13.571,366,366.24,17.014,423,4.7978e+005,1310,13.711,350,350.54,17.023,412,4.2731e+005,1219
24.388,414,409.8,31.349,484,2.3769e+005,580,18.776,352,354.07,23.455,436,2.9317e+005,828
62.26,559,535.47,80.066,702,3.3574e+005,627,26.786,352,361.06,40.594,576,3.0618e+005,848
29.548,433,431.67,37.102,526,2.1324e+005,494,19.803,352,356.71,25.855,464,2.8501e+005,799
597.26,2044,1777.6,701.14,2832,9.7057e+005,546,198.3,381,501.41,309.37,2017,3.9511e+005,788
15.957,359,359.48,20.032,425,3.5445e+005,986,13.795,331,331.99,17.269,394,3.3066e+005,996
14.63,371.5,371.7,18.359,425,1.9775e+005,532,15.771,346,346.75,22.755,502,2.8018e+005,808
448.93,1623,1478.2,526.65,2340,5.9571e+005,403,125.68,370,445.74,194.92,1447,3.245e+005,728
18.631,379,378.19,23.391,439,1.7057e+005,451,14.63,343,343.01,18.664,419,2.5588e+005,746
708.98,2433,2152.6,847.69,3384,9.7514e+005,453,358.73,377,604.2,529.85,2710,4.5799e+005,758
16.358,379,378.65,20.424,439,3.7032e+005,978,14.652,347,348.92,18.426,420,3.702e+005,1061
12.322,361,360.95,15.512,417,5.3132e+005,1472,12.518,352,351.38,15.674,407,4.7225e+005,1344
380.07,1802,1628,486.4,2294,9.2472e+005,568,228.51,380,523.05,343.43,1971,4.3047e+005,823
48.757,491,478.05,58.666,613,2.7345e+005,572,25.285,350,358.63,41.409,760,2.9767e+005,830
16.798,385,383.61,21.186,443,3.1916e+005,832,16.007,346,347.36,20.082,410,3.4215e+005,985
23.997,415,411.63,29.799,475,2.1858e+005,531,15.536,348,349.92,20.189,439,2.7784e+005,794
18.446,390.5,389.59,22.837,453,2.244e+005,576,13.067,349,349.8,16.716,413,2.8474e+005,814
446.04,1929,1783.5,567.83,2822,1.3804e+006,774,199.15,381.5,503.57,311.7,2030,4.5724e+005,908
19.422,393,391.63,24.59,467,8.0793e+005,2063,14.312,347,349.14,18.289,417,5.4292e+005,1555
20.196,370,373.73,27.182,497,2.2424e+005,600,16.878,350,352.97,24.191,485,3.0214e+005,856
74.088,586,564.36,91.464,739,3.2169e+005,570,27.721,356,365.79,40.995,575,2.9336e+005,802
76.599,458.5,456.34,86.84,631,1.1682e+005,256,18.52,345,349.22,25.46,482,2.256e+005,646
22.834,391,388.96,28.127,460,1.552e+005,399,17.566,344.5,347.13,21.989,429,2.5757e+005,742
572.19,1540,1520.4,651.23,2702,5.7622e+005,379,175.64,384,487.11,274.74,2000,3.4293e+005,704
19.237,392,391.7,23.955,460,1.6256e+005,415,17.58,352,354.37,25.13,530,2.5515e+005,720
20.575,395,392.78,25.916,466,2.718e+005,692,15.978,348,349.95,20.113,420,3.0305e+005,866
13.88,367,367.6,17.423,427,3.9223e+005,1067,13.366,347,347.26,16.865,414,3.6254e+005,1044
20.857,392,390.81,25.539,457,1.5984e+005,409,16.797,343,344.74,21.075,416,2.4683e+005,716
392.34,1533,1378.2,459.1,2039,6.1742e+005,448,181.51,355,468.3,280.32,1842,3.0767e+005,657
13.061,366,365.59,16.464,412,2.1131e+005,578,13.255,342,341.82,16.592,404,2.8098e+005,822
241.47,1268,1163.1,304.22,1622,8.0719e+005,694,156.1,373,469.22,224.22,1518,4.1902e+005,893
1034.8,2792,2401.6,1160.9,4240,9.4383e+005,393,324.71,384.5,589.56,512.92,3180,4.3274e+005,734
15.966,370,368.95,20.324,424,1.8152e+005,492,15.542,339,341.12,19.221,399,2.6266e+005,770
17.256,357,357.51,21.443,426,2.1057e+005,589,13.71,324,325.1,17.482,402,2.7439e+005,844
14.93,374,374.42,18.996,426,1.8721e+005,500,13.024,346,346.73,16.402,398,2.6976e+005,778
20.425,398,397.26,25.401,462,2.03e+005,511,14.317,345,345.72,18.117,416,2.7381e+005,792
16.489,375,374.31,20.691,434,2.8148e+005,752,14.069,341,341.67,17.853,404,3.2424e+005,949
18.272,384,384.75,22.268,457,2.6586e+005,691,14.561,341,342.64,18.373,413,3.2037e+005,935
448.38,1823.5,1636.8,543.82,2542,7.7584e+005,474,164.96,380,481.19,258.01,1777,3.6811e+005,765
18.409,382,381.56,22.661,441,1.5606e+005,409,13.891,339,339.52,17.526,404,2.4174e+005,712
18.055,379,375.41,22.691,437,1.6293e+005,434,15.488,342,344.19,19.175,403,2.5057e+005,728
383.09,1648.5,1507.2,475.1,2275,9.4655e+005,628,148.26,370.5,462.23,220.97,1507,4.1324e+005,894
23.241,382,377.52,28.125,446,1.6687e+005,442,19.197,341,343.42,23.567,410,2.5379e+005,739
18.692,377,375.59,23.001,428,1.6226e+005,432,16.478,344,345.54,20.765,416,2.5121e+005,727
496.89,2016,1779.9,606.45,2657,1.0003e+006,562,200.45,373,496.52,320.42,1978,4.0318e+005,812
17.313,363,361.63,21.191,424,2.6689e+005,738,13.479,327,328.45,16.902,406,2.5061e+005,763
338.58,1663,1510.8,432.45,2247,1.5485e+006,1025,188.08,378,495.04,275.6,1658,5.5147e+005,1114
18.808,392,390.01,23.357,443,1.9734e+005,506,14.573,341,341.53,17.859,390,2.5888e+005,758
354.51,1618,1438.4,437.76,2010,7.4655e+005,519,191.64,370,488.33,287.73,1709,3.9164e+005,802
16.913,384,382.82,21.381,441,2.3199e+005,606,13.29,340,341.16,16.938,407,2.8521e+005,836
17.867,373,372.6,22.131,438,1.7848e+005,479,16.38,338,339.32,20.418,416,2.5721e+005,758
16.346,377,376.96,20.608,439,2.9893e+005,793,12.972,341,341.97,16.725,420,3.1633e+005,925
17.122,370,368.71,21.326,425,1.6555e+005,449,14.775,341,341.6,18.628,403,2.5415e+005,744
17.726,374,370.9,21.694,425,1.8322e+005,494,15.024,334,335.01,18.807,394,2.5595e+005,764
20.729,394,391.58,26.21,460,2.4082e+005,615,16.876,343,344.71,21.606,425,2.8887e+005,838
21.429,383,381.31,26.516,454,2.5738e+005,675,16.43,337,339.35,20.562,420,3.1322e+005,923
274.32,1541,1421.5,367.79,2098,1.0747e+006,756,122.67,365,437.45,204.02,1492,3.9546e+005,904
15.056,368,367.04,18.985,422,3.898e+005,1062,13.058,338,339.54,16.633,402,3.5788e+005,1054
16.484,381,380.1,20.797,443,2.0791e+005,547,14.219,340,340.4,17.952,395,2.7845e+005,818
254.23,1268,1166.9,318.48,1653,8.3081e+005,712,140.23,361,445.93,197.43,1177,4.1829e+005,938
253.94,1187,1081.4,306.66,1501,5.1797e+005,479,118.57,357,428.25,178.87,1212,3.2119e+005,750
314.35,1459.5,1327.1,392.33,1981,8.4936e+005,640,166.47,373.5,476.44,239.41,1483,4.1831e+005,878
16.656,368,367.84,21.048,427,1.762e+005,479,13.288,338,339.42,16.542,400,2.6407e+005,778
