#wells,B4
#channel,3
#pathname,Z:/DATA/201112/20111205/201112051201_HCEC+LRHCL+TapYFP_Hoechst_subtracted/B4
#halo_size,8
#nuclear_channel,1
#segment_params.inequalities,Area<3000 Area>200 Solidity>.90 
#segment_params.threshold,800
mad_nucleus,median_nucleus,mean_nucleus,std_nucleus,max_nucleus,sum_nucleus,length_nucleus,mad_halo,median_halo,mean_halo,std_halo,max_halo,sum_halo,length_halo
414.44,2412,2244.2,515.46,2968,8.1015e+005,361,815.48,386,862.88,922.95,2843,6.1437e+005,712
125.31,1698,1663.9,160.34,2102,1.0665e+006,641,288.17,1257,1223.6,359.25,1955,1.1147e+006,911
290.12,3031,2936.8,371.56,3538,1.7298e+006,589,881.65,1834.5,1719.5,996.64,3314,1.465e+006,852
154.29,2287,2255,186.5,2640,1.4703e+006,652,241.94,1926,1916.1,300.27,2573,1.6651e+006,869
295.54,2562,2467.5,366.16,3189,1.2091e+006,490,768.76,1657,1532.2,884.86,3087,1.2472e+006,814
66.298,909.5,901.83,86.394,1105,6.367e+005,706,131.9,801,809.1,174.78,1461,7.1201e+005,880
174.3,1418,1361.1,222.68,1742,5.7439e+005,422,380.38,751,797.01,431.48,1545,5.7305e+005,719
207.51,2198,2199.5,256.64,2715,1.2625e+006,574,407.37,1719,1630,500.52,2471,1.3432e+006,824
154.03,1359,1375.9,227.21,2506,1.7597e+006,1279,500.32,1206.5,1396.8,728.61,4556,1.6119e+006,1154
201.46,2314,2260.9,251.14,2755,1.4311e+006,633,413.58,1752,1707.2,522.71,2653,1.4545e+006,852
33.664,66,69.822,42.41,242,39240,562,187.03,132,234.62,242.25,1128,2.0154e+005,859
308.43,2063,2002.5,375.2,2673,7.229e+005,361,636.35,1181.5,1229.5,744.38,2770,8.5081e+005,692
273.23,2696,2589.6,357.3,3135,1.4139e+006,546,593.25,2114.5,1936.2,682.46,3026,1.5684e+006,810
245.87,1828,1734.4,316.19,2248,1.0163e+006,586,569.81,1128,1029,629.8,2010,8.8702e+005,862
183.52,1682,1609.8,260.51,1996,6.9863e+005,434,473.79,916,874.9,537.48,1880,6.4131e+005,733
33.795,97,97.476,42.121,221,47958,492,53.069,102,112.2,72.162,481,85270,760
2319.7,8178,8513,2685.4,13831,7.1339e+006,838,1062.8,2888,2913.6,1288.2,6796,2.7301e+006,937
293.69,2385.5,2297,370.41,2891,8.6826e+005,378,592.63,1268,1369.4,702.16,2732,9.805e+005,716
156.13,1491,1443.9,203.42,1903,1.5392e+006,1066,340.45,1184,1077.2,393.75,1713,1.144e+006,1062
159.14,1877,1863.8,196.42,2336,1.5321e+006,822,310.66,1429,1382.8,404.96,2186,1.3095e+006,947
364.02,2179,2050.6,462.35,2745,1.0807e+006,527,745.7,1076.5,1142.3,821.49,2574,9.1158e+005,798
144.12,2263,2247.7,173.61,2601,1.2609e+006,561,255.98,1720,1663.7,377.47,2428,1.3409e+006,806
159.84,2088,2035.9,217.53,2439,1.3396e+006,658,505.82,1665.5,1448.4,619.07,2290,1.2717e+006,878
33.337,86,89.236,39.644,196,35962,403,155.17,108,195.52,224.47,1149,1.4722e+005,753
248.05,2851,2787.6,317.53,3356,1.6754e+006,601,796.74,1750.5,1623.3,914.86,3142,1.3506e+006,832
184.27,2478,2460.1,221.93,2948,1.4465e+006,588,401.18,2169.5,2002.8,494.05,3068,1.6904e+006,844
274.44,2919.5,2872.2,363.7,3468,1.8382e+006,640,784.52,1976,1797.5,876.12,3261,1.5548e+006,865
246.32,2127,2039.9,312.23,2604,1.0689e+006,524,686.08,1484,1319.1,779.48,2602,1.05e+006,796
323.43,3116,3051.3,420.71,3790,2.3251e+006,762,676.98,1996.5,1862.1,808.78,3115,1.7578e+006,944
268.66,3612.5,3581.6,338.69,4228,2.063e+006,576,840.88,2769,2514.9,1031.7,4069,2.0396e+006,811
244.57,1734,1723.5,292.89,2358,1.8665e+006,1083,471.55,1168,1230.5,558.55,2389,1.3068e+006,1062
206.07,2734,2713,256.28,3230,1.7553e+006,647,612,2117,2021.4,727.46,3247,1.7101e+006,846
57.701,725,722.9,76.835,1199,5.682e+005,786,431.75,659,878.49,613.84,2844,8.0031e+005,911
43.263,91,99.52,61.815,421,53243,535,192.24,131,252.9,217.34,801,2.0156e+005,797
218.09,1959.5,1935.5,269.52,2516,1.2349e+006,638,443.47,1249,1209.5,544.47,2339,1.0148e+006,839
125.07,1337,1358.4,195.45,2605,1.3529e+006,996,335.72,1347.5,1453.9,472.2,3835,1.4714e+006,1012
59.816,667.5,665.75,79.386,1020,2.9959e+005,450,168.37,559,513.69,207.93,1125,3.8424e+005,748
253.25,2401,2305.1,317.97,2773,1.5283e+006,663,503.67,1980,1749.4,627.95,2558,1.5395e+006,880
198.23,1340,1318.9,241.48,1774,5.3018e+005,402,314.84,803,710.24,364.65,1324,5.0214e+005,707
278.38,3333,3259.6,350.01,3834,9.0617e+005,278,799.65,2726,2578.9,931.86,3967,1.7304e+006,671
217.72,1850,1792.6,258.46,2217,1.0702e+006,597,447.37,1510,1323.5,492.6,2096,1.1408e+006,862
69.725,711,703.63,85.539,909,5.0309e+005,715,119.14,570,561.78,157.96,1335,5.0729e+005,903
100.6,709,721.1,130.13,1152,5.0261e+005,697,314.17,640,822.2,394.47,2123,7.3998e+005,900
206.15,2317.5,2260.2,267.23,2713,1.3154e+006,582,540.15,1507.5,1475.4,630.26,2793,1.2157e+006,824
90.628,1384,1378.6,112.77,1674,8.8094e+005,639,195.63,1160,1111.9,260.92,1576,9.34e+005,840
227.41,1664,1617.1,272.7,2084,8.7807e+005,543,563.64,1350,1410.2,701.7,3235,1.1437e+006,811
34.892,91,90.924,43.149,214,43007,473,36.94,76,79.961,45.728,231,57892,724
165.2,1226,1204.9,197.29,1610,1.3121e+006,1089,161.78,811.5,821.61,193.89,1279,8.8569e+005,1078
100.9,1368,1374.5,121.34,1685,5.9241e+005,431,142.47,1206,1223,189.31,1767,9.038e+005,739
416.42,3732,3568.4,541.7,4388,1.8877e+006,529,1083.6,2164,2005.5,1211.2,3815,1.6004e+006,798
227.23,1840,1795.6,283.36,2342,8.3315e+005,464,633.39,1119,1098.6,713.52,2316,8.7671e+005,798
90.86,1192,1186.1,114.1,1435,4.5666e+005,385,226.18,1110,1065.9,271.83,1621,7.4403e+005,698
198.66,1020,1023.3,227.45,1486,3.5408e+005,346,328.92,553,618.95,381.94,1638,4.2275e+005,683
553.94,3496,3484.7,686.4,5590,1.5681e+006,450,884.65,2002.5,2044,1110.4,5173,1.5085e+006,738
294.37,3078,3017.7,391.22,3672,1.3881e+006,460,776.45,2457,2092.7,905.37,3295,1.5779e+006,754
80.371,993.5,995.27,101.5,1322,6.7081e+005,674,254.73,920,1041.4,419.19,3236,9.3313e+005,896
165.31,2368,2364.2,208.36,2881,1.3263e+006,561,369.46,1855,1768.7,444.25,2634,1.4132e+006,799
856.49,4980,4664.5,1040.9,5917,1.7865e+006,383,1410.8,1880,2430.9,1637.2,5890,1.7016e+006,700
174.32,2654,2650,213.96,3172,1.5026e+006,567,585.09,1980,1754.1,695.7,2808,1.4103e+006,804
128.22,960.5,920.93,157.67,1236,6.9622e+005,756,162.93,867,810.67,217.06,1261,7.4744e+005,922
82.163,753,761.6,106.81,1275,4.6686e+005,613,163.51,643,660.55,204.17,1306,5.7798e+005,875
171.9,2535,2499.6,217.95,2931,1.5522e+006,621,533.18,1667,1549.6,638.59,2545,1.2862e+006,830
221.15,2171.5,2175.1,265.72,2761,1.2529e+006,576,299.03,1623,1630.2,383.8,2517,1.3547e+006,831
514.2,3374,3135.9,653.63,4030,1.2857e+006,410,1105.9,2360,1959.3,1217.4,3695,1.4264e+006,728
113.47,1064,1043.8,137.71,1369,9.3738e+005,898,149.67,677,727.28,183.12,1231,7.1273e+005,980
138.05,1136.5,1113.3,172.22,1491,1.3204e+006,1186,174.8,762,756.25,214.53,1265,8.3188e+005,1100
90.169,94.5,134.29,115.61,573,57745,430,277.56,540,492.34,322.23,1360,3.5547e+005,722
110.09,1282,1275.3,136.43,1572,7.1542e+005,561,244.32,998,905.18,316.64,1448,7.4315e+005,821
208.9,2158,2111.1,272.59,2579,1.1632e+006,551,667.45,1301.5,1264.5,753.42,2548,9.9639e+005,788
336.86,2826.5,2734.3,428.76,3390,1.0555e+006,386,874.61,925,1254.9,980.52,3221,9.1985e+005,733
143.77,2057.5,2036.7,177.06,2356,7.7394e+005,380,515.99,1805,1555.2,642.58,2478,1.0762e+006,692
32.271,76,76.9,39.213,184,28530,371,50.371,85.5,99.883,81.703,656,69119,692
380.92,3980,3871.6,539.29,4765,3.4573e+006,893,1204.1,3098.5,2493.4,1302.4,4325,2.5183e+006,1010
279.96,1426,1302.7,340.08,1817,6.5265e+005,501,525.7,858,811.45,568.86,1758,6.4186e+005,791
367.13,2278,2258,422.02,3009,1.1471e+006,508,746.15,1902.5,1621.5,845.15,2926,1.268e+006,782
34.346,133,130.37,43.366,267,87740,673,219.47,151.5,275.67,340.73,1806,2.3873e+005,866
32.775,139,139.82,40.933,295,3.0705e+005,2196,37.949,159,163.15,47.223,334,2.3689e+005,1452
201.93,3089,3063.8,259.72,4151,3.5142e+006,1147,371.6,2796.5,2893.6,480.84,4601,3.1135e+006,1076
103.02,752,729.46,123.12,1015,4.4205e+005,606,195.53,685,678.77,262.59,1706,5.7763e+005,851
172.18,1271,1246.9,205.9,1638,5.5735e+005,447,260.14,827,750.13,308.19,1379,5.566e+005,742
81.175,733,711.89,106.19,961,3.111e+005,437,172.82,470,441.62,209.32,863,3.2415e+005,734
79.812,614,592.43,100.83,789,2.3994e+005,405,136.68,382,378.15,157.72,704,2.7378e+005,724
176.37,2187,2200.6,213.73,2752,1.3402e+006,609,271.63,1668.5,1553,357.53,2177,1.3077e+006,842
165.72,1964,1937.8,204.42,2354,8.3133e+005,429,449.44,1189,1138.2,541.14,2117,8.6386e+005,759
132.93,1722,1700.1,167.98,2071,8.5854e+005,505,453.91,1298,1130.9,546.9,2291,8.9684e+005,793
438.76,3208,3125.8,557.64,3972,1.6161e+006,517,889.61,2004,1967.9,993.2,3774,1.5763e+006,801
220.58,2787,2717.9,305.58,3235,1.1279e+006,415,416.05,2433.5,2326.8,549.11,4411,1.7218e+006,740
181.45,2292,2313.9,223.1,2866,1.0019e+006,433,393.79,1923,1855.7,495.84,2905,1.3621e+006,734
108.02,161,215.68,212.26,1875,1.2251e+005,568,1083.1,200,986.95,1262.6,3816,8.4483e+005,856
168.23,1978,1936.8,211.68,2322,8.4253e+005,435,310.08,1713,1668,402.75,2374,1.2493e+006,749
215.61,1673.5,1643.1,266.43,2189,1.446e+006,880,352.21,1508.5,1398.7,406.54,2106,1.3987e+006,1000
200.15,2049.5,2045.8,241.95,2632,1.653e+006,808,201.25,1448,1466,258.62,2324,1.381e+006,942
197.32,1980,1953.2,244.07,2434,1.5879e+006,813,432.55,1230,1227.7,508.89,2119,1.1847e+006,965
186.04,2131,2139.9,224.62,2655,1.8724e+006,875,152.51,1675.5,1678.3,194.91,2221,1.6481e+006,982
31.401,75,78.63,42.157,479,1.0733e+005,1365,40.36,86,94.589,74.867,865,1.0916e+005,1154
677.28,5785,5539.2,842.86,6782,1.5676e+006,283,1605.3,2692,2940.4,1869.9,6843,1.8907e+006,643
52.435,596,601.22,71.018,930,2.5071e+005,417,260.42,530.5,666.04,334.39,1942,4.8222e+005,724
220.99,2171,2097.4,285.91,2608,2.5777e+006,1229,390.27,1733,1648.8,457.03,2545,1.911e+006,1159
219.54,2501.5,2451.2,275.92,2921,1.4903e+006,608,514.74,1884,1770.1,650.98,2777,1.4727e+006,832
242.38,2104,2036,306.57,2593,9.2232e+005,453,673.43,976,1036.6,758.75,2412,7.7951e+005,752
115.52,1197,1207.4,140.41,1634,7.1237e+005,590,204.73,1221.5,1243.9,247.17,1865,1.015e+006,816
81.843,473,476.96,96.399,749,2.8666e+005,601,58.424,301,294.05,71.349,485,2.4642e+005,838
205.9,2242.5,2185.9,256.18,2642,1.023e+006,468,402.61,1583,1628.9,475.09,2636,1.2559e+006,771
517.8,2460.5,2592.8,603.15,3867,1.4727e+006,568,881.55,1931,2239.7,1034.2,4380,1.9015e+006,849
503.02,3461,3269.1,609.58,4427,4.0766e+006,1247,757.43,2394.5,2354.5,880.13,4191,2.7359e+006,1162
55.608,89,108.56,70.614,378,38649,356,70.742,73,105.01,109.64,738,68045,648
158.51,1725.5,1722.7,194.7,2196,8.5447e+005,496,219.55,1343,1273.5,273.62,1910,1.0048e+006,789
93.852,1261,1253.4,116.91,1535,1.182e+006,943,218.64,1132,1148.1,315.32,2129,1.1756e+006,1024
108.88,1306,1301.3,133.96,1595,5.153e+005,396,251.17,1014,874.82,307.12,1303,6.2899e+005,719
114.45,871,908.94,147.46,1529,4.8992e+005,539,425.21,838,1018.4,495.65,2102,8.2386e+005,809
137.42,1873,1839,169.18,2178,8.4777e+005,461,307.5,1483,1370.5,402.12,1980,1.0348e+006,755
79.923,1004,1000.8,99.62,1294,1.0669e+006,1066,118.43,962.5,978.02,146.58,1444,1.0093e+006,1032
27.258,61,63.488,33.412,167,40061,631,70.762,79.5,110.9,127.36,888,91160,822
208.04,1773,1751.6,259.94,2268,1.0107e+006,577,340.87,1171,1103.2,440.42,1857,9.1121e+005,826
232.03,1815,1752.2,288.68,2249,7.9727e+005,455,456.76,1170,1243.4,527.42,2157,9.3003e+005,748
123.5,1548,1526.4,159.69,1879,9.1129e+005,597,215.4,1307,1279.1,269.04,2173,1.054e+006,824
172.3,1793,1770.2,212.98,2328,1.2975e+006,733,410.24,1816,1682.8,495.61,2694,1.5061e+006,895
47.383,92.5,105.62,59.768,303,46049,436,254.64,284.5,390.89,356.24,1916,2.8457e+005,728
296.55,2625,2531.2,394.61,3171,1.2327e+006,487,615.94,2102.5,1856.4,733.72,3008,1.4257e+006,768
51.094,76,93.771,77.176,464,49886,532,43.879,73,86.1,64.427,448,66383,771
322.31,2424,2316.7,420.67,3101,1.0031e+006,433,631.39,1443,1413.1,720.87,2720,1.0725e+006,759
196.17,1766,1734,247.51,2176,1.0577e+006,610,479.72,1261,1209.4,578.72,2421,9.9532e+005,823
153.94,1937.5,1933.8,191.14,2410,8.934e+005,462,342.57,1539.5,1443.3,441.61,2180,1.0738e+006,744
227.72,2024,1975.2,281.27,2477,1.0567e+006,535,513.91,1247.5,1195.6,583.63,2232,9.6124e+005,804
139.65,1526,1510.2,168.46,1885,1.0436e+006,691,156.46,1258,1253.4,201.58,1818,1.1243e+006,897
183.22,1792,1770.5,216.58,2226,1.7457e+006,986,260.45,1584.5,1570.6,300.46,2181,1.5957e+006,1016
357.46,1773.5,1704.2,430.26,2641,8.7254e+005,512,650.46,962,1132.7,790.46,2960,8.6765e+005,766
253.79,2225,2182,309.26,2743,2.3391e+006,1072,322.03,1900,1768.2,446.35,2428,1.8655e+006,1055
932.03,5611.5,5441.3,1117.2,7104,2.133e+006,392,1429.7,2011.5,2413.8,1714.7,6882,1.6945e+006,702
299.66,3121,3098.8,366.8,4194,7.2357e+006,2335,648.19,2740.5,2837.7,754.99,4622,4.1998e+006,1480
217.35,1981,1933.3,265.17,2583,1.4654e+006,758,283.54,1407.5,1372.7,369.21,2248,1.2546e+006,914
163.38,2753.5,2716.7,213.38,3185,1.2334e+006,454,411.03,2065,2071.5,477.36,2928,1.5453e+006,746
811.08,3904,3564.6,939.88,4954,3.2509e+006,912,1344.8,2453.5,2357.8,1460.9,4800,2.5559e+006,1084
102.57,1045,1015.1,134.08,1276,4.6998e+005,463,299.45,797,672.22,345.99,1266,5.1156e+005,761
73.307,642,628.6,95.534,827,2.8601e+005,455,312.83,657.5,722.51,494.04,3055,5.5633e+005,770
819.93,3012,2870.8,953.62,4384,9.5597e+005,333,1199,2012,2067.9,1375.8,4817,1.3524e+006,654
321.47,1921,1925.4,391.68,2667,9.1071e+005,473,539.17,1446.5,1227.8,629.31,2327,9.4542e+005,770
170.57,2080,2030,218,2438,1.0475e+006,516,719.57,1629,1386.2,808.37,2575,1.091e+006,787
165.22,1673,1650.9,198.04,2023,6.455e+005,391,138.3,1228,1247.5,180.26,1726,9.2438e+005,741
157.46,1601,1559.3,190.53,1958,1.1164e+006,716,387.24,1439.5,1242.9,481.57,2315,1.1385e+006,916
22.838,42,44.328,29.111,208,19194,433,56.357,55,80.902,86.969,515,56793,702
51.589,57,78.054,69.154,396,75947,973,126.55,102,167.22,152.42,689,1.6521e+005,988
103.37,1241,1233.3,135.6,1553,4.9209e+005,399,209.12,1201,1163.6,290.64,1842,8.3196e+005,715
207.3,1578,1529.1,256.39,2097,1.3579e+006,888,444.77,1223,1208.3,561.75,2464,1.2046e+006,997
50.751,92,107.49,79.971,622,1.0502e+005,977,278.46,223,385.49,325.52,1453,4.0322e+005,1046
186.79,1837,1810.1,240.43,2327,2.0273e+006,1120,378.67,1369.5,1233.9,472.29,1987,1.3573e+006,1100
413.9,5489.5,5399.1,526.18,6230,1.5981e+006,296,1081.2,3408,3256,1366,5802,2.1294e+006,654
128.62,1825,1814.7,164.25,2144,8.8738e+005,489,422.81,1370,1185.7,511.7,1907,9.1532e+005,772
28.842,53.5,56.368,35.227,150,26042,462,38.794,65,75.689,55.092,392,57448,759
21.385,37.5,41.374,26.818,147,30203,730,27.545,44,50.476,35.833,238,41340,819
216.76,2345,2267.2,273.63,2814,8.3208e+005,367,496.09,1491.5,1514.5,604.09,2716,1.0208e+006,674
250.42,1782,1777.3,302.49,2398,1.9106e+006,1075,288.89,1334,1273.1,371.38,2237,1.3788e+006,1083
192.51,1530,1471,234.95,1855,7.561e+005,514,311.06,918,1007.7,404.26,2322,7.8198e+005,776
158.77,1827,1798.2,194.36,2326,1.4997e+006,834,192.58,1485,1513.9,251.83,2615,1.4216e+006,939
232.96,1856,1763.2,305.81,2201,9.063e+005,514,593.33,1352,1195.4,695.63,2843,9.7185e+005,813
180.57,1580,1521,228.22,1944,9.5061e+005,625,446.92,1276,1092.4,527.65,1949,9.5909e+005,878
173.02,73,173.87,259.85,1250,86760,499,68.62,62,95.609,138.21,1174,68647,718
123.56,902,888.23,145.78,1214,4.6721e+005,526,149.57,510,495.12,191.62,992,3.9857e+005,805
120.14,1738,1721,149.72,2022,7.3486e+005,427,315.43,1369,1222,412.25,1775,9.0182e+005,738
190.56,3050,2997.3,251.17,3515,5.2903e+006,1765,247.51,2898,2892,310.7,3681,3.7046e+006,1281
282.36,2170.5,2170.8,350.38,2960,1.5977e+006,736,400.25,1434,1343.7,490.88,2138,1.2201e+006,908
30.741,60.5,66.229,42.828,261,28346,428,84.588,71,110.71,130.58,732,81039,732
322.61,2083.5,2098.2,427.2,3661,9.2322e+005,440,1331.4,1565,2055.3,1756.3,7076,1.5477e+006,753
130.27,1333,1309.9,160.92,1660,5.0169e+005,383,318.14,636.5,624.06,360.44,1385,4.5307e+005,726
137.43,1203,1197.6,167.61,1660,4.4672e+005,373,336.85,1066.5,1111.6,423.3,2148,7.5364e+005,678
207.44,2787,2777.1,258.6,3362,2.4189e+006,871,332.46,2204,2156.8,424.05,3254,2.0943e+006,971
117.91,1616,1593.2,147.25,1902,1.0228e+006,642,322.43,1326,1174.2,397.8,1753,1.031e+006,878
174.53,1817,1829.3,213.01,2354,8.3231e+005,455,520.74,1140,1052.3,613.18,2297,7.8609e+005,747
525.38,4403.5,4191.9,625.15,5097,2.0456e+006,488,1257.4,2693.5,2643.1,1496.6,5112,2.014e+006,762
28.441,62,64.933,35.219,209,33765,520,36.777,74,81.543,51.247,432,62625,768
218.61,2320,2296.7,275.16,2808,1.6536e+006,720,488.92,1634.5,1577.8,589.32,2592,1.3885e+006,880
787.58,3719,3492.2,951.62,4710,1.3689e+006,392,1370.4,1087.5,1755,1544.9,4598,1.2355e+006,704
68.875,171,190.12,94.442,710,74336,391,253.33,285.5,400.71,335.68,1722,2.8771e+005,718
86.016,1292,1277.1,107.98,1562,1.5772e+006,1235,185.37,1075,1023.6,236.66,1466,1.1597e+006,1133
233.96,2239.5,2207.6,286.6,2867,9.4046e+005,426,514.82,1547,1484.3,647.26,2625,1.0746e+006,724
72.591,127,153.91,109.4,657,1.0127e+005,658,281.53,168,337.29,388.52,2105,2.8974e+005,859
189.66,2026,1997.2,244.87,2458,8.5681e+005,429,585.56,1314,1156.8,673.45,2244,8.6414e+005,747
325.49,3306,3209,412.92,3870,1.5852e+006,494,966.42,2785,2238.3,1104,3656,1.7437e+006,779
289.06,2054,1921.1,379.21,2370,8.8177e+005,459,695.7,1644,1273.5,758.66,2270,9.717e+005,763
114.04,965,965.53,144.09,1327,1.1915e+006,1234,203.13,734,698.15,250.94,1208,7.8822e+005,1129
372.46,2422.5,2295.3,455.85,2968,1.469e+006,640,808.81,2027,1588.7,911.17,2840,1.3774e+006,867
346.98,3573.5,3470.7,419.36,4110,1.2009e+006,346,821.03,2666,2386.7,988.95,4044,1.6158e+006,677
748.17,4245,3901,917.27,5051,1.6423e+006,421,1467.4,2003,2106.9,1596.3,4910,1.5634e+006,742
34.969,160,159.17,43.575,281,1.2543e+005,788,39.829,157.5,159.58,49.425,322,1.4873e+005,932
237.46,2207,2119.2,306.99,2596,1.2567e+006,593,524.12,1729.5,1514.8,625.71,2306,1.227e+006,810
287.23,2472,2346.6,383.91,2937,1.0161e+006,433,818.21,989,1126,893.56,2670,8.3547e+005,742
1131.7,5878,5490.9,1337.8,7208,2.1525e+006,392,1797.5,1046.5,2037.9,2206.1,7293,1.4347e+006,704
29.466,68,70.306,36.837,214,39512,562,31.452,73,74.89,39.283,231,58789,785
588.5,3699,3509.6,705.17,4515,1.2494e+006,356,1096.6,1126,1546.7,1296,4466,1.0687e+006,691
33.28,79,81.715,42.918,266,41838,512,382.9,113,340.43,570.42,2473,2.6111e+005,767
105.17,1103,1081.6,129.16,1374,1.245e+006,1151,216,759,766.5,259.84,1317,8.3855e+005,1094
31.805,114,114.58,39.7,247,1.2673e+005,1106,66.686,136,159.69,104.02,729,1.6815e+005,1053
278.18,2925.5,2868.2,349.78,3517,1.3653e+006,476,930.64,1680,1917,1118.5,4392,1.4818e+006,773
26.678,58,61.334,33.434,193,35451,578,39.739,74,82.306,52.387,330,65598,797
160.71,1342,1306.9,199.52,1675,1.6781e+006,1284,298.67,870,840.98,365.13,1512,9.8647e+005,1173
870.03,5569.5,5249.9,1072.1,6653,2.058e+006,392,1713.5,1481,2257.8,1960.3,6345,1.5782e+006,699
261.18,3085,3006.3,317.1,3546,1.1935e+006,397,772.6,1799.5,1557.8,876.44,3017,1.159e+006,744
141.17,2112.5,2089.3,174.2,2488,1.0614e+006,508,331.97,1561,1514.9,409.69,2299,1.2301e+006,812
29.774,69,72.127,36.868,210,40824,566,180.57,90,190.14,322.69,2015,1.5307e+005,805
291.68,2395,2303.4,362.56,2908,1.3314e+006,578,560.5,1591.5,1467,636.2,2550,1.1853e+006,808
294.75,2565,2460,367.2,3102,1.2743e+006,518,647.33,2133.5,1812,735.58,2805,1.4206e+006,784
447.62,3057,3023.5,551.02,4021,1.2366e+006,409,1090.3,1334,1664.7,1225.4,4729,1.1853e+006,712
144.06,1958,1956.8,177.12,2372,1.4578e+006,745,363.07,1587.5,1467.3,484.29,2205,1.3381e+006,912
268.38,2256,2172.1,333.05,2726,9.2095e+005,424,746.84,997.5,1127.2,834.55,2868,8.2737e+005,734
178.66,2259,2212.6,239.08,2664,1.1218e+006,507,596.22,1724.5,1490.3,682.95,2502,1.1714e+006,786
236.86,2853,2786.1,295.04,3364,2.1425e+006,769,508.92,2144,2026.8,656.62,2994,1.8788e+006,927
141.8,1771.5,1745.8,181.47,2096,1.1837e+006,678,281.88,1462.5,1427.4,369.27,2424,1.2532e+006,878
66.012,144,166.21,99.2,727,89586,539,59.295,112,134.77,108.95,905,92586,687
36.147,220,220.91,46.1,357,1.1841e+005,536,241.48,271,413.94,339.44,1833,3.4357e+005,830
531.57,164,504.55,743.4,3292,2.553e+005,506,214.96,138.5,265.81,341.17,2145,2.0574e+005,774
271.64,2797,2707.9,352.92,3231,1.3079e+006,483,783.21,1277,1384,871.57,3011,1.0837e+006,783
39.554,192,195.03,48.754,354,72748,373,231.57,201,331.37,410.61,2679,2.2898e+005,691
173.35,2107,2082.1,230.13,2639,1.4096e+006,677,934.12,1848,2082,1249,6626,1.8176e+006,873
186.56,1241,1253,244.72,1927,9.6229e+005,768,249.27,1021.5,1012.1,301.2,1841,9.23e+005,912
345.61,3075,2936.2,447.11,3594,1.4123e+006,481,1014.2,1599,1622.3,1125.3,3493,1.28e+006,789
217.21,1909.5,1932.7,333.57,3764,9.1609e+005,474,1019.6,1619.5,2046.3,1300.9,5167,1.5224e+006,744
176.62,2654,2606.1,220.27,3009,2.3246e+006,892,427.4,2107.5,1983.7,541.02,2848,1.952e+006,984
241.78,1825.5,1784.4,310.57,2362,7.9582e+005,446,458.99,1251,1222.4,534.78,2265,9.0945e+005,744
682.71,4427,4388.7,1071.8,9101,1.6019e+006,365,1586.2,2285,2583.7,1949.5,9508,1.9016e+006,736
105.53,1824,1810.3,128.88,2085,1.0663e+006,589,213.44,1530.5,1461.1,287.28,1904,1.2302e+006,842
35.545,214,214.67,44.693,355,1.0905e+005,508,36.927,210,211.15,45.882,338,1.6787e+005,795
412.28,4833.5,4674.9,564.64,5442,1.5708e+006,336,1325.8,2177.5,2275.1,1553.7,5167,1.5334e+006,674
34.11,117,115.83,42.074,243,95792,827,42.51,130,138.07,70.454,846,1.2537e+005,908
163.03,2051,2015.2,209.17,2447,1.1507e+006,571,508.02,1846,1679.7,647.19,2997,1.3908e+006,828
375.62,2750,2614.1,463.75,3299,1.0561e+006,404,786.97,809.5,1161.5,889.91,2986,8.618e+005,742
238.9,2405,2327.3,299.41,2827,1.024e+006,440,646.65,1691,1614.4,761.15,2839,1.1882e+006,736
31.455,108,107.77,38.825,239,65741,610,69.94,125,152.26,113.95,793,1.2683e+005,833
48.637,111,115.07,62.22,392,62941,547,322.41,125,328.25,431.31,1889,2.5669e+005,782
381.05,2501.5,2379.1,476.54,3107,9.2785e+005,390,710.03,1469,1446.5,803.23,2970,1.0429e+006,721
192.83,1574.5,1606.4,229.87,2183,1.2851e+006,800,387.25,1446.5,1543.2,447.76,2558,1.4537e+006,942
155.69,76.5,164.22,235.63,1235,73901,450,567.46,113.5,559.95,607.62,1757,4.1101e+005,734
161.62,1392,1368.7,196.18,1861,2.5335e+006,1851,265.24,1165,1234.3,321.06,2156,1.7131e+006,1388
139.29,2498,2471,169.66,2817,2.2906e+006,927,159.64,1990,1975.1,197.48,2513,1.9277e+006,976
644.75,7603.5,7532.9,801.72,11272,1.4312e+007,1900,1224.3,7646.5,7549.6,1532.7,11688,1.0101e+007,1338
317.86,1199,1349,442.56,3288,1.7671e+006,1310,709.3,1262,1674.1,852.22,4157,2.0407e+006,1219
459.61,3071.5,2861.2,601.19,3695,1.6595e+006,580,1049.1,2267.5,1817,1151.9,3400,1.5045e+006,828
31.715,98,99.399,39.419,221,61329,617,32.93,103,103.95,40.331,224,87425,841
266.97,3871,3813.8,343.54,4394,1.884e+006,494,1130,1720,1891.7,1271,4277,1.5114e+006,799
34.005,152,151.01,42.96,287,82451,546,35.516,145,144.89,44.614,294,1.1417e+005,788
92.914,897,888.87,115.61,1233,8.7643e+005,986,138.76,669.5,667.94,173.91,1038,6.6527e+005,996
35.756,96,99.914,56.138,703,52555,526,104.43,104,154.9,247.31,2099,1.2392e+005,800
604.26,3092,2925.6,740.94,4045,1.179e+006,403,723.27,580.5,930.8,850.99,3137,6.7762e+005,728
34.897,117,115.35,42.609,241,52024,451,32.359,115,113.71,40.37,263,84603,744
28.367,55.5,58.829,35.139,203,23767,404,75.797,69,105.64,141.83,1012,74899,709
