,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
66,F8,SKMEL2,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+BMP4,Hoechst,Smad23,,0.37007874,470,93.1605,30.1998207,4.542590164,0.342113709,493.75,95.99835,6.210835934,0.203630464,499.71,92.914542,6.21927545,0.191477637,113.99,36.5505378,4.742636977,0.335709987,815,177.1707,6.702948167,0.216986035,162250,25100.418,11.9988265,0.133921702,324.5,55.5975,5.77954779,0.167878405,63.1945,11.9504973,4.163101695,0.194500003,54,19.2738,3.997937,0.357735594,87.216,18.8594133,4.475505991,0.228898499,78.3765,13.854897,4.374213359,0.179715894,319,91.9212,5.748972494,0.239252141,30506,7433.0151,10.329559,0.249182172,350.5,25.9455,5.854052967,0.073050532,9.055410691,4.151226028,2.212898934,0.450674265,5.65645157,1.875408597,1.743769459,0.325915028,54.714,18.940215,3.991636845,0.359877024,373.25,102.2994,5.926004032,0.328775998,375.06,102.203031,5.927465842,0.314807779,66.6715,22.9714044,4.195225697,0.355838374,535.5,143.8122,6.287761265,0.284914603,121850,33262.131,11.70700673,0.301998811,324.5,55.5975,5.779537634,0.167862744,74.861,30.8647668,4.301974678,0.408400965,236.5,68.1996,5.458274907,0.308470428,235.185,62.684328,5.451555317,0.278359345,92.524,34.626123,4.505888479,0.389837243,441.5,120.0906,6.096110007,0.281828231,81236.5,21453.9633,11.30539323,0.274128785,350.5,25.9455,5.853837023,0.072683307,1.560977965,0.330755433,0.467729125,0.226816491,1.624776289,0.342279901,0.475910526,0.212181408,1.8077,0.33188001,0.631420192,0.245348465,7,1.4826,2.050537092,0.46034807,7.0174,2.05888662,2.058472496,0.461252276,2.27505,0.42209622,0.855892207,0.242614578,14,2.9652,2.724380777,0.36534364,2230,718.3197,7.832654015,0.471435197,323.5,54.1149,5.774181344,0.166130047,2.0561,0.47198571,0.753583578,0.280226505,6,1.4826,1.895649491,0.487688587,6.09785,1.77304134,1.928237552,0.474732551,2.56325,0.57999312,0.978703946,0.315932794,14,2.9652,2.744229917,0.428308587,2085.5,657.5331,7.758779223,0.49184844,341,26.6868,5.830541539,0.07816218,1.166666667,0.1765,0.1548876,0.154548337,1.124188785,0.121589182,0.130234944,0.136960917
67,F9,SKMEL2,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+ctrl,Hoechst,Smad23,,0.367669173,489,89.099,29.9203506,4.526929196,0.357889756,478.5,94.1451,6.194237197,0.21426434,483.07,88.689132,6.203657663,0.197441668,107.88,36.056832,4.728378223,0.34851091,787,163.086,6.693203405,0.215428388,151470,20815.704,11.94123124,0.137011175,311,50.4084,5.73757013,0.169909998,65.466,15.9646368,4.182374759,0.226502485,49,18.5325,3.921774452,0.369984554,84.93,21.8431458,4.457979289,0.24202579,80.56,17.8816386,4.39906018,0.217971183,318,90.4386,5.780002134,0.3073958,29388,8653.9362,10.29818935,0.261767664,345,25.2042,5.840210592,0.077416478,9.801470588,4.480504412,2.272462744,0.449905136,5.695637417,1.985185169,1.745678375,0.331323372,109.75,37.4549238,4.703780318,0.362491754,578,146.7774,6.346007425,0.305686336,573.03,145.22067,6.344071658,0.30209958,132.83,45.708558,4.899899176,0.36198472,885,231.2856,6.777811604,0.307716512,181370,52661.952,12.08164497,0.32166081,311,50.4084,5.73757013,0.169909998,78.781,21.697851,4.351739669,0.325828664,181,47.4432,5.200755676,0.284810267,194.49,53.759076,5.273111384,0.274384997,99.958,27.3806568,4.594895014,0.310297354,530,128.9862,6.259655962,0.27558197,66798,18476.1612,11.11346018,0.280952207,345,25.2042,5.84034909,0.077466653,3.157360406,0.803707298,1.145251748,0.265402256,2.910307182,0.677977844,1.070960274,0.240826906,1.8442,0.3143112,0.650650362,0.203422059,9,2.9652,2.213007051,0.495825426,8.63,3.0645342,2.217670374,0.489809395,2.3252,0.40801152,0.878717876,0.205844436,16,4.4478,2.81611376,0.370979449,2641,1037.82,7.95054089,0.51609882,310,50.4084,5.732870598,0.168445797,2.1095,0.4803624,0.77527433,0.2455393,7,2.9652,2.048000112,0.53041369,7.1896,2.55125808,2.075711421,0.512744344,2.6101,0.5841444,1.00250753,0.2685652,15,4.4478,2.82906979,0.411198592,2439,916.2468,7.89530571,0.540506804,338,28.1694,5.819594718,0.08775737,1.166666667,0.143662791,0.165006939,0.140334729,1.135310914,0.122353377,0.141958953,0.126040418
68,F10,SKMEL2,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+BMP4,Hoechst,Smad23,,0.386329866,520,91.1375,30.697233,4.541997573,0.339843207,487,89.6973,6.220772162,0.191597373,494.08,82.981122,6.232918639,0.176955969,110.575,36.7047282,4.742560103,0.32840506,805,163.8273,6.713773813,0.196212842,149680,23084.082,11.93271105,0.145311957,300,48.9258,5.699788874,0.16922012,70.927,15.6681168,4.256009762,0.222238047,45,19.2738,3.837181768,0.433343278,87.0075,22.6800735,4.46890583,0.263144781,87.181,15.3241536,4.466606169,0.201725253,320,6.6717,5.818402034,0.271354035,29105.5,8275.1319,10.29478228,0.274118813,340.5,22.9803,5.825876939,0.077641984,11.41519787,5.337570139,2.383590395,0.465749282,5.859665883,1.928747987,1.764012809,0.320545684,112.955,34.2710403,4.729290453,0.371049182,602,157.8969,6.37327945,0.333060146,598.67,151.766349,6.37232745,0.33025502,138.445,42.424599,4.926164197,0.367065616,918,237.216,6.808571515,0.320039281,177805,46939.116,12.0721205,0.367742215,300,48.9258,5.699788874,0.16922012,81.9885,24.9692079,4.401402815,0.357171706,190.25,58.5627,5.227755589,0.355029013,206.59,57.621249,5.303410508,0.337411018,104.975,29.6082633,4.638548518,0.342355409,548.5,137.1405,6.286714133,0.306649649,70755,18228.567,11.12929374,0.347969264,340,23.7216,5.825883328,0.077788594,3.15353598,0.80385928,1.145523861,0.258105759,2.926197805,0.672877581,1.068916943,0.235216883,1.81475,0.31319925,0.628866103,0.203644558,8,2.9652,2.046374999,0.36339494,7.52005,2.32212225,2.057328513,0.354183689,2.2752,0.40237764,0.855070795,0.21316275,14.5,3.7065,2.709359292,0.296103454,2262.5,732.4044,7.752348781,0.375662226,299,47.4432,5.695020263,0.167811854,2.02865,0.4455213,0.750420147,0.259073971,6,1.4826,1.864168799,0.382225067,6.3498,1.94843292,1.893446099,0.37019193,2.50275,0.55130481,0.977363391,0.288634572,14,2.9652,2.729224265,0.383645508,2109.5,683.4786,7.693495811,0.395336551,332,26.6868,5.800049698,0.084040314,1.166666667,0.152752727,0.1822062,0.151034084,1.164630104,0.124241131,0.163882414,0.126813408
69,F11,SKMEL2,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+ctrl,Hoechst,pSmad158,,0.345038168,452,93.5125,30.526734,4.556711009,0.347803669,513,91.1799,6.259710599,0.183095226,519.755,88.36296,6.270916046,0.169128197,114.615,37.8885843,4.755614452,0.335629624,834.5,168.2751,6.738397026,0.194922727,154145,22639.302,11.95151638,0.136044259,295,44.478,5.680597185,0.161052775,75.0615,12.5079549,4.322498191,0.167316436,54,23.7216,4.011897308,0.4222788,95.877,23.6934306,4.579470273,0.229350688,91.2295,11.3952636,4.523401814,0.14831218,321,2.9652,5.872002575,0.242171472,32876,8918.5803,10.40148971,0.247483837,340,23.7216,5.822019711,0.075767376,9.882446809,5.122786993,2.24781329,0.487737833,5.508633851,1.897545365,1.691445773,0.32697479,139.78,50.415813,4.930120028,0.446978767,523,188.66085,6.216873758,0.475857091,530.835,187.489596,6.238780766,0.464731547,171.35,60.56421,5.129453334,0.440023947,982,320.9829,6.888710963,0.411027575,158850,62765.871,11.9185675,0.502582338,295,44.478,5.679782794,0.163633002,61.797,25.7950161,4.126296858,0.47369895,111.25,40.40085,4.691578803,0.451648023,132.955,47.806437,4.862395029,0.435885023,83.3095,32.1954003,4.408781813,0.462703996,476.5,169.0164,6.149720379,0.442928291,44750.5,16972.8048,10.68180831,0.471061862,340,23.7216,5.819412315,0.094083797,4.696053196,1.164881669,1.525294954,0.259340492,4.031934976,1.166550546,1.376385737,0.290016671,2.0085,0.37532019,0.707079333,0.181313002,9,2.9652,2.233415947,0.475071129,8.71545,3.09759618,2.237877256,0.46804967,2.5159,0.45582537,0.933540613,0.186460859,16,4.4478,2.837423208,0.358103985,2587,955.5357,7.914084875,0.481938114,295,44.478,5.676207792,0.160080041,2.3096,0.51112635,0.853003272,0.246013278,7,2.9652,2.044884171,0.50828592,7.04775,2.55741087,2.070965613,0.494316154,2.871,0.66183264,1.073321087,0.271992885,16,4.4478,2.847255546,0.404058522,2371,935.5206,7.870446015,0.514850654,332,26.6868,5.799480361,0.082977224,1.181818182,0.163663636,0.188531776,0.146665517,1.175449846,0.138304344,0.166911643,0.12594625
70,F12,SKMEL2,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+BMP4,Hoechst,pSmad158,,0.390613718,541,86.833,28.9492476,4.501503283,0.342242587,477,88.956,6.18691331,0.200557945,482.02,82.447386,6.196916377,0.186103266,106.36,34.107213,4.700671998,0.330408009,774,146.7774,6.668782479,0.197045942,145670,21082.572,11.90105551,0.142079403,302,47.4432,5.704136306,0.17405706,68.509,15.5954694,4.213125256,0.206041932,45,16.3086,3.859154252,0.410973338,85.223,20.2686246,4.452215371,0.246288717,84.058,16.5636072,4.424042522,0.190706678,320,93.4038,5.799791142,0.293407634,28843,6951.9114,10.27891756,0.252157382,340,23.7216,5.82670269,0.079361755,10.58823529,4.253442353,2.327759058,0.436381148,5.759681646,1.711254472,1.744701007,0.301888148,176.02,56.590842,5.173620236,0.327825458,712.5,197.1858,6.563053008,0.299946457,719.95,194.724684,6.571350031,0.29279952,213.02,69.815634,5.36859566,0.321011056,1285,349.8936,7.136176574,0.276008731,217380,60356.646,12.275488,0.286027794,302,47.4432,5.704136306,0.17405706,82.637,27.6549378,4.430883817,0.367798612,157.5,49.6671,5.085409713,0.330587987,182.36,55.315806,5.21932863,0.323552793,109.73,33.743976,4.708074438,0.352358464,611,173.4642,6.432005726,0.334691966,62749,18115.8894,11.04625042,0.313361626,340,23.7216,5.826921833,0.079342341,4.371967655,0.855602322,1.477643295,0.224681521,3.913740245,0.819190905,1.352021401,0.227682999,1.8313,0.36812958,0.63798747,0.197709844,7,2.9652,2.015590208,0.365194845,7.2005,2.37749736,2.02479018,0.356957539,2.2956,0.45115518,0.862913873,0.205515241,14,2.9652,2.687069678,0.29678323,2175,739.8174,7.723240747,0.383073035,300,47.4432,5.698450868,0.173444186,2.0552,0.49103712,0.754498861,0.272110399,6,1.4826,1.843169676,0.373538328,6.0597,1.85651172,1.873442644,0.362944582,2.54,0.61616856,0.978018192,0.300093482,14,4.4478,2.703562195,0.36580064,2025,671.6178,7.673171962,0.388697448,332,26.6868,5.799729394,0.087890945,1.2,0.14826,0.172420533,0.139058613,1.152274838,0.124861064,0.151347536,0.120312436
71,F13,SKMEL2,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+ctrl,Hoechst,pSmad158,,0.395849347,515,86.381,26.4140016,4.522159829,0.332678233,490,93.4038,6.20288091,0.199274926,492.59,87.043446,6.209708199,0.1846854,106.83,34.0049136,4.719543485,0.321999844,786,143.8122,6.678482164,0.194766219,152810,23454.732,11.93996614,0.143136255,312,51.891,5.730255171,0.164287472,65.434,15.804516,4.183762701,0.228383333,38,14.826,3.710310209,0.449841453,78.669,22.112979,4.383113557,0.268719294,81.059,16.5636072,4.399773218,0.210301513,318,90.4386,5.761487378,0.272865096,26864,7408.5522,10.21708906,0.271053349,343,25.2042,5.83397521,0.075967978,12.77108434,5.350578361,2.4925707,0.462182352,6.294941287,2.011600488,1.826594642,0.311449679,156.28,55.997802,5.065846213,0.339609646,597,201.6336,6.38247499,0.33933899,602.37,203.145852,6.394222672,0.331503976,190.55,67.057998,5.261942191,0.335119413,1105,345.4458,7.013501453,0.308424066,185320,65249.226,12.12447981,0.342244997,312,51.891,5.730255171,0.164287472,65.79,27.2620488,4.201851216,0.450039165,115,40.0302,4.756780082,0.377720479,134.34,48.495846,4.923414784,0.387535858,88.397,35.3170146,4.490284277,0.438124084,492,176.4294,6.21560023,0.400622672,46320,17889.0516,10.75757936,0.385574498,343,25.2042,5.834163893,0.075945999,5.125984252,1.327138283,1.625694908,0.245570239,4.467956989,1.192134453,1.470807888,0.265322178,1.8199,0.3135699,0.641487128,0.198451473,7,1.4826,2.045551426,0.376501506,7.1351,2.22775476,2.050992945,0.372912712,2.291,0.41320062,0.868525085,0.202182396,14,2.9652,2.706495468,0.304025014,2210,696.822,7.776558751,0.398210998,309,51.891,5.725565686,0.163666873,2.0157,0.43010226,0.756532205,0.276859354,6,1.4826,1.856803296,0.399559078,6.0951,1.74991278,1.889963662,0.387257888,2.4689,0.51950304,0.983278675,0.311610891,14,4.4478,2.721991848,0.394607448,2014,616.7616,7.697323632,0.412773188,334,28.1694,5.807359975,0.082725726,1.2,0.14826,0.18874813,0.145785642,1.166813651,0.116905639,0.161029283,0.131227637
72,F14,SKMEL2,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+BMP4,Hoechst,pSmad158,,0.375892149,474,92.01,29.629761,4.535281868,0.334590829,499.5,86.7321,6.233956994,0.188507042,506.095,83.218338,6.243457161,0.174237013,112.22,35.1583764,4.733758632,0.321810233,822,154.9317,6.708900959,0.189373709,158375,25130.07,11.97081427,0.137864691,307,47.4432,5.727355472,0.160317079,71.001,16.4101581,4.257920585,0.213988795,42,16.67925,3.805634112,0.432972166,85.4795,23.9402835,4.466858439,0.25416067,87.5835,14.7318549,4.470804696,0.18942914,320,4.4478,5.833838788,0.265019705,29403,8352.2271,10.30389198,0.268642104,344,25.2042,5.837034011,0.075932277,11.97845908,5.764488696,2.428322882,0.480087767,6.029537307,2.012383038,1.776598721,0.328605297,173.91,53.07708,5.182580931,0.302582303,730,202.00425,6.592157804,0.286818225,736.205,202.211814,6.595722878,0.279827452,211.945,64.129863,5.375837549,0.296964303,1282,328.3959,7.145474367,0.258241175,227400,63877.821,12.32308139,0.285930914,307,47.4432,5.727355472,0.160317079,87.0605,30.0144957,4.469254051,0.392941875,160,51.52035,5.072381653,0.333872531,189.865,59.771019,5.229090894,0.33029028,115.325,38.5090524,4.751652638,0.374419874,660.5,191.9967,6.473815157,0.332180893,64546.5,20053.6476,11.06628453,0.330023832,344,25.2042,5.837193922,0.075930538,4.594090414,1.032526585,1.519776152,0.238711813,4.007671859,0.986776474,1.366631984,0.251537026,1.844,0.32869242,0.642823805,0.206071747,7,1.85325,2.064366443,0.417795942,7.3191,2.349921,2.073642041,0.412477495,2.29875,0.40045026,0.869001953,0.213699701,14,2.9652,2.723580901,0.331730012,2229,740.5587,7.795457099,0.440829493,306,48.9258,5.72181506,0.159228031,2.0299,0.44085111,0.767616039,0.346430555,6,1.4826,1.896362097,0.442946824,6.2694,1.91344356,1.932158974,0.444978192,2.51955,0.53662707,0.994470676,0.37420865,14,2.9652,2.755569419,0.442184553,2089,676.8069,7.743026942,0.46777941,334,26.6868,5.810867842,0.083274684,1.174242424,0.171120053,0.168004346,0.148898661,1.15410887,0.134794598,0.141483067,0.14212909
73,F15,SKMEL2,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+ctrl,Hoechst,Smad23,CTNNB1,0.347758887,450,85.931,27.5363298,4.462125591,0.327620885,482,85.9908,6.187974389,0.190640389,484.36,83.159034,6.191007337,0.176714413,105,33.3414501,4.664253918,0.317604273,768.5,139.3644,6.646142735,0.192385336,150100,22061.088,11.92790036,0.140241951,309,44.478,5.736890117,0.170780992,62.832,16.0313538,4.142678734,0.237421747,37,13.3434,3.661525721,0.416202734,74.8205,19.0795794,4.341761887,0.263913492,79.5605,18.3753444,4.374511877,0.21656959,318,90.4386,5.771753277,0.280302643,25987,6699.8694,10.17695423,0.276946396,341,24.4629,5.835192657,0.079103099,13.20611578,4.868537838,2.526448668,0.442194192,6.463877007,1.995797706,1.849245449,0.321048971,53.348,17.5272972,3.983482364,0.374915857,397,112.6776,5.988146112,0.362048018,397.215,113.404074,5.983412295,0.35164229,66.2615,22.1255811,4.193656404,0.369621418,551.5,148.26,6.318143842,0.305741729,122070,33888.5295,11.72028039,0.358806363,309,44.478,5.736865007,0.170863603,81.854,31.6653708,4.379846595,0.404852706,247.5,75.6126,5.506425467,0.365763313,243.335,74.152239,5.494483833,0.324253835,98.867,36.3948648,4.58068021,0.384534882,459,126.021,6.143997217,0.294644946,82562.5,24430.2828,11.32930897,0.326833056,341,24.4629,5.834824639,0.081694998,1.6086875,0.351944319,0.481720645,0.219307174,1.632539468,0.320892164,0.488928463,0.224342581,46.173,11.7029031,3.835520886,0.287774344,297.75,67.82895,5.691993749,0.315984543,296.195,65.849679,5.685760319,0.302346412,56.4645,14.2752141,4.040542892,0.277823183,429,90.4386,6.052239673,0.246017808,92672,21242.6928,11.42213336,0.330730062,309,44.478,5.736372286,0.172809133,47.92,16.3063761,3.840141218,0.344559169,153,42.9954,5.017176503,0.320935421,149.73,39.785571,5.010609104,0.281272463,59.2505,18.8608959,4.062477448,0.323906562,308,73.3887,5.732606458,0.260381004,51668,13116.5622,10.84517413,0.284697808,340.5,24.4629,5.834565455,0.08270317,1.965058307,0.318199528,0.674817246,0.168015341,1.983023795,0.352090466,0.675151215,0.205997417
74,F16,SKMEL2,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+Wnt3A,Hoechst,Smad23,CTNNB1,0.354132901,437,84.37,27.324318,4.491117132,0.341210442,460.5,89.6973,6.15533425,0.200412942,469.04,83.54451,6.164124777,0.185441369,104.73,33.28437,4.693132558,0.332209879,757,145.2948,6.650675081,0.201433031,150720,21008.442,11.93727667,0.142812986,325,54.8562,5.773148356,0.169307404,56.395,13.3315392,4.081214687,0.236098744,38,13.3434,3.682584093,0.389313681,72.34,18.7489596,4.31448852,0.257081223,71.466,14.1795864,4.315228752,0.217091914,257,5.9304,5.72229247,0.293390539,25665,6722.1084,10.16601572,0.269193755,349,25.2042,5.851527677,0.075043627,12.25974026,5.021585455,2.472750157,0.438024524,6.41032301,2.212638523,1.849636257,0.330111836,63.476,22.883931,4.171788508,0.371000507,414,128.9862,6.065546204,0.318935289,415.02,125.828262,6.063260719,0.312607539,78.04,28.591941,4.375741756,0.366932103,598,173.4642,6.424324671,0.295514712,139260,41927.928,11.83641157,0.30181565,325,54.8562,5.773148356,0.169307404,78.183,29.9885502,4.366751595,0.4012757,241,60.0453,5.478059886,0.30989518,236.22,62.536068,5.468694851,0.295227699,95.987,34.2525078,4.568636159,0.382659541,461,127.5036,6.158072001,0.283928902,83156,21170.0454,11.32016898,0.290486183,349,25.2042,5.851473242,0.075253261,1.779527559,0.425413831,0.587486319,0.249837594,1.792791893,0.402403553,0.594565868,0.235492741,78.877,28.83657,4.380250044,0.38778384,460,143.8122,6.123537797,0.344377904,456.99,143.337768,6.116921998,0.340036257,96.191,35.5201308,4.579625285,0.387357829,667,203.1162,6.506997557,0.332257264,149450,45219.3,11.89007233,0.331425248,325,54.8562,5.773148356,0.169307404,67.591,24.4895868,4.212323568,0.389939778,204,54.8562,5.332340678,0.28460935,207.12,54.871026,5.338485684,0.278647714,85.598,29.0841642,4.441844719,0.374208477,452,128.9862,6.124377833,0.309590349,73131,19602.9372,11.19004849,0.264486279,349,25.2042,5.851563065,0.075193833,2.210843373,0.475275687,0.79119712,0.224999699,2.194351244,0.472134394,0.778436313,0.225193508
75,F17,SKMEL2,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+ctrl,Hoechst,Smad23,CTNNB1,0.365116279,471,88.036,30.7283676,4.517210365,0.34845888,483.5,98.5929,6.196854258,0.199465418,485.74,93.463104,6.204203689,0.184352962,108.55,36.2629134,4.717745016,0.337213843,784,155.673,6.677006906,0.196705711,153770,22743.084,11.95695914,0.136488697,317,54.8562,5.752751934,0.176291248,63.225,16.6599762,4.152871358,0.241314238,38,14.826,3.684116355,0.384213442,77.226,18.7489596,4.355076172,0.257111625,79.912,18.992106,4.381208601,0.223197017,318,90.4386,5.760989182,0.291938668,26732,6892.6074,10.19882643,0.268475398,346,26.6868,5.843750094,0.082323926,12.74285714,4.958865556,2.512737903,0.406457521,6.442800091,1.98087347,1.849127517,0.306956283,118.91,37.8848778,4.769161564,0.329407562,627,148.26,6.423741385,0.26263646,623.26,150.617334,6.417541944,0.261617741,144.49,45.382386,4.966173255,0.326236142,951,250.5594,6.84026013,0.267244865,195050,48140.022,12.17029564,0.284250078,317,54.8562,5.752751934,0.176291248,81.008,23.6341266,4.403334054,0.319561303,184,50.4084,5.206578077,0.316188309,201.79,53.195688,5.288091464,0.291647027,103.65,29.5497006,4.649936887,0.304593233,549,142.3296,6.304648505,0.269808396,69329,18717.825,11.13200622,0.294205825,346,26.6868,5.843915095,0.082331176,3.43575419,0.88509616,1.217163308,0.27022024,3.13392764,0.755330768,1.12945048,0.24546522,47.848,13.1743836,3.879514589,0.281516267,305,73.3887,5.71975903,0.251183103,303.52,72.380532,5.714834392,0.250023725,58.986,16.1203098,4.083065348,0.28096504,446,103.782,6.090402653,0.241832809,95452,21242.6928,11.46758727,0.240438673,317,54.8562,5.752751934,0.176291248,48.302,16.4108994,3.874926701,0.367620249,155.5,42.2541,5.053815518,0.28346111,152.37,39.970896,5.042326499,0.281697435,60.026,18.8393982,4.094018486,0.346854684,310,72.6474,5.75571952,0.272349803,53087,12532.4178,10.88613895,0.264041316,346,26.6868,5.843811987,0.082315209,1.962382445,0.310302287,0.665943512,0.169742005,1.977744184,0.342315007,0.672507893,0.168826924
