,well,channel.1,channel.2,channel.3,experiment,marker.1,marker.2,media.overnight,time.treatment,treatment.1,treatment.2,rep,celltype,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2
75,M14,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,ctrl,2,MALEM3M,0.694013304,313,124.15,33.477108,4.809844628,0.30820569,757,111.195,6.634271837,0.156608545,735.9,102.07701,6.602507008,0.146721892,150.88,41.73519,5.009987559,0.303023821,1043,176.4294,6.944734414,0.176367919,315880,49770.882,12.66263884,0.139932246,437,63.7518,6.06012974,0.149848619,54.824,10.5472164,4.037272966,0.274945098,20,2.9652,3.025604771,0.214842968,55.378,10.1306058,4.055449386,0.25109957,79.089,10.1068842,4.41916132,0.256999023,384,1.4826,6.021875333,0.262884998,57810,12763.7034,10.99714097,0.270370786,1040,56.3388,6.941692199,0.06010985,37.5,9.402805263,3.608667066,0.286766967,12.85753289,4.280061756,2.547057622,0.331600967,16.287,7.8785364,2.865399375,0.47131164,146,42.9954,5.000792553,0.336915738,144.84,41.750016,4.994814776,0.324835418,20.593,9.332967,3.088459638,0.462489626,204,57.8214,5.351785018,0.328305554,63062,20083.2996,11.05494393,0.349876747,437,63.7518,6.06012974,0.149848619,31.173,9.7970208,3.407267171,0.346524643,69,16.3086,4.201363698,0.322651351,65.79,15.0172554,4.179927549,0.274199097,37.037,10.4093346,3.588516677,0.316958058,163,40.0302,5.112959028,0.284905553,68798,15846.0288,11.12159914,0.273836187,1040,56.3388,6.941672024,0.060032634,2.170212766,0.882462447,0.799428856,0.413976582,2.222851118,0.792970681,0.814887227,0.351935211
76,M15,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,TGFB3,2,MALEM3M,0.661971831,235,112.98,40.5980358,4.736566247,0.340435633,787,137.8818,6.668697373,0.179150625,774.8,133.686042,6.646113773,0.171895465,137.01,50.067402,4.932904749,0.336380732,1078,201.6336,6.972595005,0.189576788,304010,50378.748,12.62613978,0.151082676,400,77.0952,5.98002506,0.189837083,70.312,24.9180582,4.317262016,0.388512207,22,5.9304,3.174343735,0.385211835,69.948,24.3383616,4.303852994,0.376229927,95.228,29.0470992,4.669552886,0.360393015,497,167.5338,6.200416678,0.33693761,71678,22833.5226,11.22022744,0.369052978,1016,77.0952,6.916372863,0.076033267,34.5,10.91500345,3.494353638,0.411075753,10.36688259,3.887830276,2.342260779,0.385363906,29.124,21.6489252,3.372909181,0.668529629,232,117.1254,5.431618775,0.501516734,231.12,118.23735,5.41831795,0.492005252,35.908,26.4303102,3.595801037,0.658715292,317,170.499,5.764511245,0.498457319,88429,45695.2146,11.39834619,0.54846286,400,77.0952,5.98002506,0.189837083,35.178,9.3122106,3.544185161,0.368448947,63,15.5673,4.091677081,0.368113025,64.901,15.4620354,4.178436394,0.307124626,44.832,12.5828262,3.77595173,0.377363165,215,80.0604,5.381025622,0.404789056,65397,16353.078,11.09466969,0.312776361,1016,77.0952,6.916233116,0.075989536,3.577464789,2.083927421,1.339941694,0.579528671,3.512223381,1.677418187,1.239881556,0.457340676
77,M16,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,BMP4,2,MALEM3M,0.636942675,200,115.475,37.5082974,4.721754905,0.309367816,734.25,110.4537,6.601781265,0.150767887,712.67,98.044338,6.571213425,0.13937393,141.635,43.721874,4.918303641,0.303495334,979.5,165.3099,6.900666236,0.165450979,306015,46538.814,12.64066242,0.146113593,434,62.2692,6.069448108,0.12692161,58.8305,12.4619943,4.091551886,0.286978088,20,2.9652,3.050204281,0.233673331,58.9915,13.2996633,4.102420188,0.268725145,82.542,12.5086962,4.463184954,0.254392943,384,1.4826,6.037169174,0.263736749,59969.5,13606.5615,11.04787673,0.278195457,1038,56.3388,6.945455578,0.047673717,36.25174825,8.988109029,3.551576983,0.307042498,12.29361636,3.823958375,2.468793237,0.342199135,25.4815,14.6873769,3.165938799,0.55046969,190,72.27675,5.215259584,0.390173779,186.945,66.020178,5.198783629,0.381541888,31.4305,17.2900812,3.382246948,0.541751019,263,108.2298,5.55469042,0.397481992,80508,35073.8682,11.26823003,0.38950254,434,62.2692,6.069448108,0.12692161,31.9615,9.9934653,3.388235169,0.40855164,67,19.2738,4.097703361,0.455234378,65.8985,14.0454111,4.128400231,0.374956416,39.306,10.9326924,3.583526024,0.370468863,184,49.6671,5.155496567,0.330296227,68294,14406.4242,11.07389095,0.373073461,1038,56.3388,6.945490101,0.047653043,2.954487179,1.146750224,1.117556223,0.43250638,2.947833416,1.000712023,1.070383398,0.352612346
78,N10,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,ctrl,ctrl,3,MALEM3M,0.610666667,229,115.31,37.8715344,4.738092608,0.332441698,751,127.5036,6.633082076,0.167981866,734.23,118.608,6.60712732,0.15739099,141.69,46.85016,4.947052595,0.332023747,1042,200.151,6.943309236,0.189580004,324090,50141.532,12.68386322,0.132417036,445,59.304,6.076733776,0.150311093,53.337,13.0631886,4.036629044,0.355895161,19,2.9652,3.020804961,0.245966501,53.577,11.831148,4.050743517,0.307319491,79.033,12.6302694,4.445648425,0.320842059,385,4.4478,6.069789728,0.299462408,56801,12575.4132,11.00134313,0.31597918,1048,56.3388,6.950599255,0.061062915,38.84210526,7.721224737,3.612277115,0.296522413,13.47315597,4.358291305,2.556383803,0.369927305,14.875,6.330702,2.68112602,0.396179604,117,35.5824,4.765577194,0.327667197,118.9,36.0168018,4.770507854,0.322855162,18.772,7.8073716,2.909933625,0.392293186,176,54.8562,5.179819994,0.323640662,51135,14063.9436,10.84724174,0.316246205,445,59.304,6.076733776,0.150311093,29.603,10.9089708,3.360232793,0.40737103,71,19.2738,4.168817903,0.423097864,66.181,16.434621,4.153433595,0.338792426,34.8,12.3115104,3.536479154,0.382854892,155,44.478,5.0585318,0.331979564,69353,17374.5894,11.10400677,0.330951263,1048,56.3388,6.950573734,0.061069642,1.756097561,0.647820031,0.59675929,0.413767666,1.904005883,0.60397466,0.617074259,0.3157981
79,N11,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,ctrl,TGF3,3,MALEM3M,0.637755102,250,116.33,38.2125324,4.750610593,0.322192465,753,124.90905,6.635230872,0.16565322,729.915,113.107554,6.609137318,0.154180564,142.315,47.339418,4.955361496,0.318621541,1022.5,196.4445,6.945529206,0.18253635,312870,50875.419,12.66073587,0.140673738,427,60.7866,6.051596279,0.158752851,55.501,13.9534899,4.061889223,0.322444678,19,2.9652,2.996186896,0.227047087,55.355,12.7451709,4.059893338,0.292641864,81.0535,14.2900401,4.463609628,0.287515393,385,5.9304,6.087083729,0.287182024,58777,14986.8621,11.00487019,0.308047147,1040,56.3388,6.944975986,0.061189531,39.06066176,9.917612868,3.639043976,0.297379419,13.305471,4.781375214,2.54924398,0.367085878,41.186,31.5089565,3.608832857,0.709036261,270.25,146.0361,5.539642788,0.524625877,261.545,141.284367,5.520554608,0.511757486,51.715,38.7047556,3.83221157,0.700003149,385,214.2357,5.895578888,0.511585003,109330,51633.7689,11.57215601,0.549155444,427,60.7866,6.051596279,0.158752851,33.387,10.4738277,3.447199549,0.389534143,58,15.19665,3.992389541,0.406091716,62.0695,14.7748503,4.096267474,0.328104971,42.0075,13.0876515,3.699246739,0.389853621,223.5,86.7321,5.404442948,0.424038774,64407,15741.5055,11.04113363,0.342180072,1039.5,57.0801,6.944865882,0.061235215,4.8752501,3.135194652,1.547253248,0.583316758,4.213981268,2.277046902,1.424287134,0.468916699
80,N12,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,BMP4,ctrl,3,MALEM3M,0.676549865,251,119.65,38.043516,4.769964949,0.305374767,747,123.7971,6.620218736,0.163221668,729.18,109.519662,6.591595196,0.15079637,146.76,43.277094,4.974061554,0.301772641,1040,191.2554,6.936272131,0.177879209,317950,48273.456,12.6623435,0.142959489,433,63.7518,6.070746855,0.153785023,53.318,11.5034934,4.020889875,0.286661209,19,2.9652,2.996059968,0.167446487,53.258,10.3381698,4.032204869,0.250002841,78.325,11.4056418,4.421688579,0.261216979,384,1.4826,6.050016722,0.277469752,55550,11989.7862,10.98003289,0.260678655,1040,56.3388,6.947827761,0.063962824,38.66666667,8.8956,3.624158768,0.244309166,13.35863378,4.492045124,2.559390327,0.337450497,13.172,5.47020096,2.616885169,0.400119452,112,37.065,4.717496827,0.319153865,112.19,35.641704,4.72351934,0.314003305,16.515,6.8140296,2.852174339,0.396712068,172,47.4432,5.143249124,0.327064737,48439,16932.7746,10.79426508,0.35497113,433,63.7518,6.070746855,0.153785023,30.204,10.6020726,3.376412842,0.399624541,70,19.2738,4.167742761,0.411827304,66.172,15.5346828,4.161581458,0.33119533,35.51,11.2588644,3.551680463,0.36603561,157,37.065,5.071049248,0.330501358,69952,18950.5932,11.10929908,0.336969195,1040,56.3388,6.94771735,0.063955343,1.684931507,0.713933689,0.549754066,0.418312755,1.764524844,0.651468257,0.561937882,0.333196513
81,N13,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,BMP4,TGFB3,3,MALEM3M,0.683453237,285,114.15,32.7921468,4.731735726,0.302979452,730.5,128.2449,6.601782852,0.163632257,714.95,113.181684,6.576945387,0.15210911,140.78,40.99389,4.938861248,0.300202937,1006,171.9816,6.920802262,0.176484488,312420,47576.634,12.65498558,0.142379011,441,62.2692,6.078039357,0.150883433,52.685,11.3804376,4.009761704,0.311659748,19,2.9652,2.957763322,0.180263325,53.005,10.4552952,4.009537577,0.271896819,78.31,10.3663392,4.417939714,0.289911197,384,1.4826,6.042384397,0.295898245,56004,12370.8144,10.96230174,0.287060377,1054,56.3388,6.952763999,0.059323356,38.125,8.339625,3.64401953,0.260967729,13.29013692,4.184699134,2.56740781,0.34479949,17.826,7.2306402,3.02507021,0.572374782,155,50.4084,5.11343946,0.420240483,153.42,50.971788,5.105438979,0.410645271,22.507,9.0557208,3.256292465,0.567628068,217,69.6822,5.474974719,0.424428493,68600,25825.4094,11.18347852,0.451372526,441,62.2692,6.078039357,0.150883433,26.615,9.481227,3.260273862,0.355194333,55,13.3434,3.990976691,0.324353692,54.669,11.5464888,4.016563197,0.269783681,32.315,10.9549314,3.478617202,0.341472908,159,50.4084,5.131261734,0.363252687,57289,13266.3048,10.96920059,0.283468494,1053,56.3388,6.952637763,0.059364938,2.836734694,1.016428904,1.12246277,0.488743585,2.861519943,0.790841825,1.088875782,0.389645465
82,N14,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,ctrl,3,MALEM3M,0.725490196,259,115.32,41.646234,4.739441199,0.335038176,728,143.8122,6.60030088,0.172146888,710.16,127.043994,6.571382985,0.157837007,141.64,51.81687,4.940353781,0.329373967,992,203.1162,6.911596126,0.185619789,312030,50808.702,12.65920004,0.140849005,440,59.304,6.087815504,0.149636018,55.669,10.608003,4.039808959,0.234340659,20,2.9652,3.043950565,0.193220176,57.01,10.5768684,4.062527973,0.217859366,80.681,10.103919,4.41847655,0.205033904,384,1.4826,6.01310126,0.221499654,59722,11853.387,11.01542711,0.234557959,1050,56.3388,6.952898761,0.060870992,35.36842105,8.41044714,3.556350314,0.258112364,12.35633616,3.774287427,2.508855012,0.300086352,21.621,10.4656734,3.061484761,0.466272086,166,63.7518,5.120866858,0.359466598,163.86,62.04681,5.110508854,0.351164179,26.896,13.1847618,3.282000141,0.463212569,234,84.5082,5.477279445,0.355354269,71798,29743.9212,11.19832291,0.384885447,440,59.304,6.087815504,0.149636018,30.74,8.495298,3.394293054,0.360633115,64,16.3086,4.116719119,0.401380695,62.417,14.9564688,4.131843665,0.318912179,36.595,9.4159926,3.580386467,0.324154381,169,40.0302,5.128147158,0.254706652,65732,15943.8804,11.08459894,0.319140133,1050,56.3388,6.952756044,0.060852363,2.720720721,1.03003145,1.004147739,0.454180009,2.732720304,0.870672384,0.97866519,0.35577585
83,N15,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,TGFB3,3,MALEM3M,0.654462243,286,123.21,36.3214761,4.79494807,0.311999642,743.25,105.2646,6.620779032,0.152661232,721.685,97.280799,6.589086715,0.14131196,149.37,41.446083,4.993267611,0.302476416,1022,168.2751,6.934596558,0.16952502,316895,42083.601,12.67044703,0.126293104,439.5,51.891,6.081358361,0.134217611,56.8205,11.0068224,4.066361071,0.290098809,19,2.9652,3.025114881,0.225928895,56.537,10.4590017,4.076864202,0.263396917,81.1365,10.1016951,4.442920922,0.264965968,384,1.4826,6.038852798,0.27933885,59413,13521.312,11.02676763,0.27695673,1045.5,49.6671,6.949903766,0.054466717,37.72180451,8.581178638,3.595664151,0.294570032,12.57690359,3.657386036,2.512222513,0.330455809,51.2,30.2064924,3.810034477,0.609765099,312.5,149.0013,5.674044345,0.464288385,303.68,141.706908,5.650036291,0.454584056,63.635,37.0390545,4.025021158,0.60136544,443.5,211.2705,6.023521552,0.457751598,132280,64760.7093,11.7313968,0.469503301,439.5,51.891,6.081358361,0.134217611,34.1105,8.1491109,3.483756001,0.334154495,60,13.3434,4.013926964,0.394354165,63.4835,12.8148531,4.117540082,0.312847551,44.562,11.19363,3.747386285,0.332989375,238,76.3539,5.448924089,0.360849164,67350.5,14495.3802,11.06743691,0.322293134,1045,48.9258,6.949896782,0.054409481,5.511363636,2.872607434,1.660117381,0.510494201,4.859285309,2.104648145,1.532496209,0.40121652
84,N16,DAPI,FITC,NA,Smad23,Hoechst,Smad23,RPMI+5%FBS,120,Wnt3A,BMP4,3,MALEM3M,0.685483871,170,119.355,33.4793319,4.786749398,0.280839822,749.75,118.608,6.615606109,0.145773226,724.225,102.410595,6.584271528,0.133028322,144.945,39.800397,4.983754923,0.273312074,1016,163.8273,6.927195671,0.156712914,313630,45678.906,12.65296786,0.13823516,430.5,60.7866,6.068694393,0.158609652,56.411,11.0424048,4.079867956,0.309644106,19,2.9652,3.03012562,0.259406745,56.4435,11.0513004,4.086641103,0.290676261,80.7085,10.014963,4.462203873,0.297914871,384,1.4826,6.053027747,0.299164124,59172,13565.79,11.03229104,0.301613237,1037.5,51.1497,6.945650668,0.060889947,37.44582043,7.891070924,3.585480488,0.319653183,12.45070024,3.724555074,2.497630425,0.344695643,29.503,16.0624884,3.30962555,0.567841634,210,88.2147,5.298458272,0.41881313,204.155,83.7669,5.280076683,0.408068934,36.04,18.9706083,3.523344921,0.558751414,286,129.7275,5.635287875,0.418825571,86225.5,41675.1447,11.3487692,0.439224556,430.5,60.7866,6.068694393,0.158609652,32.9945,9.8311206,3.483856738,0.354314458,62.5,17.0499,4.071089685,0.423044432,62.147,16.6785087,4.133268821,0.326462274,40.109,10.1521035,3.676432568,0.330577276,184,51.891,5.234555936,0.333120628,65726,17970.5946,11.07887907,0.32095519,1037.5,51.1497,6.945611166,0.060887011,3.499422766,1.503401781,1.227368587,0.491031047,3.266840566,1.104563909,1.146807862,0.390698748
