,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,cotreatment,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
176,K18,HCEC,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,3,120,TGFB3+Wnt3A,Hoechst,Smad23,CTNNB1,MG132+CHX,0.669421488,324,104.64,24.1352454,4.667441828,0.22722703,714,129.7275,6.574929579,0.161573418,713.005,124.953528,6.570648711,0.153914142,131.24,32.135355,4.900291707,0.235786644,1105.5,188.2902,7.016204658,0.17188078,374270,36442.308,12.83943308,0.094228075,528.5,66.717,6.268782639,0.126996076,62.277,7.3299744,4.120776578,0.14083474,29.5,7.413,3.390114555,0.222931628,69.223,10.4871711,4.236500988,0.156363594,85.744,6.8525772,4.450875548,0.105943075,382.5,3.7065,5.959752882,0.111177931,29407,5430.7638,10.28845026,0.183943427,424.5,24.4629,6.051948972,0.06001575,24.23611111,6.014389655,3.184815024,0.262789166,10.42295829,2.38735784,2.334147723,0.232987481,76.3885,23.9202684,4.329344503,0.324419151,380.5,103.782,5.951377196,0.270699791,372.24,97.651449,5.924120308,0.265371437,94.202,28.932939,4.541636848,0.321243911,579,147.5187,6.375000266,0.265419589,197005,57873.291,12.19290571,0.316089925,528.5,66.717,6.268782639,0.126996076,27.23,7.6346487,3.33819904,0.305065722,80,21.4977,4.407076392,0.292874036,90.6595,24.4614174,4.510231692,0.274970294,39.734,10.7028894,3.696739817,0.315982064,284.5,73.3887,5.663485232,0.285321524,38364,10731.0588,10.56215573,0.289713141,424.5,24.4629,6.051924405,0.060062734,4.767605634,1.296273794,1.544300804,0.307917022,4.196887075,0.992981639,1.413888616,0.266278533,93.271,22.8824484,4.522663424,0.237124014,530,97.8516,6.273889246,0.181671882,523.495,88.978239,6.261444467,0.179481422,115.455,26.9647875,4.72670866,0.237430826,822,140.847,6.700676477,0.19600181,274675,61246.206,12.53022918,0.236498922,528.5,66.717,6.268782639,0.126996076,52.7225,16.367904,3.997319526,0.317479572,267.75,48.9258,5.589016615,0.202516341,277.505,49.133364,5.627563717,0.200148207,68.6595,21.7297269,4.259738387,0.324162644,558,136.3992,6.348136403,0.277313062,119000,21786.807,11.67952974,0.214505753,424.5,24.4629,6.051962391,0.060033413,1.986587401,0.331875901,0.684872631,0.167147329,1.873584879,0.315774751,0.63388075,0.159634472
177,K19,HCEC,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,3,120,ctrl+ctrl,Hoechst,Smad23,NFkB,MG132+CHX,0.706382979,332,106.32,23.9395422,4.681869671,0.225944545,719.25,100.8168,6.582077979,0.152324573,716.625,98.904246,6.578093144,0.146103351,132.965,30.719472,4.913626671,0.232821334,1112.5,176.4294,7.02026323,0.163263631,375210,37524.606,12.84161046,0.095098697,525.5,60.0453,6.26351671,0.120038587,62.09,7.3507308,4.124737694,0.128643976,29,5.9304,3.382729017,0.240346764,69.0955,9.1669158,4.236767253,0.152440785,85.631,6.8473881,4.451759709,0.094213509,383,2.9652,5.952549268,0.100878789,28862,4715.4093,10.28452992,0.176631785,424,23.7216,6.047762871,0.056639543,25.63142857,6.100899,3.199348961,0.264292552,10.50554955,2.275597439,2.341325891,0.220417941,24.9825,8.1743151,3.2310394,0.336481175,160,40.0302,5.070654815,0.260956838,160.01,39.481638,5.067469267,0.256047811,30.866,10.1446905,3.444272266,0.330328528,247.5,63.0105,5.519488014,0.258314496,83403,20306.4309,11.3309889,0.270938917,525.5,60.0453,6.26351671,0.120038587,19.04,5.5760586,2.992561027,0.312329475,94,21.4977,4.562465372,0.250452197,94.7965,21.5028891,4.570050695,0.247345567,23.799,6.9044682,3.211642142,0.303629381,173,37.065,5.16638304,0.238955425,40370,9173.5875,10.61779151,0.248319875,424,23.7216,6.04774108,0.056647439,1.649352878,0.284986337,0.508189443,0.182807535,1.638610646,0.285436599,0.497418572,0.178814878,58.746,18.3427272,4.10514695,0.363212724,268,85.2495,5.604494155,0.323657721,285.21,83.781726,5.665586257,0.315571122,77.89,22.6274412,4.403642606,0.342945507,704,177.1707,6.542912202,0.285721658,149050,46620.357,11.92910704,0.330678439,525.5,60.0453,6.26351671,0.120038587,120.44,33.9248532,4.800838069,0.307334294,451,95.99835,6.106824081,0.226780085,470.6,100.216347,6.145151802,0.22048888,150.325,39.051684,5.031860867,0.296483401,1008,222.39,6.916664535,0.226208662,197660,42669.228,12.19292418,0.226772755,424,23.7216,6.047769756,0.056643604,0.58915544,0.119869948,-0.502329926,0.208752634,0.601737101,0.117046663,-0.479565546,0.192676507
178,K20,HCEC,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,3,120,ctrl+TNFA,Hoechst,Smad23,NFkB,MG132+CHX,0.69035533,272,108.525,27.2894769,4.68757656,0.240766321,741,120.46125,6.603759936,0.156548078,736.425,113.737659,6.598729351,0.149537281,138.56,37.094652,4.924097569,0.246267424,1124.5,202.3749,7.036422892,0.175590719,376690,38265.906,12.83973049,0.096592748,513.5,68.9409,6.240998892,0.128931265,60.809,7.2135903,4.11179214,0.152264296,29,5.9304,3.383518345,0.226104787,68.6275,10.5590772,4.230764138,0.164728962,84.8325,6.367767,4.447545051,0.126216039,382,2.9652,5.964715627,0.134077053,28561,4943.7297,10.2713688,0.192665005,420,26.6868,6.040604243,0.059008507,25.94468391,6.4246,3.220241592,0.265522745,10.70144698,2.22626601,2.367965213,0.238158379,28.647,9.6013176,3.328060814,0.355980667,172,45.58995,5.144906711,0.283791848,169.58,42.943509,5.138256639,0.277494334,35.2825,11.7370029,3.543534813,0.349465265,268,62.2692,5.592341147,0.271863722,86744,24343.5507,11.37925664,0.300242049,513.5,68.9409,6.240998892,0.128931265,19.4865,5.7428511,2.991216671,0.316210561,92,19.2738,4.513935645,0.249177247,92.9285,18.7889898,4.525467348,0.238841311,24.1565,7.2135903,3.213022738,0.307965343,170.5,37.065,5.146727661,0.229788431,38436,7899.2928,10.56604384,0.243515163,420,26.6868,6.040576728,0.059031453,1.89792864,0.360893537,0.630971066,0.185887251,1.871490943,0.346908321,0.61278929,0.180947125,62.3975,20.31162,4.16750088,0.368958984,385,134.1753,5.95652859,0.344767234,391.11,132.359115,5.975803804,0.330594452,79.6,25.5103569,4.420384848,0.351170552,733,177.912,6.61492739,0.27658822,201715,73944.675,12.21680624,0.350194092,513.5,68.9409,6.240998892,0.128931265,109.45,34.010844,4.733715725,0.337055094,401,89.6973,6.005501113,0.254663311,419.605,85.827714,6.052949108,0.242178033,138.835,39.978309,4.969298482,0.329678403,926.5,203.1162,6.841153227,0.249765818,178200,40178.46,12.09356299,0.251945196,420,26.6868,6.0406134,0.059001435,0.937797328,0.28413059,-0.048972523,0.301854389,0.914474062,0.256671264,-0.077145304,0.276071793
179,K21,HCEC,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,3,120,TGFB3+ctrl,Hoechst,Smad23,NFkB,MG132+CHX,0.695175439,317,101.91,24.6734292,4.635483874,0.244797174,721,117.1254,6.584875016,0.161896699,717.37,111.447042,6.580231463,0.155198171,128.85,31.445946,4.868735956,0.253341261,1086,203.1162,7.000724083,0.179398609,360630,37524.606,12.80400679,0.100638207,506,68.1996,6.223774128,0.130885286,64.553,10.6213464,4.172822358,0.181306559,31,8.8956,3.444473457,0.240793368,72.726,14.2388904,4.293620454,0.185987733,87.66,10.8348408,4.505208795,0.165246447,384,5.9304,6.017999944,0.201615895,30106,6462.6534,10.32347233,0.208411503,416,26.6868,6.029851986,0.063451477,24.19230769,6.68773774,3.140401559,0.268822792,9.989650506,2.310081764,2.286611009,0.253400642,73.982,24.344292,4.289949296,0.337201315,369,106.7472,5.912168358,0.291068181,356.47,101.988054,5.882381347,0.284452804,91.152,29.5897308,4.504860714,0.331346951,558,155.673,6.330538662,0.279356306,179430,61172.076,12.10615898,0.330237503,506,68.1996,6.223774128,0.130885286,25.821,7.6116684,3.279187093,0.300189297,75,20.7564,4.313165875,0.286215517,82.638,21.0692286,4.428498915,0.267484538,37.15,10.2240096,3.644295883,0.312285272,271,75.6126,5.621744836,0.297396685,34576,9295.902,10.45826567,0.280817321,416,26.6868,6.029766511,0.063486202,5.017857143,1.429168636,1.599002483,0.303048377,4.356082365,1.038736725,1.453882432,0.258175681,52.475,18.3931356,3.989566704,0.391298917,253,85.2495,5.558657268,0.375835218,266.95,89.667648,5.611364305,0.366363695,71.448,25.9810824,4.282614063,0.373485862,623,200.151,6.429472183,0.321287573,136170,52498.866,11.83514192,0.388119889,506,68.1996,6.223774128,0.130885286,106.09,33.477108,4.665883811,0.320951686,401.5,112.6776,6.007179732,0.283498442,419.54,109.401054,6.042751971,0.272595536,132.41,39.496464,4.896773004,0.31315897,874,217.9422,6.778019981,0.257176112,174570,47695.242,12.07251876,0.280354883,416,26.6868,6.029762903,0.063542896,0.628440367,0.120576752,-0.448522464,0.20472439,0.638835784,0.113433276,-0.431387665,0.191999514
180,K22,HCEC,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,3,120,TGFB3+TNFA,Hoechst,Smad23,NFkB,MG132+CHX,0.666,333,104.58,24.737181,4.663105778,0.233955816,719,118.608,6.579858457,0.16199917,715.63,111.63978,6.575414628,0.154402811,131.89,32.17242,4.899025366,0.240316495,1105,209.0466,7.015187346,0.17159923,368070,40119.156,12.82431747,0.101835231,520,65.2344,6.248901595,0.126793239,61.117,7.3225614,4.123949311,0.141634721,29,7.413,3.372880902,0.223491497,69.11,10.0268238,4.237567664,0.154872621,85.543,7.0512456,4.458914907,0.122627737,383,2.9652,5.969289878,0.150070645,29269,4843.6542,10.27913661,0.174512684,420,26.6868,6.041569085,0.059874728,24.94736842,5.735321053,3.206977555,0.242956837,10.38287086,2.336329108,2.337846964,0.225522761,74.015,23.4354582,4.28263533,0.320517393,365,100.8168,5.890745761,0.280893583,352.4,93.596538,5.861178457,0.273867463,91.859,28.6156626,4.496273204,0.317773739,554,152.7078,6.32048251,0.269504664,180860,56383.278,12.11008273,0.317174908,520,65.2344,6.248901595,0.126793239,24.986,6.6287046,3.239288935,0.285197863,68.5,17.0499,4.237720922,0.250940447,75.962,18.2641494,4.356182903,0.230980594,36.399,10.6910286,3.611559677,0.306792048,260,68.1996,5.580936654,0.283823474,32318,8347.038,10.39764665,0.251553438,420,26.6868,6.041463969,0.059964644,5.445255474,1.55075897,1.653024839,0.286637538,4.598663792,1.05296984,1.504995554,0.240855072,59.689,20.133708,4.126406408,0.35664508,384,131.9514,5.951656866,0.345951249,386.8,130.98771,5.964501144,0.334771252,77.173,25.0989354,4.369353298,0.338850117,694,188.2902,6.545827406,0.282061167,200830,71001.714,12.21340653,0.362846057,520,65.2344,6.248901595,0.126793239,103.42,36.76848,4.634213638,0.337967934,386,102.2994,5.961518408,0.259347644,401.37,98.88942,5.997405568,0.245297224,131.43,44.804172,4.868504204,0.324992338,868,210.5292,6.76156601,0.233629901,168180,44033.22,12.03854434,0.255288845,420,26.6868,6.041136013,0.060326706,1.013850416,0.30138886,-0.009861542,0.30730812,0.983768611,0.290668652,-0.032904424,0.284644649
181,L3,IEC6,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,,MG132+CHX,0.543421053,413,75.759,19.2056004,4.357017379,0.279471471,465,60.7866,6.156021647,0.146761265,463.9,55.5975,6.152090418,0.137065799,93.999,23.3672586,4.565136211,0.274849549,719,115.6428,6.588365301,0.165685842,161860,21364.266,12.01830476,0.125490086,355,41.5128,5.866211658,0.145403749,46.086,6.011943,3.828239461,0.125814029,27,7.413,3.322562787,0.259518937,56.283,8.7458574,4.025508477,0.145157172,60.839,5.1031092,4.109306965,0.085233568,256,1.4826,5.540737224,0.019497521,19588,3300.2676,9.880526448,0.169544158,350,20.7564,5.855018308,0.064370286,17.25925926,4.921769591,2.83345886,0.30062296,8.368268359,1.97519461,2.126581941,0.226762663,42.338,11.3745072,3.777378039,0.287905666,274,60.7866,5.63276017,0.219773574,276.92,62.476764,5.63845303,0.216733613,52.719,14.2715076,3.989041511,0.283822006,445,108.2298,6.10246586,0.22949375,98876,20622.966,11.50466607,0.200945663,355,41.5128,5.866211658,0.145403749,29.956,9.7821948,3.451684181,0.373458674,171,48.1845,5.149279824,0.260472927,173.36,47.902806,5.16388876,0.25735977,37.84,12.6940212,3.681992785,0.373323123,299,91.9212,5.752097784,0.31810156,60463,15983.9106,11.01902904,0.233299422,350,20.7564,5.8551405,0.064298409,1.590909091,0.306322314,0.483480347,0.199808134,1.599623753,0.309096732,0.47456427,0.190746363,2.0589,0.33343674,0.745930396,0.172847072,14,9.6369,2.651085517,0.637458511,14.418,9.8770812,2.657248913,0.631404577,2.572,0.41750016,0.976746929,0.175797832,23,11.8608,3.154232744,0.456617721,5065,3291.372,8.521106459,0.647652452,353,41.5128,5.863858075,0.145489241,2.551,0.50393574,0.966117635,0.237504871,15,10.3782,2.743488774,0.588590005,15.37,9.7495776,2.762443495,0.579258402,3.3112,0.70364196,1.231241337,0.268423947,30,14.826,3.435088033,0.447264757,5445,3353.6412,8.615949513,0.58391352,350,20.7564,5.853507042,0.0653877,0.928571429,0.062294118,-0.092403257,0.081219786,0.916424611,0.061993827,-0.105194582,0.084996667
182,L4,IEC6,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+TGFB3,Hoechst,Smad23,,MG132+CHX,0.432989691,84,92.984,18.399066,4.551354095,0.216416181,510.5,55.5975,6.233771271,0.144695428,504.34,49.578144,6.210787877,0.140665856,114.115,23.0484996,4.75014109,0.216420874,755.5,102.2994,6.642596741,0.153035256,196270,17346.42,12.1846218,0.079153551,387,34.8411,5.973831619,0.140259234,46.057,8.8822566,3.77404666,0.299741738,26,10.3782,3.520770757,0.640491185,54.944,14.9282994,4.092477518,0.402330567,59.992,5.7243186,4.034813833,0.267609424,256,1.4826,5.483527461,0.219370288,20037.5,5888.8872,10.01122589,0.410446223,370.5,17.0499,5.918747812,0.064964535,18.85576923,9.659879449,2.713000514,0.69380914,9.081009811,3.456803409,2.118310359,0.443679805,18.9695,4.9155603,2.931109574,0.385149325,106.5,28.9107,4.659558544,0.422650617,108.13,29.8995942,4.667358307,0.424780282,23.9995,6.3425628,3.157877439,0.385717549,186.5,50.4084,5.194032503,0.426884568,42046,12504.9897,10.64119234,0.464544207,387,34.8411,5.973831619,0.140259234,21.21,8.2351017,3.017393121,0.47050985,53,20.7564,3.982654472,0.560789837,57.639,23.6756394,4.041297701,0.534775157,27.3245,10.3181547,3.242371556,0.4619957,151.5,52.6323,4.966603107,0.458375884,20770,8305.5252,9.958736775,0.552566331,370,17.0499,5.917441586,0.064887565,1.892460685,0.553874098,0.676904073,0.287010156,1.772812068,0.450531341,0.626060606,0.248707976,2.1814,0.30697233,0.83861497,0.335358973,10,2.9652,2.382394871,0.404635547,10.424,2.78046804,2.403543436,0.399917381,2.73345,0.39125814,1.074627361,0.334565116,20,5.9304,3.062007416,0.386626883,4071,1372.1463,8.376058403,0.447822279,386.5,34.8411,5.972515991,0.139939267,2.85905,0.61876311,1.108151061,0.430849199,10,2.9652,2.382869905,0.431091438,10.325,3.43006923,2.409901545,0.432999753,3.6553,0.7865193,1.359245552,0.4353019,24,7.413,3.267668107,0.500527542,3791.5,1431.4503,8.320128444,0.4636841,370,17.7912,5.910224149,0.070906059,1,0.134781818,-0.000475035,0.151755729,0.984241847,0.114384111,-0.006358109,0.13455534
183,L5,IEC6,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,Smad23,,MG132+CHX,0.347639485,81,84.799,22.1974872,4.47167407,0.292517156,479.5,71.1648,6.172705922,0.166816317,468.13,63.114282,6.155674453,0.155369816,107.7,28.1353002,4.681130778,0.283794554,725,130.4688,6.615950972,0.178642303,190210,18695.586,12.15479743,0.094865774,411,56.3388,5.999122417,0.173528689,50.821,6.0920034,3.923851752,0.14715226,31,11.1195,3.48822822,0.380967016,60.908,10.5368382,4.145380158,0.203656279,64.39,6.4063146,4.17436351,0.120645654,256,2.9652,5.583643706,0.115790464,23256,4455.213,10.08575781,0.226616301,383,28.1694,5.940378243,0.080445441,16.37096774,7.443124047,2.684477702,0.432087418,7.774574852,2.275236584,2.010294295,0.27942822,24.427,8.213604,3.137765192,0.542114474,140.5,48.1845,4.81018868,0.626346258,141.76,46.939116,4.831840323,0.620279809,31.289,11.0468526,3.3738279,0.541148616,247,81.543,5.451278722,0.558783433,60034,18768.2334,10.83096536,0.625480921,411,56.3388,5.999122417,0.173528689,25.447,7.7673414,3.165373844,0.552109114,72,32.6172,4.219879987,0.658479056,77.015,33.3110568,4.292811182,0.638266394,32.826,9.9823458,3.414028522,0.551658466,197,57.8214,5.225408227,0.557368865,30107,12304.0974,10.23250549,0.632914684,383,28.1694,5.939692633,0.080516262,1.8,0.536401348,0.590308693,0.290676112,1.725992183,0.481542006,0.539029141,0.26347873,2.1445,0.42802662,0.825641611,0.220281364,10,4.4478,2.472025032,0.689862231,9.8279,4.83134862,2.484022745,0.68269474,2.7467,0.58103094,1.066988695,0.220051211,20,7.413,3.160374132,0.483792877,4128,1992.6144,8.479498599,0.67966202,409,57.8214,5.995476057,0.173507673,2.8883,0.74307912,1.128107679,0.301224293,11,4.4478,2.577168229,0.643392195,11.854,4.83861336,2.605502885,0.622164809,3.6706,1.10942958,1.379170572,0.298765117,29,11.8608,3.435586661,0.462975061,4488,1888.8324,8.536170689,0.628979271,380,26.6868,5.930668088,0.085051149,0.888888889,0.113254167,-0.105143197,0.186251945,0.880277962,0.121844478,-0.121480139,0.178677574
184,L6,IEC6,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+TGFB3,Hoechst,Smad23,,MG132+CHX,0.477272727,273,83.838,24.0878022,4.445549328,0.274022436,501.5,68.9409,6.229197181,0.138237256,500.96,69.356028,6.225431766,0.13386208,103,28.9492476,4.65456566,0.2727238,769,126.021,6.669038355,0.165937417,177030,18339.762,12.08931302,0.098420031,354,44.478,5.863877946,0.128718809,46.933,8.7221358,3.880576271,0.193886134,26,7.413,3.326896775,0.338506333,56.299,12.7755642,4.055331908,0.220181001,61.485,7.0215936,4.163432248,0.158441086,256,1.4826,5.594155073,0.107495735,19784,4883.6844,9.909548921,0.231687031,350,17.7912,5.854217693,0.055478954,19.6,7.601694545,2.902300406,0.368090545,9.041752225,2.504906781,2.170099858,0.269419937,127.37,40.504632,4.810958945,0.380242754,598.5,157.8969,6.376628712,0.323113669,580.47,149.96499,6.341190629,0.317631613,155.57,48.451368,5.016601398,0.379413433,911,247.5942,6.787409304,0.320280623,203730,52350.606,12.20507299,0.331914426,354,44.478,5.863877946,0.128718809,43.486,12.5754132,3.799162571,0.325569374,106,26.6868,4.678754141,0.275103757,125.87,27.087102,4.847059695,0.243602168,62.788,20.4865668,4.165275003,0.342154191,444,130.4688,6.092873522,0.306915459,44426,9192.12,10.70132051,0.241834636,350,17.7912,5.854260367,0.055463546,5.662650602,1.660449869,1.697874571,0.293859246,4.531085837,1.090250667,1.494130934,0.237300912,2.051,0.33610542,0.741924517,0.167374609,12.5,5.1891,2.557272321,0.528597434,12.558,5.21741766,2.562299674,0.524876965,2.5988,0.4329192,0.974788295,0.165585666,21,5.9304,3.094660385,0.386429083,4446,1955.5494,8.424514989,0.543002783,353,42.9954,5.862215134,0.127890735,2.5693,0.59392956,0.9845442,0.278120796,13,4.4478,2.614396365,0.506559001,13.313,5.13216816,2.633003736,0.502307861,3.2721,0.81883998,1.244888522,0.315446584,26,8.8956,3.35903288,0.455013765,4692,1882.902,8.485661471,0.507806033,350,19.2738,5.852657026,0.05541462,0.941176471,0.087211765,-0.057124044,0.077359924,0.942837292,0.050026175,-0.070704062,0.076880894
185,L7,IEC6,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,,MG132+CHX,0.441666667,318,86.095,23.0788929,4.457642497,0.277529261,509.25,72.27675,6.247761581,0.137567652,507.685,71.498385,6.244190169,0.133592216,105.375,28.1375241,4.664572145,0.275330449,790,139.3644,6.683774423,0.168977445,176995,22720.845,12.08773352,0.110405806,348.5,37.8063,5.843539988,0.132194034,51.281,11.3989701,3.959988019,0.220929222,29,11.8608,3.405109313,0.399059001,60.216,16.7348475,4.127493118,0.25656155,66.302,12.5969109,4.229437793,0.178460814,257,7.413,5.632117966,0.114665991,20854.5,5729.5077,9.973481166,0.264910602,346,17.7912,5.845988644,0.055486154,18.23290323,8.853738353,2.842652267,0.442768083,8.528868238,2.751344764,2.116697051,0.317850005,45.87,13.9445943,3.831613366,0.313837879,285,70.79415,5.658041943,0.238759756,281.12,67.584321,5.661959154,0.236071388,56.5195,16.894227,4.03798036,0.307366968,449,120.0906,6.117103592,0.246276455,98914,21161.1498,11.50550221,0.216389145,348.5,37.8063,5.843539988,0.132194034,27.98,8.7317727,3.396703955,0.350978374,156,38.91825,5.072795095,0.267461981,158.165,37.95456,5.089581446,0.263218488,35.2135,10.9949616,3.624945217,0.350937792,282,71.9061,5.664556048,0.300214219,55702.5,12611.7369,10.9356507,0.244810003,346,17.7912,5.846068854,0.055512958,1.793036099,0.337961217,0.585246849,0.185551911,1.767531998,0.311483382,0.572377708,0.170964648,1.94735,0.3106047,0.699999344,0.184939517,10,4.4478,2.326410506,0.463584306,9.82735,3.73793112,2.334505957,0.457491348,2.4574,0.40497219,0.9326878,0.187359655,18,5.9304,2.929798303,0.353546009,3383.5,1292.0859,8.176212666,0.48781822,348,37.065,5.841707308,0.130950382,2.39295,0.5152035,0.924356243,0.271492173,11,4.4478,2.416584901,0.439407589,11.0335,3.92755566,2.43808879,0.433640245,3.12255,0.75553296,1.19039092,0.31270343,24,7.413,3.229271027,0.426852152,3830,1390.6788,8.28185337,0.442648132,346,17.7912,5.843765897,0.055410207,0.909090909,0.079870707,-0.090174395,0.086200855,0.906678086,0.064597733,-0.103582833,0.07659347
