,well,celltype,channel.1,channel.2,channel.3,experiment,marker.1,marker.2,marker.3,media,rep,time.treatment,treatment.1,treatment,treatment.2,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
105,F15,IEC6,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,3,18hrs,TGFB3,TGFB3+Wnt3A,Wnt3A,0.734177215,928,69.6335,24.218271,4.231776414,0.315106207,356,59.304,5.877737391,0.15967085,348.93,54.530028,5.860368524,0.152477361,86.5835,27.3991893,4.44015253,0.300476062,547,102.2994,6.299770424,0.176963772,131910,9451.575,11.79947717,0.068133021,381.5,57.0801,5.939105116,0.147843606,17.667,7.3329396,2.76884724,0.361385162,11,1.4826,2.428115983,0.092238322,21.465,4.8102957,3.032911962,0.219721204,31.4945,10.9623444,3.325816176,0.332583222,189,4.4478,5.110350302,0.312675959,20066.5,3766.5453,9.925143523,0.209330948,986.5,57.0801,6.892232068,0.05453061,31.36363636,4.986927273,3.449621408,0.157317267,17.3076224,3.332187087,2.827456563,0.224805523,39.31,13.1121144,3.664456608,0.333739333,189,45.9606,5.238055122,0.240050533,181.83,44.18148,5.198441915,0.23380194,47.788,15.6228975,3.859004147,0.326606321,278,69.6822,5.619329418,0.247881449,68408,17632.5618,11.13754794,0.251592336,381.5,57.0801,5.939105116,0.147843606,10.5965,2.535246,2.38967609,0.285427722,33.5,6.6717,3.52109377,0.218705148,36.0925,7.2298989,3.59890661,0.214004563,15.2235,3.8006451,2.750950477,0.289227073,123,26.6868,4.839528194,0.256078375,35559.5,7447.8411,10.49142747,0.226722151,987,57.8214,6.8925204,0.05452696,5.630067568,1.514044327,1.716961352,0.264414016,5.054343481,1.263731276,1.599535305,0.244363459,60.644,14.1558648,4.12102653,0.257810076,509.75,86.36145,6.244890801,0.175595118,503.13,86.843295,6.229794163,0.177390033,74.6875,17.0083872,4.330420081,0.256764648,671,127.5036,6.523554879,0.205545242,192255,40156.221,12.16890248,0.214508917,381.5,57.0801,5.939105116,0.147843606,49.3925,20.9454315,3.943697476,0.43587489,276,57.45075,5.629424794,0.214285417,285.63,62.662089,5.667810808,0.220554509,64.968,27.8402628,4.198272262,0.431644159,526.5,149.7426,6.306992437,0.309056396,281485,61624.269,12.56033001,0.219516733,987,57.8214,6.892516777,0.054533509,1.868101499,0.175097282,0.615466007,0.110052977,1.773795835,0.166236532,0.561983356,0.112432525
106,F16,SKMEL2,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,1,18hrs,TGFB3,TGFB3+Wnt3A,Wnt3A,0.178329571,79,67.56,21.1893192,4.258552306,0.299008591,421,74.13,6.074160638,0.155471814,417.25,70.171458,6.063248442,0.140415884,81.193,24.344292,4.459776798,0.283620979,624,108.2298,6.456055376,0.150987813,156010,20370.924,11.96632035,0.120804164,359,42.9954,5.903068925,0.145010901,37.708,6.6079482,3.739259556,0.340391987,15,2.9652,2.755825688,0.235164191,38.231,7.3892784,3.752476904,0.316716156,55.578,5.7554532,4.124278977,0.289489308,257,1.4826,5.688511201,0.301596001,38743,8438.9592,10.66061817,0.319851088,996,50.4084,6.908141769,0.054471916,28.42857143,6.2834,3.31833495,0.259432484,10.49932601,3.12239785,2.310771538,0.353475344,64.202,26.271672,4.078215832,0.45488903,362,142.3296,5.843954561,0.376765871,356.47,134.442168,5.830743074,0.374028814,78.232,31.1523912,4.276529373,0.446046303,510,204.5988,6.206794722,0.378110471,130320,44270.436,11.73381329,0.355910672,359,42.9954,5.903068925,0.145010901,49.145,18.376827,3.87609432,0.424147509,79,34.0998,4.338727568,0.455331776,84.684,25.4503116,4.474443005,0.370242007,60.604,20.3916804,4.102727354,0.420519094,309,84.5082,5.737757647,0.398839995,84524,25680.1146,11.38285816,0.369143768,996,50.4084,6.908412921,0.054598938,4.468085106,1.539544294,1.505226993,0.467410608,3.999715626,0.992566066,1.356300069,0.337955169,114.28,57.465576,4.711297791,0.471681456,755,299.4852,6.597051635,0.377179732,754.13,309.848574,6.579408651,0.375608065,137.31,67.6762422,4.916878111,0.446233072,1012,424.0236,6.907450146,0.360362426,268020,98548.422,12.48248462,0.344932345,359,42.9954,5.903068925,0.145010901,120.12,38.7447858,4.800909014,0.42369023,221,92.6625,5.332000326,0.506123447,223.99,89.371128,5.401184511,0.396008938,141.02,48.273456,4.990249521,0.415023434,700,237.216,6.537961037,0.392020074,217180,80979.612,12.30959865,0.393592047,996,50.4084,6.908412921,0.054598938,3.169590643,1.183645682,1.26505131,0.45667272,3.153534569,0.986072777,1.17822414,0.292864765
107,F17,SKMEL2,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,2,18hrs,TGFB3,TGFB3+Wnt3A,Wnt3A,0.181981982,101,79.491,30.8662494,4.348421181,0.326861495,448,75.6126,6.111708934,0.160550456,455.03,69.711852,6.101610465,0.146124511,97.418,36.560916,4.548528299,0.309923394,689,137.8818,6.514815151,0.170030618,157910,15804.516,11.97828182,0.100206846,354,56.3388,5.876666782,0.156974201,37.927,8.6924838,3.764948375,0.433241306,15,2.9652,2.778627511,0.275141446,39.012,7.9867662,3.778235724,0.393524947,55.412,7.1209278,4.167533677,0.400098304,257,1.4826,5.783456822,0.439510739,38754,8837.7786,10.67033486,0.398376342,980,56.3388,6.892098798,0.060827277,29.5625,7.2585625,3.333081423,0.314281675,11.73709173,3.91143079,2.323374741,0.426288734,63.693,28.9314564,4.137753778,0.395832094,365,149.7426,5.886506459,0.356603848,363.11,150.987984,5.873622987,0.354174417,79.666,33.6075768,4.333232164,0.384444432,521,217.9422,6.24525722,0.34493454,135970,50601.138,11.7502914,0.383883644,354,56.3388,5.876666782,0.156974201,52.47,19.8475662,3.978281267,0.337324544,89,36.3237,4.445879226,0.423883698,96.135,28.9685214,4.569260596,0.332389721,66.115,25.004049,4.186718828,0.334654075,343,102.2994,5.790959732,0.321113132,94805,31144.9782,11.46157876,0.339706111,980,56.3388,6.892312219,0.060946434,4.010989011,1.270492598,1.440627233,0.466091263,3.740264543,1.097596561,1.30436239,0.322479416,124.27,52.765734,4.780206842,0.431550512,773.5,318.0177,6.61896807,0.388285493,768.82,324.778356,6.605459229,0.386084571,149.24,60.93486,4.980461632,0.426700289,1059,418.0932,6.942176815,0.376525189,265000,109994.094,12.4821293,0.409892071,354,56.3388,5.876666782,0.156974201,137.45,44.151828,4.865779432,0.345354607,238,78.5778,5.416099509,0.44096934,242.19,78.192324,5.48513883,0.349225755,163.78,58.755438,5.065114024,0.34304686,763,252.042,6.616174452,0.349908252,234750,72840.138,12.3774453,0.363133964,980,56.3388,6.892302193,0.060945957,3.080645161,1.208903801,1.202868561,0.480133211,3.003648156,1.048578886,1.1203204,0.344709907
108,F18,SKMEL2,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,3,18hrs,TGFB3,TGFB3+Wnt3A,Wnt3A,0.166944908,100,77.0555,22.698606,4.351507563,0.284870975,453.25,58.19205,6.115647989,0.149710372,453.34,55.923672,6.105129918,0.134925286,94.156,23.217516,4.553834874,0.271394929,662,92.6625,6.520087107,0.151503203,164325,13032.054,12.02031365,0.097231692,367,47.4432,5.915180051,0.134407425,38.0815,9.7214082,3.806416799,0.460010203,16,4.4478,2.832080142,0.3346323,39.345,9.6176262,3.822722362,0.429334886,55.976,7.3025463,4.204544025,0.421303451,257,3.7065,5.823712698,0.456980222,40167.5,10206.2184,10.73195541,0.431176255,997,45.9606,6.909232529,0.053552609,27.69519231,7.694263826,3.283567848,0.346699302,11.12391265,4.132322475,2.282407556,0.440920664,67.488,23.4688167,4.191101695,0.354722295,402.5,101.18745,5.95813401,0.291393888,398.03,104.137824,5.945212953,0.289158471,82.726,26.8921401,4.390723792,0.34811163,567,154.1904,6.316851693,0.296869324,146160,38703.273,11.86039647,0.316201332,367,47.4432,5.915180051,0.134407425,54.2465,18.0521376,4.022349715,0.341395817,96.5,43.7367,4.538322134,0.479365329,102.455,39.941244,4.663116649,0.368985567,67.0465,21.6252036,4.259707774,0.341404385,346,103.0407,5.902685351,0.355525997,104365,40755.9327,11.57241179,0.366357273,997,45.9606,6.909296103,0.053478908,3.791304348,1.191905316,1.419811876,0.464706036,3.611253428,1.176414967,1.282096304,0.341035799,136.985,59.2395069,4.833989798,0.619820763,877.75,321.35355,6.765553066,0.395984052,855.895,308.558712,6.746077389,0.388871299,165.57,74.708214,5.042244797,0.603873048,1221.5,520.3926,7.068390982,0.370257026,312735,134568.189,12.66126084,0.425260076,367,47.4432,5.915180051,0.134407425,137.78,55.30098,4.94179765,0.417523385,283,117.8667,5.576227318,0.547245661,294.775,133.196784,5.664789351,0.436248113,169.615,66.279633,5.159069803,0.414978619,859.5,329.1372,6.782222237,0.384786131,290940,130142.628,12.57408761,0.43570781,997,45.9606,6.909296103,0.053478908,2.994532428,1.101705111,1.189325747,0.515243373,2.90173675,1.058671038,1.081288037,0.381462333
109,F19,HCEC,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,1,18hrs,TGFB3,TGFB3+Wnt3A,Wnt3A,0.424107143,285,53.113,15.8208246,3.984336922,0.284971716,334,53.3736,5.816696319,0.147909005,334.3,50.378748,5.815020068,0.138320221,65.773,19.5080508,4.204510141,0.282736343,521,90.4386,6.26999531,0.174653153,158640,12439.014,11.97945664,0.07481429,481,62.2692,6.164435544,0.136509391,23.968,7.2069186,3.339084569,0.461516886,14,1.4826,2.671152034,0.161270515,28.167,6.2165418,3.470368779,0.352500086,37.939,7.4856474,3.828176429,0.415415627,192,2.9652,5.576113733,0.447056029,31523,7344.8004,10.4779881,0.353806509,1112,62.2692,7.007619222,0.056944602,23.33333333,4.15128,3.145544285,0.198075391,11.37463207,3.458215497,2.344651288,0.368752189,33.058,10.2996222,3.482136593,0.318286202,205,45.9606,5.312378934,0.250117479,201.91,45.263778,5.295719839,0.24756605,40.775,12.6791952,3.693206104,0.315153972,298,68.1996,5.686254867,0.247339851,95293,23479.9362,11.46015805,0.265600941,481,62.2692,6.164435544,0.136509391,18.075,5.5419588,2.960008334,0.356237707,59,16.3086,4.093446348,0.26615155,64.03,15.945363,4.179711531,0.261663591,26.323,8.3974464,3.316093171,0.360958795,206,60.7866,5.332810017,0.297638597,69952,18157.4022,11.18750073,0.259520863,1112,62.2692,7.007789422,0.057017571,3.463414634,0.849454191,1.218932586,0.276482058,3.15669062,0.766982208,1.116008308,0.254887126,49.72,16.8986748,3.972770292,0.410805954,378,87.4734,5.946845286,0.236478441,382.97,88.185048,5.96601248,0.246149362,65.146,24.0003288,4.209819085,0.401831394,599,180.8772,6.413080946,0.286003183,187530,44818.998,12.13045054,0.254862811,481,62.2692,6.164435544,0.136509391,79.403,25.6667712,4.366769423,0.320462741,301,91.9212,5.704079397,0.290586015,313.17,86.28732,5.743207826,0.284070857,100.43,28.525224,4.607104784,0.309678401,700,185.325,6.561671847,0.2923358,349530,96413.478,12.75099812,0.28018854,1112,62.2692,7.007789422,0.057017571,1.274021352,0.198511191,0.242765889,0.15233958,1.229363921,0.169001546,0.222804654,0.160098593
110,F20,HCEC,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,2,18hrs,TGFB3,TGFB3+Wnt3A,Wnt3A,0.427921093,282,54.4515,14.959434,3.995441689,0.269116338,307,43.7367,5.731893113,0.149835296,305.53,42.965748,5.722679565,0.141439563,68.2115,17.8245585,4.228102526,0.266567402,490,84.5082,6.207845031,0.172852993,159765,12653.991,11.99298577,0.074994302,531.5,77.0952,6.270301911,0.141188447,14.251,6.59727348,2.847912123,0.566082187,13,1.4826,2.537212709,0.132825778,20.4985,5.4389181,3.148854195,0.355166515,26.088,11.3507856,3.428021346,0.528340016,190.5,92.6625,5.313519379,0.530065508,23643.5,6142.4118,10.18896185,0.349033054,1141.5,64.4931,7.040107821,0.060914667,24.31666667,3.817695,3.194680404,0.17232072,14.39564339,4.397194102,2.573825371,0.358283492,33.497,11.3804376,3.485919573,0.350656132,190,53.3736,5.251582978,0.273138421,187.94,53.729424,5.231122757,0.26937856,41.471,14.4879672,3.698002473,0.346678053,285.5,81.543,5.644835666,0.275250431,102635,31404.4332,11.50142675,0.293801005,531.5,77.0952,6.270301911,0.141188447,16.8095,5.4292812,2.844145403,0.360963281,61,17.0499,4.118910566,0.283492744,64.3485,18.2975079,4.167511439,0.280897548,22.83,8.3507445,3.157500685,0.375022595,178,57.8214,5.212917509,0.333455089,72284,19673.3607,11.20783233,0.270115846,1142.5,65.9757,7.040320504,0.060936233,3.189903846,0.951896591,1.132672412,0.289754302,2.937903051,0.787346184,1.063611317,0.26684889,54.685,18.7823181,4.044059163,0.350569856,407.5,102.2994,5.995145704,0.241485393,412.87,109.037817,6.003386126,0.239452642,69.569,24.6059709,4.273073841,0.34488544,632,181.6185,6.453065274,0.272871405,213030,62988.261,12.27369125,0.26863361,531.5,77.0952,6.270301911,0.141188447,79.3205,26.6623371,4.373665159,0.341711001,292,91.9212,5.694680169,0.304387306,308.255,82.195344,5.735782835,0.292153676,100.49,30.9744792,4.610841187,0.322685174,705,179.3946,6.565336365,0.264630782,358235,93804.102,12.77610464,0.287612017,1142.5,65.9757,7.040320504,0.060936233,1.352605042,0.223950661,0.300465535,0.181221367,1.30384378,0.204950493,0.26760329,0.17003524
111,F21,HCEC,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,3,18hrs,TGFB3,TGFB3+Wnt3A,Wnt3A,0.492307692,256,51.876,13.1595576,3.956617381,0.271908003,301,40.0302,5.706954994,0.146923132,299.25,38.288145,5.703159697,0.140143927,64.86,17.3345592,4.184930867,0.268968586,488.5,79.3191,6.197909989,0.166259351,148405,12068.364,11.92956068,0.089787891,506.5,79.3191,6.226400514,0.160071614,18.3005,10.6925112,2.949050363,0.599257867,12,1.4826,2.535685337,0.165406136,22.393,7.3863132,3.201159928,0.397673836,32.5455,18.2315322,3.504661112,0.544745378,191,94.8864,5.341482782,0.523879331,24749,7932.6513,10.22916289,0.390303501,1127,75.6126,7.028002179,0.067179211,23.73076923,4.295738462,3.171269657,0.185669484,13.42267745,4.644770506,2.501999769,0.384643203,34.223,11.6843706,3.520158308,0.348647924,211,50.4084,5.329295064,0.26833673,206.425,46.650009,5.309475708,0.263693949,42.499,14.7548352,3.735779682,0.34525947,305,76.3539,5.714206278,0.262276193,106305,31429.6374,11.53587718,0.285160635,506.5,79.3191,6.226400514,0.160071614,20.8935,8.2810623,3.034928154,0.37303601,66,20.7564,4.203324466,0.31826462,69.8695,22.528107,4.260766344,0.31571863,27.942,10.8615276,3.346851484,0.368737251,203.5,61.5279,5.334909815,0.30786158,79513.5,26231.6418,11.28913642,0.308063591,1129,74.8713,7.028370029,0.067204251,3.157670455,0.96369,1.125970598,0.312676111,2.979227842,0.885963517,1.048709364,0.297374643,56.4215,19.8134664,4.044777034,0.348392331,400,87.4734,6.000862145,0.23060818,411.37,81.179763,6.015545187,0.225226148,70.272,24.1582257,4.277037856,0.336226282,633,149.0013,6.472117008,0.246141713,206210,61216.554,12.24194854,0.277160762,506.5,79.3191,6.226400514,0.160071614,81.0395,26.7201585,4.39454064,0.329873836,310.5,91.1799,5.721675188,0.290172755,314.73,78.748299,5.758868369,0.28066296,103.235,29.4236796,4.637746863,0.316805856,705,143.8122,6.57861261,0.258361389,357565,95835.264,12.787237,0.280487403,1129,74.8713,7.028366857,0.067200099,1.29566137,0.20469882,0.279186957,0.168841091,1.266049258,0.193704819,0.256676818,0.167866026
112,F22,MALME3M,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,1,18hrs,TGFB3,TGFB3+Wnt3A,Wnt3A,0.493939394,326,120.43,41.4816654,4.824468067,0.371066079,737.75,124.16775,6.616647556,0.165276111,727.6,114.945978,6.598693933,0.150826072,147.78,50.171184,5.023566721,0.355959468,1061,200.8923,6.977237429,0.182151893,272480,30348.822,12.51501128,0.112611356,379,57.8214,5.916316304,0.176325358,55.4255,12.9030678,4.067526703,0.334724183,17,2.9652,2.896066892,0.213611864,51.8885,10.5479577,4.012755551,0.306210386,82.9875,13.328574,4.497297746,0.305386982,385,6.6717,6.122441729,0.346713949,51828.5,12219.5892,10.91271998,0.309100977,1000,59.304,6.899964341,0.066640922,42.48333333,8.750591316,3.720580664,0.24034718,13.98128289,4.053561048,2.585938382,0.33500835,57.3985,19.1425899,4.025116808,0.389974368,364,109.7124,5.874211801,0.340480703,356.295,103.811652,5.854594676,0.332979779,70.1735,23.2427202,4.225246605,0.380609323,503.5,137.1405,6.201992542,0.320020542,136455,53136.384,11.7709134,0.434440445,379,57.8214,5.916316304,0.176325358,58.08,15.1833066,4.042336602,0.343280414,98,35.95305,4.489520783,0.482711339,99.2245,27.6808833,4.597241281,0.338804356,67.822,17.316768,4.217067307,0.322782933,302.5,78.5778,5.728347951,0.298339407,99274,29617.1589,11.49727822,0.358074608,1000,59.304,6.900033455,0.06666889,3.812511091,1.588209891,1.384691017,0.448718738,3.591823721,1.039086943,1.257353395,0.300750906,107.1,38.3452251,4.670252166,0.398413607,1107,275.0223,6.966094191,0.365128161,1102.45,279.596121,6.958756018,0.354488992,135.955,44.796759,4.903798459,0.381231065,1422.5,372.1326,7.235069019,0.302026197,413880,118422.675,12.87507449,0.423572392,379,57.8214,5.916316304,0.176325358,260.535,90.690642,5.514745097,0.362768239,545,171.9816,6.245509896,0.467567828,511.31,156.236388,6.227534281,0.372235496,309.93,94.849335,5.702004452,0.332671827,1339.5,378.8043,7.178598323,0.275262027,515400,166755.435,13.12756761,0.380857506,1000,59.304,6.900033455,0.06666889,1.96073304,0.531065404,0.720584295,0.347896271,2.058088161,0.491199208,0.731221737,0.279418873
113,F23,MALME3M,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,2,18hrs,TGFB3,TGFB3+Wnt3A,Wnt3A,0.492635025,301,116.92,34.6972878,4.776179348,0.331201868,723,114.1602,6.592299323,0.166759599,712.31,99.956892,6.579679931,0.149124098,144.11,42.69888,4.980774677,0.319145175,1052,164.5686,6.968897288,0.169684456,260770,27220.536,12.4879833,0.115196669,379,57.8214,5.908300545,0.177942017,51.794,13.536138,4.046912833,0.392602131,17,2.9652,2.865188213,0.216223234,49.297,11.1402564,3.988532437,0.356102049,80.587,14.648088,4.49392216,0.346955896,385,7.413,6.131361727,0.343220546,48514,11868.213,10.88236677,0.359596374,997,57.8214,6.893834874,0.068091453,41.8125,9.8619375,3.72711111,0.254477634,14.16525483,4.13009824,2.591147494,0.378038628,56.994,23.328711,4.03083995,0.397844965,366,106.7472,5.892201329,0.32554955,361.96,103.441002,5.872230003,0.318660964,69.722,28.7757834,4.23348721,0.387405124,519,142.3296,6.221796253,0.308722822,137680,54441.072,11.78053168,0.408952473,379,57.8214,5.908300545,0.177942017,59.598,17.5406406,4.07604859,0.326453157,100,41.5128,4.5117464,0.503929448,100.96,31.1953866,4.64185825,0.315626618,70.015,18.6229386,4.253989305,0.312150797,311,83.0256,5.766809743,0.291491741,101580,33892.236,11.53576519,0.332252546,997,57.8214,6.893904258,0.068107913,3.693779904,1.389944931,1.380454929,0.470582543,3.419324401,1.051442266,1.230371753,0.314254311,103.83,35.4222792,4.646982219,0.369610065,1060,275.7636,6.933639148,0.349914424,1054.5,267.90582,6.93365464,0.312369798,132.31,42.239274,4.884267954,0.362018726,1407,333.585,7.231835188,0.274580431,394450,116369.274,12.84195457,0.370790388,379,57.8214,5.908300545,0.177942017,267.02,91.40229,5.546239785,0.383969107,570.5,166.7925,6.264374777,0.46571989,537.43,158.48994,6.268752583,0.34370487,326.25,96.917562,5.738136412,0.352763956,1472,335.0676,7.240982734,0.281069723,540610,160758.318,13.16265852,0.35023223,997,57.8214,6.893904258,0.068107913,1.863636364,0.500825965,0.669264371,0.387098022,1.914927655,0.45927798,0.664902057,0.287765116
114,F24,MALME3M,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,3,18hrs,TGFB3,TGFB3+Wnt3A,Wnt3A,0.511589404,309,122.61,44.62626,4.805177745,0.36253945,730,132.6927,6.593098399,0.178395967,722.25,119.156562,6.576994415,0.163288274,150.68,52.647126,5.008621389,0.350600914,1056,214.977,6.972813059,0.192693967,275410,27828.402,12.52203486,0.104728559,385,62.2692,5.945039179,0.169090225,49.63,16.857162,3.997223716,0.440788798,17,2.9652,2.883413332,0.232263807,47.901,13.513899,3.964420587,0.388617593,77.663,16.2255744,4.456118555,0.388753357,384,2.9652,6.115593681,0.386397083,48137,14415.3198,10.87248821,0.394134964,1000,62.2692,6.908070143,0.068756377,42.58823529,10.98868235,3.709685067,0.273551618,14.33994722,5.971882209,2.612573828,0.431303766,54.327,24.6022644,3.974929446,0.422902545,340,115.6428,5.803911322,0.315600704,334.08,108.051888,5.787326452,0.311004622,66.167,29.3228628,4.177856369,0.415186965,483,163.086,6.151027111,0.324189622,128160,51372.09,11.73236802,0.366854716,385,62.2692,5.945039179,0.169090225,54.813,17.7482046,3.984709909,0.309180734,97,33.3585,4.478659455,0.448842182,97.786,28.7535444,4.588019054,0.302236531,64.915,19.8238446,4.163866663,0.305467866,292,84.5082,5.688601019,0.315737147,96876,31755.8094,11.496146,0.312265078,1000,62.2692,6.908126751,0.06873039,3.491935484,1.226154727,1.325251867,0.451136745,3.268377555,0.941758944,1.199307398,0.296677393,108.62,41.231106,4.658143525,0.408856467,1037,280.2114,6.916565525,0.304350548,1032,268.79538,6.910373512,0.299433034,137.41,49.355754,4.891378462,0.390218292,1381,381.0282,7.194156101,0.288313008,396670,121765.938,12.85541555,0.312640383,385,62.2692,5.945039179,0.169090225,245.45,92.21772,5.47221225,0.390971708,526,190.5141,6.214957165,0.404781374,504.03,165.888114,6.221461973,0.339593862,292.71,92.618022,5.664672611,0.357481317,1372,404.7498,7.182761079,0.319508296,513760,169846.656,13.12958978,0.332575212,1000,62.2692,6.908126751,0.06873039,1.90726817,0.531609813,0.70160836,0.35082227,1.968638646,0.56993667,0.688911539,0.271509479
