,well,celltype,channel.1,channel.2,channel.3,experiment,marker.1,marker.2,marker.3,media,rep,time.treatment,treatment.1,treatment,treatment.2,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
159,H21,HCEC,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,TGFB3,TGFB3+ctrl,ctrl,0.558677686,338,54.707,15.3293427,4.017874194,0.291738792,321.5,57.0801,5.789347716,0.176846832,323.775,54.300225,5.789574706,0.169472586,68.952,19.4910009,4.249328601,0.29233921,539.5,113.4189,6.300722794,0.201757464,160285,15559.887,11.9882053,0.080845169,493,88.956,6.19862834,0.181452664,18.2455,11.3448552,3.067718943,0.704263675,13,1.4826,2.5583224,0.179156617,23.2805,8.9830734,3.287392527,0.480959949,32.441,19.429473,3.627937915,0.636410631,192,96.369,5.480188125,0.573351997,26088,8860.0176,10.30311093,0.45712673,1117.5,76.3539,7.015717476,0.073723054,25.59935897,4.214523776,3.231025316,0.186688478,13.76408652,5.06373806,2.502182179,0.448600676,34.252,10.9312098,3.556366889,0.368946154,195,62.2692,5.268753001,0.340808209,191.02,60.690231,5.249761157,0.33483171,42.8355,13.7207217,3.772510369,0.363176381,300,91.9212,5.698202669,0.314518893,95800.5,26980.3548,11.44838919,0.318040528,493,88.956,6.19862834,0.181452664,17.9935,7.0668129,2.927853898,0.419614857,57,19.2738,4.049760295,0.347448257,61.8215,20.7008025,4.123619798,0.350091755,24.687,9.977898,3.25906578,0.443061712,202.5,76.3539,5.28439413,0.387915342,69036.5,20716.3698,11.13951009,0.320249149,1118,75.6126,7.015889707,0.073725896,3.44820296,1.100657718,1.218992706,0.321926811,3.126591104,0.866551524,1.126141359,0.306266922,8.48955,1.88608959,2.169020984,0.24523545,52.5,14.0847,3.968492274,0.285106423,53.5655,14.9312646,3.988031486,0.282054879,10.8045,2.39084076,2.415120957,0.255626655,99,28.1694,4.597004258,0.274613593,26642,8209.8975,10.18665967,0.303203631,493,88.956,6.19862834,0.181452664,12.8865,4.57619316,2.601759835,0.363648586,52,20.7564,3.921949123,0.36635284,52.9645,19.7971578,3.941575996,0.353370417,16.353,5.9504151,2.85192264,0.378311343,121.5,37.8063,4.817548086,0.397547535,59075,20965.4466,10.95744762,0.342818184,1118,75.6126,7.015871977,0.073714797,1.041960094,0.161738182,0.046543152,0.176747354,1.039567192,0.168624661,0.04645549,0.175498534
160,H22,MALME3M,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,1,18hrs,TGFB3,TGFB3+ctrl,ctrl,0.508278146,307,113.36,40.015374,4.768079837,0.359147183,722,120.0906,6.5872841,0.172403609,721.86,109.089708,6.580725362,0.158005126,140.88,51.461046,4.969361059,0.34925865,1071,188.2902,6.980102641,0.184893566,259830,30111.606,12.47469156,0.114483382,368,56.3388,5.893964486,0.173387476,53.542,16.0224582,4.02997786,0.378429615,17,2.9652,2.876796281,0.236532012,49.993,12.23145,3.976332271,0.338378677,83.751,18.0491724,4.499093588,0.340311416,444,88.956,6.168656095,0.356664056,48751,11623.584,10.86849359,0.341943786,990,62.2692,6.892160497,0.065950054,41.8,10.32587294,3.710487819,0.26698822,14.24904845,4.368479662,2.604393091,0.36918056,56.455,20.4628452,4.000669585,0.373217554,358,109.7124,5.84199152,0.302887915,350.24,100.727844,5.82717066,0.298962881,68.835,24.1545192,4.205176023,0.363940852,500,149.7426,6.191224566,0.294499229,131750,43128.834,11.72113641,0.355953663,368,56.3388,5.893964486,0.173387476,53.507,15.559887,3.95716393,0.363375329,92,31.1346,4.454462818,0.447711388,94.264,26.7253476,4.55247549,0.322002644,64.763,17.479854,4.15099782,0.332729825,307,87.4734,5.728487635,0.306222148,93058,27174.5754,11.44470909,0.329174569,990,62.2692,6.89223213,0.065966866,3.87962963,1.319345043,1.387528702,0.423549075,3.652219966,1.043526686,1.27469517,0.286966717,11.467,2.7101928,2.452443086,0.212340268,95,26.6868,4.539294093,0.291294009,95.712,27.1879188,4.539985892,0.285588342,14.535,3.4159104,2.693628054,0.221860942,145,34.0998,4.972355812,0.251119184,35387,9834.0858,10.4339496,0.325794584,368,56.3388,5.893964486,0.173387476,29.008,11.593932,3.319802871,0.396787385,55,23.7216,3.933691632,0.457503053,54.601,17.1180996,3.994222549,0.334258119,32.771,11.668062,3.49195956,0.422811878,138,34.0998,4.99273026,0.513706475,54504,16845.3012,10.88643245,0.348765456,990,62.2692,6.892209544,0.06595912,1.6875,0.478020833,0.605602461,0.36439388,1.750167538,0.320214007,0.545763343,0.200184259
161,H23,MALME3M,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,2,18hrs,TGFB3,TGFB3+ctrl,ctrl,0.448160535,268,117.585,40.8248736,4.779165256,0.400717303,757.5,130.4688,6.631453057,0.20202895,747.77,116.035689,6.616157851,0.179193626,144.29,49.437297,4.988516125,0.385499006,1079.5,214.977,6.999624319,0.195064607,258785,32172.42,12.47080098,0.118829551,351.5,63.7518,5.854640662,0.197479288,51.408,13.9534899,4.029496889,0.408482317,18,4.07715,2.947277264,0.255120374,49.8825,12.0794835,4.003129749,0.365982195,82.199,15.8704917,4.497125511,0.351332781,445,88.956,6.166068732,0.335204369,48930.5,12587.274,10.87735566,0.374972311,970,65.2344,6.874225473,0.075186496,39.29323308,10.35639706,3.684175793,0.312958587,14.43522875,4.636955162,2.613028103,0.409667105,67.0375,21.1967322,4.148826465,0.398983618,397.25,106.37655,5.932169733,0.364752325,389.725,101.943576,5.910906269,0.358075609,82.014,25.3613556,4.351188908,0.39090542,562,146.0361,6.286312667,0.347508335,139025,41609.169,11.76555008,0.474188536,351.5,63.7518,5.854640662,0.197479288,55.0295,18.1611087,3.994958121,0.344248412,90,35.5824,4.414142892,0.51507638,96.744,31.3488357,4.570351624,0.341043321,65.114,20.4346758,4.193006851,0.330423428,324.5,88.2147,5.787647534,0.31423816,93945,31247.2776,11.44475814,0.365760142,970,65.2344,6.874401871,0.075251389,4.273577236,1.51568364,1.518026841,0.482121554,4.050569928,1.213367457,1.340554645,0.324999657,13.875,2.5063353,2.652541091,0.198356823,108,28.1694,4.694390993,0.286932511,108.32,28.4036508,4.696274508,0.281955476,17.7165,2.9829912,2.888896552,0.201725747,168,35.5824,5.132066303,0.22578491,40004,11048.3352,10.55091625,0.358407544,351.5,63.7518,5.854640662,0.197479288,33.6485,11.9023128,3.488078845,0.36749125,58,31.1346,3.990270127,0.545486503,60.267,20.0210304,4.122123648,0.350025781,38.372,12.4797855,3.638900593,0.357918667,160,41.5128,5.099645979,0.316563089,60000.5,20889.834,10.996498,0.375887511,970,65.2344,6.874374438,0.075259612,1.76969697,0.578993356,0.704120866,0.445663742,1.748250322,0.35490295,0.57415086,0.216777074
162,H24,MALME3M,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,TGFB3,TGFB3+ctrl,ctrl,0.556122449,327,115.77,35.5927782,4.769561249,0.339659324,696,118.608,6.557143178,0.180176629,695.2,101.543274,6.550118792,0.161803163,141.6,42.432012,4.977758151,0.327625252,1041,170.499,6.967697321,0.178049643,258230,23069.256,12.47224179,0.099410846,377,54.8562,5.922121011,0.168075164,46.104,12.0950508,3.943319269,0.421163855,16,2.9652,2.828576676,0.236629899,44.393,9.1461594,3.90380114,0.371802338,74.387,13.1032188,4.428950965,0.37219395,384,2.9652,6.126864104,0.377853241,44857,11359.6812,10.80281338,0.378044388,996,56.3388,6.899011829,0.067589379,42.375,10.15169167,3.728566501,0.28024855,15.0911029,5.114149954,2.646317652,0.408663706,56.948,20.1500166,4.027247275,0.351299135,341,80.0604,5.821966677,0.278111934,335.34,76.976592,5.806044857,0.274832003,69.673,23.7468042,4.230265829,0.34525103,496,117.1254,6.187668966,0.279896551,126620,37361.52,11.72816865,0.342313045,377,54.8562,5.922121011,0.168075164,51.149,14.485002,3.941989079,0.29789267,85,31.1346,4.393002501,0.448383546,87.399,23.6237484,4.511102041,0.295492338,60.58,15.7615206,4.125760248,0.287652741,285,71.1648,5.686381507,0.288922481,88064,22366.5036,11.41025065,0.305502123,996,56.3388,6.899147122,0.067496807,3.925287356,1.409846419,1.428964176,0.44989218,3.784920361,1.003900778,1.294942816,0.295152628,12.293,3.1520076,2.507560571,0.250680857,96,22.239,4.549215573,0.245775297,95.77,21.1137066,4.552976878,0.243541911,15.597,3.9007206,2.749353495,0.249426603,150,32.6172,5.003786402,0.234607534,35981,8688.036,10.47509826,0.276589428,377,54.8562,5.922121011,0.168075164,29.781,10.2240096,3.358450071,0.331082477,52,22.239,3.90367799,0.441257715,52.86,13.3982562,3.997199433,0.281961862,33.594,9.8103642,3.507753605,0.319907593,143,34.0998,4.9799134,0.317042458,52879,13888.9968,10.89629902,0.293887049,996,56.3388,6.899099386,0.06752031,1.716216216,0.537020191,0.645537583,0.400255985,1.747636006,0.336179944,0.555777444,0.203186692
175,I13,IEC6,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,1,18hrs,ctrl,ctrl+BMP4,BMP4,0.582191781,850,81.2635,20.2278531,4.401932424,0.2498653,408,50.77905,6.013193737,0.12779529,408.68,47.035485,6.013992896,0.118889141,100.46,24.3413268,4.607595857,0.244060294,655.5,103.0407,6.488516191,0.150180857,129885,10437.504,11.79026765,0.077243748,324,34.0998,5.77627185,0.113553163,16.274,2.0615553,2.871598506,0.351104775,11,1.4826,2.430378328,0.105921501,20.528,1.6078797,3.081008007,0.250690669,30.0835,2.3291646,3.48998531,0.329749134,191,1.4826,5.35908627,0.34253336,19156.5,1902.9171,9.916170793,0.249457273,934,35.5824,6.835163171,0.046172209,36,4.964463636,3.582815409,0.139186784,19.68988026,3.164824233,2.932984889,0.25726636,16.5275,4.388496,2.829047268,0.271742802,115,26.6868,4.751378751,0.22978732,116.15,26.7001434,4.759802489,0.226878128,20.5265,5.4077835,3.042143826,0.263651814,178,38.5476,5.190189842,0.216523476,37219.5,7641.3204,10.53607439,0.218287341,324,34.0998,5.77627185,0.113553163,21.2815,5.3996292,3.072145597,0.270608425,75,13.3434,4.30505664,0.204544123,75.932,14.1158346,4.312790702,0.19429176,25.9985,6.567918,3.274694015,0.26787175,156,28.1694,5.056622493,0.212518277,69926.5,13076.532,11.14825525,0.200544611,934,35.5824,6.835464467,0.046098502,1.542857143,0.274200516,0.446322112,0.193995578,1.555099502,0.267489043,0.447011787,0.175918755,6.7418,1.38371058,1.930253741,0.271853727,38,7.413,3.659322166,0.2060666,39.158,7.9852836,3.680319854,0.222214699,8.63075,1.75606557,2.174994598,0.290100243,71,14.826,4.295321415,0.288576151,12554.5,2419.6032,9.456591595,0.22543549,324,34.0998,5.77627185,0.113553163,8.6052,1.74487194,2.171581668,0.232996111,27,4.4478,3.304101501,0.19656891,28.038,4.6724139,3.340651354,0.192481766,10.8155,2.04094716,2.407706493,0.280308433,75,14.826,4.36070732,0.363058509,26079,4624.2294,10.17608896,0.198275036,934,35.5824,6.835437781,0.046101839,1.411010558,0.177603125,0.355220664,0.151340551,1.395651237,0.173032178,0.3396685,0.161825315
176,I14,IEC6,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,2,18hrs,ctrl,ctrl+BMP4,BMP4,0.549931601,804,81.9545,22.1329941,4.412725136,0.2808986,414,57.8214,6.04120215,0.150251528,416.85,56.020041,6.044228401,0.140763845,100.16,26.2331244,4.615107365,0.2732744,667.5,107.4885,6.518627318,0.168116949,130575,9837.051,11.78484397,0.075615205,313,40.0302,5.740611329,0.134550321,17.3135,3.7265151,2.983959735,0.40335097,11,1.4826,2.45320284,0.122520826,21.3815,3.1660923,3.155921621,0.289502981,31.311,4.7643351,3.584846733,0.359851212,192,5.9304,5.425372357,0.333327576,19918.5,2990.4042,9.980979962,0.286909528,921.5,42.9954,6.825058705,0.048727763,35.79583333,5.90448042,3.587999311,0.174675668,18.82269181,3.455487186,2.888306781,0.299636904,17.156,5.1646371,2.880431468,0.294036912,117,29.652,4.77541136,0.24583897,116.965,28.9648149,4.780310741,0.241019809,21.153,6.2321091,3.093279729,0.286210352,179,42.9954,5.211257344,0.233475716,36843,8986.7799,10.52092234,0.242033381,313,40.0302,5.740611329,0.134550321,21.3165,5.9808084,3.084366898,0.296930257,72.5,15.5673,4.277683157,0.234352051,73.092,14.8208109,4.28999868,0.216948462,26.1065,7.0927584,3.287953702,0.289493248,155,31.1346,5.064037193,0.221162336,67241,14265.5772,11.11549291,0.226512756,922,44.478,6.825494486,0.048557294,1.59731241,0.306560397,0.497728203,0.231964288,1.606426944,0.288574894,0.490312061,0.202505,6.96165,1.51833066,1.951849399,0.221038102,40,8.8956,3.687087608,0.21167983,40.284,9.1128009,3.705691369,0.209528884,8.8163,1.90321362,2.19278744,0.230160218,73,16.3086,4.309851177,0.240803343,12538,2794.701,9.446302821,0.21698303,313,40.0302,5.740611329,0.134550321,8.8348,1.79001711,2.189164416,0.218679967,27.25,5.55975,3.312534374,0.211359628,28.4625,5.352186,3.352054847,0.194171863,11.0655,2.13205293,2.420895639,0.237198674,77,14.826,4.376847794,0.313801306,26308,5176.4979,10.17750521,0.203104366,922,43.7367,6.825450569,0.048571878,1.428571429,0.196735101,0.374553234,0.168635681,1.416146571,0.187741113,0.353636522,0.142670264
177,I15,IEC6,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,ctrl,ctrl+BMP4,BMP4,0.555401662,802,84.522,24.4399197,4.455313891,0.305493725,438.5,67.4583,6.094133711,0.175307984,444.175,65.931222,6.101483143,0.167781376,102.72,29.20722,4.652678146,0.299279083,706,121.5732,6.572793135,0.184960152,128435,11860.8,11.76830944,0.080351714,295,48.9258,5.66682043,0.173707138,19.767,7.8866907,3.108187723,0.478440973,11.75,1.11195,2.480007943,0.159356064,22.655,5.3247579,3.241519449,0.340309583,35.4435,11.8808151,3.70571958,0.432272307,246,83.0256,5.52715084,0.393181392,20847,4868.8584,10.04140992,0.321485213,902,53.3736,6.799890729,0.061962095,37.39230769,5.948543706,3.614125768,0.181206825,18.82088452,4.750813078,2.859963694,0.307897164,17.336,4.6605531,2.87664779,0.274547256,118.75,29.28135,4.779599476,0.240113579,119.715,28.288008,4.787381627,0.235888332,21.3885,5.5456653,3.09065289,0.267744109,183,40.0302,5.220675675,0.220925903,34400,7533.0906,10.45420198,0.226689363,295,48.9258,5.66682043,0.173707138,22.5305,6.5656941,3.129020718,0.310780483,72,14.826,4.275111754,0.246028098,73.3485,14.0943369,4.297372738,0.220658555,27.503,7.5034386,3.331165842,0.304567491,161,31.1346,5.098220233,0.234659223,66212.5,13666.6068,11.09761163,0.226967901,902,53.3736,6.800238458,0.061985866,1.604245146,0.311162963,0.504487723,0.244230637,1.61049343,0.292066495,0.49000889,0.200156529,6.90205,1.39964853,1.957675331,0.285824207,39,8.1543,3.679267449,0.213609991,39.6745,8.2143453,3.702046616,0.226313814,8.7662,1.81425762,2.199211945,0.303670982,71,14.826,4.303927919,0.291359519,11554.5,2378.8317,9.368866963,0.233412326,295,48.9258,5.66682043,0.173707138,8.8404,1.75777056,2.204716951,0.245658765,26,4.4478,3.274986807,0.220420581,27.5815,4.8896148,3.324818582,0.202138954,11.148,2.22456717,2.445139866,0.286102341,75,16.3086,4.387889379,0.399653374,24822,4983.7599,10.12500822,0.209822028,902,53.3736,6.800190171,0.062028956,1.457142857,0.199569798,0.404280641,0.181120242,1.43620338,0.172736446,0.377228034,0.161636855
178,I16,SKMEL2,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,1,18hrs,ctrl,ctrl+BMP4,BMP4,0.240909091,159,76.999,19.3212432,4.348499719,0.293125446,466,81.543,6.12777579,0.168190165,461.75,74.27826,6.119728026,0.155192428,94.841,23.6786046,4.562410915,0.279371163,686,118.608,6.553481934,0.168071369,164280,12883.794,12.01041289,0.093716879,357,51.891,5.890680613,0.141221696,31.991,9.6205914,3.614013332,0.482333544,15,2.9652,2.755359508,0.273397578,34.679,8.7606834,3.666942674,0.413647942,51.356,10.08168,4.090186342,0.416576351,257,4.4478,5.805505487,0.395832582,34968,9579.0786,10.56356392,0.407292647,988,50.4084,6.896621414,0.063387375,30.125,6.286794231,3.372416282,0.291343784,12.89300274,4.382247096,2.452785352,0.420027315,23.858,7.2780834,3.178849178,0.33779385,189,56.3388,5.226770567,0.299541773,188.97,55.22685,5.225690148,0.295255276,29.853,8.6821056,3.394093955,0.331259435,265,74.13,5.58347341,0.279496223,68432,19875.7356,11.11637119,0.295705722,357,51.891,5.890680613,0.141221696,52.597,18.5977344,3.930745903,0.356490437,109,42.9954,4.574277299,0.481091503,103.19,31.4503938,4.638328452,0.326154936,61.71,18.7578552,4.0939825,0.342367742,247,65.2344,5.52826833,0.304884816,105220,32276.202,11.53508813,0.323149439,988,50.4084,6.896754865,0.06338709,1.711442786,0.568492275,0.652493268,0.469661829,1.807561369,0.506146426,0.587361695,0.263047127,14.669,4.2002058,2.683651124,0.259924957,100,25.2042,4.601581506,0.260012273,99.574,24.2227188,4.605027946,0.253526578,18.391,5.0690094,2.909768922,0.252653407,162,41.5128,5.062561396,0.224312481,35737,10188.4272,10.49570738,0.254415414,357,51.891,5.890680613,0.141221696,25.228,9.11799,3.224314025,0.364089227,53,19.2738,3.919986895,0.40125238,53.427,16.2759828,3.987808442,0.292450896,28.933,9.5731482,3.401358764,0.368802172,139,37.065,4.997358619,0.392754154,52787,17021.7306,10.88453161,0.288642668,988,50.4084,6.896723687,0.063377534,1.825581395,0.567426977,0.68159461,0.38081839,1.865805474,0.459745054,0.617219504,0.237782152
179,I17,SKMEL2,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,2,18hrs,ctrl,ctrl+BMP4,BMP4,0.329496403,229,75.038,21.8105286,4.362313743,0.302090224,445,71.1648,6.118467097,0.164720919,447.55,66.464958,6.117525457,0.152121266,92.404,26.4584796,4.573004511,0.289534639,701,115.6428,6.569893238,0.169719335,166500,16530.99,12.022593,0.085245299,370,48.9258,5.905063972,0.145756391,30.153,9.392271,3.632541114,0.540635989,16,2.9652,2.790621922,0.246145942,33.843,8.339625,3.695547228,0.439972099,49.206,10.4834646,4.129029372,0.48101372,257,4.4478,5.871848418,0.477461495,34465,9604.2828,10.59906248,0.445318934,1000,48.9258,6.903515526,0.057231761,28.2,8.20372,3.327845174,0.289758822,12.96556445,5.515711616,2.421978229,0.471477179,23.234,7.0379022,3.156535774,0.328586055,180,56.3388,5.192839832,0.330229304,180.7,55.81989,5.195095915,0.32588522,28.773,8.1379914,3.372093624,0.326442091,255,71.1648,5.565371665,0.296552649,65647,18935.7672,11.10016023,0.343876803,370,48.9258,5.905063972,0.145756391,52.319,17.1210648,3.95567532,0.352822954,110,41.5128,4.61135047,0.481820458,108.96,34.292538,4.666348549,0.314410032,61.795,18.1010634,4.120070545,0.336060163,254,68.1996,5.551564956,0.278794943,107650,37405.998,11.5701013,0.322232212,1000,48.9258,6.903750147,0.057261239,1.580645161,0.431125386,0.581489363,0.449684777,1.677957781,0.426849682,0.528747366,0.253334182,12.335,2.9755782,2.538827896,0.278436137,84,22.239,4.430159924,0.28434163,84.59,21.608895,4.439491248,0.276248197,15.599,3.8488296,2.770196608,0.276504747,136,37.065,4.923725616,0.261911817,31563,9300.3498,10.34455579,0.28753542,370,48.9258,5.905063972,0.145756391,21.937,6.6138786,3.074404457,0.301927901,47,14.826,3.792520436,0.400491477,47.286,13.3167132,3.84588072,0.276919914,25.563,6.938568,3.247226756,0.282180069,124,31.1346,4.835113305,0.259768597,46971,13997.2266,10.7496306,0.283029869,1000,48.9258,6.903749924,0.057265032,1.729166667,0.4633125,0.637639488,0.380624639,1.777678867,0.401424651,0.593610528,0.231052223
180,I18,SKMEL2,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,ctrl,ctrl+BMP4,BMP4,0.256814921,179,71.848,23.9039598,4.341296615,0.307741905,466,83.0256,6.158459894,0.166439348,463.34,69.563592,6.153178387,0.152859368,90.017,29.8847682,4.553270694,0.297318582,710,108.2298,6.579142643,0.167605538,156430,17791.2,11.97911903,0.105066031,336,45.9606,5.825938349,0.139925472,35.84,16.7133498,3.759280228,0.552149537,16,4.4478,2.809713099,0.249969003,39.267,15.6280866,3.788483954,0.454705115,57.426,21.3687138,4.229231209,0.487175433,320,96.369,5.9381473,0.458710576,37940,14643.6402,10.66377535,0.445744879,968,50.4084,6.875290083,0.056781713,28.64285714,7.068825,3.348746795,0.250152602,11.68269983,5.007462,2.364694433,0.455704717,25.259,8.6524536,3.267686769,0.338385706,197.5,58.5627,5.315472582,0.3022105,196.93,56.294322,5.314563341,0.297251945,31.402,11.0053398,3.482132695,0.338688627,278,81.543,5.665533842,0.286978217,67058,22855.7616,11.14050255,0.317684357,336,45.9606,5.825938349,0.139925472,54.876,16.1469966,4.007514487,0.307949314,120,44.478,4.716430675,0.418787251,116.98,38.3889618,4.730675333,0.305222517,65.548,17.316768,4.169188513,0.288084311,279,72.6474,5.613726152,0.263957777,110920,36236.2266,11.60617296,0.30204158,968,50.4084,6.875496849,0.056889798,1.687861272,0.512951327,0.599041907,0.39943219,1.800628684,0.479502351,0.583888008,0.267172587,14.084,4.4507652,2.674148114,0.391671819,93,26.6868,4.517679898,0.28383826,94.353,26.3176326,4.535416582,0.2839331,17.919,5.5493718,2.91110962,0.406165969,150,38.5476,5.046208,0.32952906,31553,9152.0898,10.36135341,0.302034702,336,45.9606,5.825938349,0.139925472,23.229,7.4782344,3.172449826,0.310368785,50,17.0499,3.862591462,0.377367614,50.958,14.069874,3.919453925,0.287733513,27.699,8.5160544,3.352814821,0.306297556,136,40.0302,4.984104544,0.415153613,49346,13794.1104,10.79485424,0.289675585,968,50.4084,6.87540003,0.05696906,1.810344828,0.587927586,0.655088436,0.359662951,1.84184624,0.478524644,0.615962657,0.251438757
