,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
132,I14,HCEC,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+BMP4,Hoechst,pSmad158,,0.793960924,447,102.53,24.83355,4.643978701,0.244773615,715,106.7472,6.560804542,0.159907044,706.58,100.801974,6.549787645,0.152991841,132.25,33.462282,4.89058184,0.250896988,1084,179.3946,6.982274537,0.175734327,365250,44433.522,12.81310198,0.107683508,520,62.2692,6.26331313,0.128823373,50.854,7.442652,3.953050209,0.18146829,27,5.1891,3.321225647,0.19716878,59.752,9.451575,4.106706828,0.173314565,69.941,7.4218956,4.290662847,0.16922276,320,4.4478,5.840037476,0.188695245,25186,4501.1736,10.15404793,0.192772108,422,23.7216,6.047341124,0.058619,25.95454545,5.628914354,3.239578895,0.229933653,11.73402794,2.427871588,2.443080817,0.231950999,145.02,48.303108,4.969244882,0.313358382,475,155.673,6.152631929,0.288091988,462.32,145.428234,6.135934562,0.285036414,179.23,58.78509,5.177935815,0.308876697,1080,342.4806,6.95953917,0.304222092,243980,89400.78,12.39925075,0.344216667,520,62.2692,6.26331313,0.128823373,21.051,6.5960874,3.066166885,0.325989334,53,14.826,3.973776165,0.273131958,61.574,17.5851186,4.11235999,0.27467135,32.396,11.1476694,3.486810318,0.364409569,249,96.369,5.553195149,0.390732425,25611,7614.6336,10.15969061,0.298411924,422,23.7216,6.047330818,0.058614891,8.901234568,1.597805664,2.178855763,0.183403644,7.645777614,1.164163929,2.023574573,0.177186506,5.8356,1.44523848,1.784748229,0.24932453,27,7.413,3.284783555,0.321332972,27.947,8.5486716,3.321454781,0.317077866,7.7969,2.0919486,2.064719195,0.275114605,65,20.7564,4.197991371,0.351167532,14450,4484.865,9.584683877,0.359691347,520,62.2692,6.263229792,0.128916181,6.9905,1.80743766,1.964778137,0.286783668,27,7.413,3.268309356,0.317536142,27.94,8.6020452,3.318147648,0.314561731,9.3247,2.70618978,2.260783737,0.31703352,72,28.1694,4.31840893,0.394295781,11744,3632.37,9.364583191,0.325937728,421,22.239,6.046435226,0.058836694,1.024390244,0.085580976,0.0164742,0.092104612,1.008921821,0.094474639,0.003307133,0.104456816
133,I15,HCEC,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,CTNNB1,0.779130435,448,102.855,25.4584659,4.636679846,0.243714233,704,105.2646,6.557706905,0.150127127,693.18,95.642526,6.54580684,0.142945143,131.18,33.43263,4.881392143,0.249715491,1056.5,187.5489,6.971970534,0.174201072,358180,37798.887,12.79226561,0.097304824,516.5,61.5279,6.246456747,0.126749388,55.167,6.8251491,4.033896615,0.142931199,33,5.9304,3.511030674,0.179362273,67.7065,8.4864024,4.225030671,0.13564044,72.8165,7.3403526,4.327402498,0.142783634,320,5.9304,5.831271137,0.1605202,28479,4040.085,10.26331051,0.154478638,419,22.239,6.038280218,0.059322703,21.30795019,4.290328992,3.046676231,0.211820901,10.25852816,1.735165993,2.320776169,0.186234929,37.3265,12.5983935,3.604573594,0.324019448,202,50.4084,5.294893152,0.259913853,199.615,49.644861,5.281347193,0.254273596,45.707,14.9512797,3.813024735,0.319917891,321,81.543,5.757354775,0.255326681,101045,30376.2501,11.52780463,0.303261569,516.5,61.5279,6.246456747,0.126749388,18.1875,5.4055596,2.924106679,0.339743206,84,23.7216,4.457168864,0.298460036,85.1035,23.6452461,4.469223741,0.291839567,22.9295,6.634635,3.156158857,0.33102999,166,41.5128,5.123028428,0.268786313,35657.5,10322.6025,10.5074233,0.299016609,419,22.239,6.038199395,0.059339635,2.279785513,0.670103195,0.837724288,0.272920535,2.220857498,0.602254384,0.812123452,0.255750574,79.6235,19.088475,4.391581745,0.245188759,413,66.717,6.041330479,0.173649721,407.33,63.722148,6.025378225,0.169882891,98.4645,23.2923873,4.599024592,0.242339572,666,118.608,6.518667806,0.202744346,212345,46687.074,12.27183648,0.239547203,516.5,61.5279,6.246456747,0.126749388,31.4375,9.6917562,3.516139342,0.352383817,180,35.5824,5.208307738,0.21435817,186.375,39.540942,5.244075231,0.219542726,43.2905,14.6873769,3.821053856,0.360239094,380.5,102.2994,6.001284358,0.322202189,77132.5,17747.4633,11.28233355,0.23580672,419,22.239,6.03825831,0.059333193,2.320015913,0.460148153,0.833022741,0.197205999,2.198352115,0.419192342,0.781302994,0.193937575
134,I16,HCEC,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+Wnt3A,Hoechst,Smad23,CTNNB1,0.792358804,477,110.09,28.0700658,4.708706388,0.260199004,758.5,114.9015,6.628759866,0.160112781,753.58,109.682748,6.618808069,0.15160855,140.11,36.264396,4.948490314,0.265003183,1148,209.0466,7.049734812,0.182329112,383750,39392.682,12.85566198,0.092461661,509,69.6822,6.236851927,0.125637549,67.425,7.2543618,4.208977266,0.124459264,39,8.1543,3.693923743,0.210024787,80.53,10.2729354,4.395701219,0.134821337,88.616,6.8985378,4.492581682,0.116592863,383,2.9652,5.97491513,0.156192874,33589,5227.6476,10.43160853,0.155718854,418,25.2042,6.035906924,0.060728979,18.91891892,4.660417761,2.934836123,0.249958351,9.339530012,1.897686863,2.22310685,0.209099427,45.74,16.3560432,3.823548061,0.36758952,249,71.1648,5.533831859,0.287625745,244.63,64.34484,5.518416297,0.280811319,56.247,19.6770672,4.029157219,0.363310968,385,105.2646,5.967555019,0.282687643,126100,40429.0194,11.75527112,0.330998493,509,69.6822,6.236851927,0.125637549,22.29,6.4018668,3.127075099,0.31569992,100,28.1694,4.61160786,0.30232937,102.82,28.806918,4.636405517,0.292291724,28.604,7.8978102,3.375205319,0.309170988,208,51.891,5.353912986,0.271926683,43185,11635.4448,10.67226466,0.300548914,418,26.6868,6.035860115,0.060757645,2.463768116,0.745007257,0.922223999,0.326793887,2.365269461,0.675272018,0.88201078,0.301766764,80.887,19.9765524,4.392905125,0.253585064,444.5,81.543,6.093950803,0.181494703,441.86,78.221976,6.083938371,0.178708422,100.02,25.3465296,4.60299451,0.253433448,708,146.7774,6.572161093,0.228695103,225980,54722.766,12.32079275,0.23483239,509,69.6822,6.236851927,0.125637549,35.404,11.9186214,3.636480563,0.371813402,209,45.9606,5.350721779,0.231729916,220,48.021414,5.389991631,0.231378611,48.056,17.5436058,3.937864658,0.384122739,439,134.9166,6.138164641,0.34344018,92684,20876.4906,11.42581569,0.240490606,418,26.6868,6.035822827,0.060794871,2.121359223,0.386502046,0.743229024,0.184637428,2.011393904,0.375454712,0.69394674,0.182435482
135,I17,HCEC,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,Smad23,CTNNB1,0.78487395,467,104.46,24.418422,4.648451082,0.243964794,726,109.7124,6.586078995,0.161158398,721.61,107.19198,6.575665053,0.153867209,132.96,32.869242,4.891053366,0.251732327,1093,189.7728,6.998634221,0.178074382,364050,37999.038,12.81227774,0.100072634,514,62.2692,6.236611807,0.123827808,63.321,8.7873702,4.140215095,0.150017034,35.5,8.1543,3.59195431,0.203882102,74.505,10.1810142,4.316452399,0.146532029,85.235,9.4174752,4.430098701,0.144125606,381,5.9304,5.920328982,0.166797627,31016,4747.2852,10.35064339,0.158722153,418,23.7216,6.034190939,0.057902116,20.46511628,5.273765271,2.994124685,0.251022564,9.662873933,2.003991564,2.259212654,0.216474839,103.77,38.087994,4.597345099,0.389421792,481,163.8273,6.159211226,0.343482777,465.6,152.63367,6.120150187,0.33443308,127.85,48.214152,4.807997375,0.388273368,726,241.6638,6.565492322,0.332135841,238870,88437.09,12.35676375,0.390211686,514,62.2692,6.236611807,0.123827808,28.853,8.5946322,3.390371193,0.320018317,70.5,20.0151,4.286046868,0.293654707,83.252,20.5977618,4.433146164,0.262447098,42.571,14.8378608,3.768035227,0.349533734,306,106.7472,5.732717842,0.349566107,34564,9587.9742,10.46729313,0.278572658,418,23.7216,6.034147445,0.057946855,6.964285714,2.672291618,1.873164358,0.397338586,5.694383867,1.774914073,1.687004022,0.326638581,77.479,17.650353,4.335573011,0.251601251,410,68.9409,6.0242293,0.175248004,405.06,66.212916,6.011459989,0.172470927,94.513,22.0862922,4.544541392,0.251012057,666,133.434,6.511140167,0.22306849,207980,48807.192,12.2480739,0.228892704,514,62.2692,6.236611807,0.123827808,34.308,11.8267002,3.592841513,0.350586038,195,38.5476,5.274000682,0.21197475,201.86,42.713706,5.309058605,0.216156526,46.719,17.175921,3.889057276,0.366158292,408,123.0558,6.060116035,0.335020546,84305,17598.462,11.34301806,0.222630207,418,23.7216,6.033958827,0.058109849,2.108433735,0.366680522,0.750228618,0.190818701,2.030202031,0.391964755,0.702401385,0.188945655
136,I18,HCEC,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+WntA,Hoechst,Smad23,CTNNB1,0.725705329,463,99.482,25.8684048,4.602285762,0.247396908,706,118.608,6.553793604,0.159601161,698.81,110.335092,6.543409371,0.151083069,126.54,32.83959,4.840235682,0.253782989,1056,189.7728,6.954899868,0.174605151,352150,41082.846,12.78162413,0.107261969,510,59.304,6.238213291,0.127379164,68.807,8.3796552,4.228746849,0.155589761,43,9.6369,3.776737538,0.222413412,83.355,11.4708762,4.434346529,0.154908853,89.675,8.8392612,4.490544198,0.154851866,382,4.4478,5.942211158,0.18492473,34447,5134.2438,10.47152288,0.16975313,418,23.7216,6.037176834,0.060124964,16.59302326,4.803745691,2.777056066,0.278629804,8.454195211,1.72979647,2.109062842,0.221489222,100.11,34.76697,4.556072864,0.365840338,475.5,150.4839,6.126090242,0.323820239,458.96,141.603126,6.091701315,0.313795529,123.47,42.520968,4.765227641,0.363884562,719,210.5292,6.538806741,0.304566319,230840,85027.11,12.32991714,0.377447748,510,59.304,6.238213291,0.127379164,30.494,9.4026492,3.431584006,0.341066922,72,22.239,4.262318245,0.292203262,84.825,22.350195,4.436489475,0.264828933,43.175,14.9090256,3.792351154,0.361037118,304,100.8168,5.723458151,0.341134078,35040,10381.1652,10.47359546,0.286616818,418,23.7216,6.037105415,0.060295054,6.8125,2.5954325,1.863771997,0.395655209,5.479366835,1.657354789,1.655211841,0.319570577,72.472,17.7912,4.265433747,0.252331712,389,68.1996,5.962790792,0.176544755,384.54,65.619876,5.95353785,0.171921452,89.796,22.1856264,4.474237309,0.252424919,636,126.021,6.457484885,0.222401234,195980,45441.69,12.1917545,0.241095001,510,59.304,6.238213291,0.127379164,33.871,11.5034934,3.563226969,0.358385127,186,38.5476,5.231010368,0.214020027,193.11,42.32823,5.272347615,0.216141833,44.136,15.3315666,3.850470562,0.356847368,400,117.1254,6.027061087,0.317506969,81165,18713.3772,11.30890444,0.235281614,418,23.7216,6.036557585,0.061646055,2.088832487,0.390672478,0.731780424,0.193112436,1.979168826,0.369447366,0.681190235,0.187871699
137,I19,HCEC,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,NFkB,0.783825816,504,103.445,27.2590836,4.644885953,0.24931792,721.5,114.1602,6.586262268,0.153690289,713.32,110.134941,6.572839692,0.145429192,132.155,35.352597,4.885037517,0.254085017,1078,202.3749,6.98591118,0.172001811,365850,40993.89,12.8089133,0.099378195,508,59.304,6.236072526,0.116301185,66.9985,9.496053,4.205766176,0.1447215,41.5,9.6369,3.761997333,0.217496175,82.1665,11.5931907,4.413276811,0.145177835,87.791,10.8170496,4.467973884,0.143152195,381,5.9304,5.919921323,0.168424051,34048,5258.0409,10.44766953,0.158019276,416.5,22.9803,6.034392688,0.05506053,17.11859738,4.860848475,2.824264935,0.270851773,8.849896948,1.858654102,2.159562881,0.214662117,33.6035,11.0312853,3.486034533,0.355758618,192,51.891,5.254378495,0.282147349,190.43,51.305373,5.245321417,0.277577085,41.226,13.3604499,3.694490792,0.348999068,299,81.543,5.699209375,0.283275455,97084.5,31445.946,11.48139481,0.322922242,508,59.304,6.236072526,0.116301185,18.4295,5.9000067,2.945172057,0.329849944,94,28.1694,4.54261409,0.300448236,93.7825,27.9054972,4.55450354,0.295828471,22.9595,7.1142561,3.171332106,0.318239717,174,48.9258,5.157536544,0.267043,39241.5,12310.7691,10.58884419,0.304835238,416.5,22.9803,6.034340432,0.055061071,2.012658228,0.474191203,0.711764405,0.240629114,1.975707024,0.440124654,0.690817877,0.227241114,54.2655,18.8416221,3.997154974,0.369465632,247.75,92.29185,5.519690625,0.379017809,261.37,95.872329,5.581027967,0.36356801,72.28,25.4451225,4.290855231,0.366171543,615.5,209.0466,6.422941657,0.33400963,134480,51564.828,11.81710212,0.396013386,508,59.304,6.236072526,0.116301185,97.768,31.4340852,4.60576002,0.349324501,411.75,125.2797,6.024740901,0.27947456,423.29,124.219641,6.056538064,0.276084803,123.87,39.0768882,4.837084963,0.341975201,858.5,259.455,6.750986628,0.287587028,178045,53269.818,12.0907928,0.283604044,416.5,22.9803,6.034253616,0.055085171,0.596140017,0.13426441,-0.505050276,0.239756413,0.616085226,0.130129744,-0.475510097,0.209559692
138,I20,HCEC,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+TNFA,Hoechst,Smad23,NFkB,0.736156352,452,101.92,27.9729555,4.625470052,0.261430652,723,108.2298,6.572493094,0.156952126,710.77,98.326032,6.557282023,0.148031305,128.555,34.307364,4.863239913,0.264878451,1045,180.8772,6.955217648,0.173449444,362950,40993.89,12.80850093,0.10517771,521.5,57.0801,6.251218305,0.121886702,70.549,9.903768,4.251035256,0.149285257,47,12.6021,3.885459606,0.246815146,87.463,13.4382864,4.482061372,0.160684883,90.35,11.1795453,4.495772633,0.146595992,381,5.9304,5.924145702,0.175608257,36749.5,6550.1268,10.52352907,0.179723706,420,23.7216,6.041467657,0.056764442,15.06658692,5.035497297,2.687033488,0.314086706,8.100651634,1.848148683,2.075220651,0.236208713,32.5345,12.0075774,3.458804504,0.373370472,192,53.3736,5.251404543,0.289468083,190.425,52.610061,5.240107542,0.284939947,39.7625,14.6451228,3.666986537,0.368071717,295.5,88.2147,5.681535536,0.29499468,98434.5,31543.0563,11.49132767,0.324323613,521.5,57.0801,6.251218305,0.121886702,17.9775,5.7613836,2.920750261,0.35088712,92.25,27.79875,4.516911666,0.298428393,93.007,28.6089909,4.531919647,0.294297122,22.861,7.2454662,3.147969487,0.338991694,167.5,45.2193,5.135747852,0.278954071,38840,12039.4533,10.57328884,0.299367523,420,23.7216,6.041368528,0.056845553,2.089311594,0.507903686,0.734492877,0.252297995,2.037623946,0.469769942,0.708187895,0.237664977,60.29,19.6718781,4.107515417,0.360692729,430,121.94385,6.069614886,0.308359361,430.275,122.151414,6.071279759,0.304265143,75.6625,24.4465914,4.330328527,0.350371981,687,192.738,6.532439335,0.292899799,220875,69830.46,12.32250075,0.344873691,521.5,57.0801,6.251218305,0.121886702,91.134,32.6676084,4.494501983,0.373066792,380.25,97.8516,5.94414068,0.280285343,394.555,103.0407,5.976867676,0.276214711,114.325,41.8856739,4.729885387,0.366208678,796.5,237.9573,6.67007749,0.299429644,166000,45471.342,12.01826891,0.284406364,420,23.7216,6.041398079,0.05678587,1.134202373,0.208643609,0.125474206,0.179103028,1.105111936,0.192501669,0.094412083,0.172270901
139,I21,HCEC,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,Smad23,NFkB,0.74068323,477,104.15,26.3502498,4.646641191,0.250202517,721,127.5036,6.579521605,0.165194362,711.93,120.565032,6.566856128,0.156028669,132.69,36.338526,4.885701856,0.257436281,1066,194.2206,6.975696663,0.175510069,369960,40341.546,12.82892357,0.09892284,522,62.2692,6.262065926,0.124913425,65.887,8.9267346,4.188599412,0.144480337,40.5,9.6369,3.719004647,0.224171852,80.459,11.7318138,4.38892146,0.150937136,86.833,10.0431324,4.455536261,0.138601437,381,5.9304,5.914219899,0.164203033,33893,4991.9142,10.4350325,0.169595787,422,23.7216,6.046111294,0.059529185,17.81081081,5.063072537,2.860516958,0.276324081,8.978787577,1.884100759,2.177934668,0.220886657,92.781,34.7284224,4.487280105,0.391757934,442,150.4839,6.06697503,0.343337069,424.21,139.601616,6.032080665,0.33592719,114.82,41.3111664,4.697406995,0.388664264,652,209.0466,6.474839254,0.334285053,217540,81320.61,12.29414921,0.392679696,522,62.2692,6.262065926,0.124913425,28.446,8.917839,3.360910389,0.335167457,71,20.0151,4.292725901,0.311058076,83.409,21.7467768,4.436703393,0.28385166,40.448,13.8059712,3.713471582,0.356618811,283,94.8864,5.659707284,0.347818248,35260,10181.0142,10.48275622,0.30252962,422,23.7216,6.046052234,0.059521814,6.084210526,2.243458565,1.774249129,0.379111068,5.097970363,1.517618854,1.595377272,0.307478726,52.248,18.7726812,3.978700567,0.381578554,242,99.3342,5.500207773,0.411453259,256.88,98.785638,5.557639848,0.393912619,70.312,23.662296,4.272286714,0.368315519,600,189.7728,6.409517205,0.329045861,133270,56687.211,11.8197098,0.425842209,522,62.2692,6.262065926,0.124913425,95.355,33.0827364,4.578964275,0.350613175,404,111.9363,5.990686372,0.278347529,412.59,116.250666,6.021359197,0.278906609,121.87,39.7277496,4.808740739,0.343963097,847,240.1812,6.727681119,0.286564138,177000,48540.324,12.06695356,0.287147207,422,23.7216,6.045591564,0.059949944,0.601190476,0.149267739,-0.490478599,0.250415642,0.620013366,0.129472172,-0.463719349,0.222042401
140,I22,HCEC,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+TNFA,Hoechst,Smad23,NFkB,0.776293823,465,102.36,27.6519726,4.628956469,0.253286825,677,103.782,6.514191584,0.147174087,667.18,96.843432,6.495765305,0.138354281,130.14,35.686182,4.869082549,0.255964217,1003,171.9816,6.910895407,0.169989662,345930,37999.038,12.76921192,0.102863739,528,62.2692,6.273444929,0.124993017,61.698,4.336605,4.133455613,0.105664001,44,9.6369,3.805984225,0.210544073,78.965,8.7117576,4.38099081,0.12083555,77.738,3.9481638,4.371924689,0.119764782,319,2.9652,5.805426988,0.187479773,33421,4054.911,10.43062335,0.136828484,424,23.7216,6.049632522,0.057650624,15.35555556,4.217173333,2.708207358,0.264256344,8.369342453,1.670401494,2.114774495,0.188735707,96.626,35.8522332,4.526149774,0.402803941,460,140.847,6.0885571,0.338587766,439.18,131.595576,6.05083527,0.33183296,118.95,42.7670796,4.732902027,0.399270473,676,206.0814,6.493147466,0.336932886,225780,88718.784,12.32428167,0.389761861,528,62.2692,6.273444929,0.124993017,28.539,8.0401398,3.356251121,0.300751806,69,17.7912,4.263509021,0.270143819,82.871,19.6563108,4.416665691,0.24582045,39.75,12.0565032,3.689555194,0.320867689,272,83.0256,5.615867348,0.325731328,35067,9175.8114,10.46626598,0.269385098,424,23.7216,6.0496003,0.057682602,6.666666667,2.030712727,1.825048079,0.359419557,5.468061674,1.366115128,1.634169579,0.296155473,60.503,21.1463238,4.112167574,0.357455345,433,111.9363,6.073885149,0.286678585,434.42,108.9711,6.075252489,0.281501688,75.56,24.937332,4.337328031,0.349035431,691,185.325,6.543704963,0.280445035,224820,72261.924,12.34869923,0.335353906,528,62.2692,6.273444929,0.124993017,89.532,28.5963888,4.49909669,0.339090911,379,90.4386,5.954854652,0.252776378,389.57,89.282172,5.986803838,0.24865199,112.73,35.06349,4.73423998,0.3354236,786,220.9074,6.672691702,0.27119806,163930,41156.976,12.03643903,0.264211255,424,23.7216,6.049632417,0.057652552,1.118733509,0.202990664,0.119030497,0.181626961,1.086551341,0.184674574,0.088448651,0.173553413
141,J3,HCEC,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,2,120,ctrl+ctrl,Hoechst,Smad23,,0.728842832,422,105.48,26.427345,4.659979181,0.237791947,724,117.1254,6.579954215,0.154727473,717.625,107.436609,6.568697585,0.147741968,132.925,33.914475,4.897603632,0.24435535,1087.5,185.325,6.993211701,0.173032309,372325,43017.639,12.83123649,0.104431344,521,64.4931,6.262537215,0.121891747,66.698,8.6428167,4.196195918,0.135288295,41,8.1543,3.733187663,0.200236314,80.6135,9.78516,4.400703481,0.13483878,87.523,8.999382,4.462382599,0.133408,381,5.9304,5.924562035,0.164471595,34281.5,4710.2202,10.44619571,0.146714875,422,23.7216,6.04549229,0.056300869,17.32426471,3.945770762,2.846766552,0.241503112,8.83212966,1.644530189,2.167994104,0.202267933,32.8825,10.4804994,3.48712083,0.311403284,198,47.4432,5.289102541,0.242646187,197.645,46.546227,5.283232796,0.239123926,40.8835,12.7229319,3.69519084,0.306944729,309,72.6474,5.733819488,0.24548824,102755,29700.9258,11.54577344,0.282723153,521,64.4931,6.262537215,0.121891747,21.273,6.8518359,3.066276016,0.344616201,106,32.6172,4.672910311,0.285684764,106.755,32.0552946,4.682713898,0.280866043,26.508,8.4048594,3.290041711,0.335526665,192,51.891,5.2759297,0.273016957,45175.5,13579.8747,10.72806167,0.286886778,422,23.7216,6.045348366,0.056366,1.851028604,0.405960815,0.61619223,0.221106028,1.832618704,0.391669264,0.600518898,0.214274571,2.0071,0.37798887,0.731934092,0.232626601,8,2.9652,2.106046071,0.448416901,7.98635,2.95267203,2.122992908,0.438427709,2.53415,0.5048253,0.96431423,0.249782041,17,5.9304,2.889555243,0.354334533,4050,1733.1594,8.378682718,0.475778292,520,64.4931,6.255689165,0.123438684,2.454,0.53121558,0.926024113,0.236849846,8,2.9652,2.17687127,0.430294677,8.8422,3.28507095,2.212031638,0.414166954,3.12135,0.71713362,1.171812463,0.256786114,21,7.413,3.104706226,0.377190632,3734.5,1418.1069,8.248865972,0.432172925,419,25.2042,6.036834223,0.060660278,0.928571429,0.1059,-0.070825199,0.110953618,0.918464508,0.077921294,-0.08903873,0.102159899
